# M=102, N=51, Vp=0.0, t=1.0, n=1, Vstart=-10.0, Vstop=10.0, Vnum=201, PBC
# start time 2022-02-13 07:09:35
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -4.500000000000E+00      6.925507905246E-01      6.919556051989E-01      6.913619430762E-01      6.907701175254E-01      6.901804356656E-01      6.895931972950E-01      6.890086938868E-01      6.884272076570E-01      6.878490107135E-01      6.872743642911E-01      6.928488550278E-01
     -4.400000000000E+00      6.925554714896E-01      6.919649688560E-01      6.913759553191E-01      6.907887089277E-01      6.902035022438E-01      6.896206015118E-01      6.890402658779E-01      6.884627466656E-01      6.878882867133E-01      6.873171197765E-01      6.928511930418E-01
     -4.300000000000E+00      6.925600898484E-01      6.919742092628E-01      6.913897833808E-01      6.908070527054E-01      6.902262530486E-01      6.896476149487E-01      6.890713631231E-01      6.884977159600E-01      6.879268850537E-01      6.873590747826E-01      6.928534993662E-01
     -4.200000000000E+00      6.925645763725E-01      6.919831884035E-01      6.914032207077E-01      6.908248738272E-01      6.902483444445E-01      6.896738250553E-01      6.891015036648E-01      6.885315635055E-01      6.879641827783E-01      6.873995344173E-01      6.928557393197E-01
     -4.100000000000E+00      6.925688402435E-01      6.919917251865E-01      6.914159962673E-01      6.908418114417E-01      6.902693256741E-01      6.896986908771E-01      6.891300558596E-01      6.885635662802E-01      6.879993646054E-01      6.874375900711E-01      6.928578674112E-01
     -4.000000000000E+00      6.925727625237E-01      6.919995824163E-01      6.914277550463E-01      6.908573929217E-01      6.902886064687E-01      6.897215042479E-01      6.891561931641E-01      6.885927786659E-01      6.880313649321E-01      6.874720550406E-01      6.928598240721E-01
     -3.900000000000E+00      6.925761873239E-01      6.920064491722E-01      6.914380316804E-01      6.908709987818E-01      6.903054132838E-01      6.897413373712E-01      6.891788330880E-01      6.886179627953E-01      6.880587895958E-01      6.875013777247E-01      6.928615312334E-01
     -3.800000000000E+00      6.925789100485E-01      6.920119173439E-01      6.914462153196E-01      6.908818159065E-01      6.903187309194E-01      6.897569728568E-01      6.891965556681E-01      6.886374954799E-01      6.880798112735E-01      6.875235255099E-01      6.928628864428E-01
     -3.700000000000E+00      6.925806611799E-01      6.920154493038E-01      6.914515012829E-01      6.908887732764E-01      6.903272223986E-01      6.897668078296E-01      6.892074918786E-01      6.886492409929E-01      6.880920267032E-01      6.875358264974E-01      6.928637547433E-01
     -3.600000000000E+00      6.925810842365E-01      6.920163339192E-01      6.914528252122E-01      6.908904543395E-01      6.903291196272E-01      6.897687229381E-01      6.892091710466E-01      6.886503769459E-01      6.880922610759E-01      6.875347524659E-01      6.928639576398E-01
     -3.500000000000E+00      6.925797055126E-01      6.920136262154E-01      6.914487728277E-01      6.908849770180E-01      6.903220737980E-01      6.897599032975E-01      6.891983124688E-01      6.886371567089E-01      6.880763013916E-01      6.875156232973E-01      6.928632579448E-01
     -3.400000000000E+00      6.925758900665E-01      6.920060596197E-01      6.914374486781E-01      6.908698191976E-01      6.903029378394E-01      6.897365781063E-01      6.891705223970E-01      6.886045639670E-01      6.880385087869E-01      6.874721772858E-01      6.928613377376E-01
     -3.300000000000E+00      6.925687816021E-01      6.919919261406E-01      6.914162970038E-01      6.908415806382E-01      6.902674697175E-01      6.896936656683E-01      6.891198811018E-01      6.885458421418E-01      6.879712906386E-01      6.873959862575E-01      6.928577682523E-01
     -3.200000000000E+00      6.925572137177E-01      6.919688995390E-01      6.913818374663E-01      6.907956318598E-01      6.902098950476E-01      6.896242502778E-01      6.890383345652E-01      6.884518014236E-01      6.878643234743E-01      6.872755949187E-01      6.928519654141E-01
     -3.100000000000E+00      6.925395806694E-01      6.919337779871E-01      6.913292807631E-01      6.907256037158E-01      6.901222715778E-01      6.895188225284E-01      6.889148115070E-01      6.883098134008E-01      6.877034260989E-01      6.870952734009E-01      6.928431250758E-01
     -3.000000000000E+00      6.925136442734E-01      6.918820998177E-01      6.912519550411E-01      6.906226261694E-01      6.899935419299E-01      6.893641475412E-01      6.887339085674E-01      6.881023146324E-01      6.874688829896E-01      6.868331619354E-01      6.928301262165E-01
     -2.900000000000E+00      6.924762396359E-01      6.918075585035E-01      6.911404333614E-01      6.904741712262E-01      6.898080947564E-01      6.891415469134E-01      6.884738954632E-01      6.878045373192E-01      6.871329027240E-01      6.864584592599E-01      6.928113833492E-01
     -2.800000000000E+00      6.924228125647E-01      6.917010841159E-01      6.909811651461E-01      6.902622396624E-01      6.895435114562E-01      6.888242096051E-01      6.881035937794E-01      6.873809593590E-01      6.866556423626E-01      6.859270241814E-01      6.927846143507E-01
     -2.700000000000E+00      6.923466647102E-01      6.915493468662E-01      6.907542494581E-01      6.899604135766E-01      6.891669058550E-01      6.883728250718E-01      6.875773084948E-01      6.867795379858E-01      6.859787458694E-01      6.851742205633E-01      6.927464612517E-01
     -2.600000000000E+00      6.922376323522E-01      6.913321432213E-01      6.904295511930E-01      6.895287199127E-01      6.886285471653E-01      6.877279729882E-01      6.868259874196E-01      6.859216379146E-01      6.850140364441E-01      6.841023662758E-01      6.926918256895E-01
     -2.500000000000E+00      6.920794705252E-01      6.910172323799E-01      6.899590392529E-01      6.889035017813E-01      6.878492791167E-01      6.867950892843E-01      6.857397189791E-01      6.846820328637E-01      6.836209824041E-01      6.825556142507E-01      6.926125512276E-01
     -2.400000000000E+00      6.918433767311E-01      6.905475752018E-01      6.892578657356E-01      6.879724003692E-01      6.866894088745E-01      6.854072130533E-01      6.841242400594E-01      6.828390348987E-01      6.815502721988E-01      6.802567672787E-01      6.924941569862E-01
     -2.300000000000E+00      6.914656946644E-01      6.897974346771E-01      6.881392995418E-01      6.864883204146E-01      6.848416868014E-01      6.831967700621E-01      6.815511448737E-01      6.799026090815E-01      6.782492021948E-01      6.765892225974E-01      6.923045861730E-01
     -2.200000000000E+00      6.907368900722E-01      6.883540800380E-01      6.859917176653E-01      6.836432034961E-01      6.813024312031E-01      6.789638386665E-01      6.766224530655E-01      6.742739317132E-01      6.719145993621E-01      6.695414817650E-01      6.919381456533E-01
     -2.100000000000E+00      6.884683404899E-01      6.838938570543E-01      6.793936617289E-01      6.749412899470E-01      6.705138630282E-01      6.660920481059E-01      6.616600255347E-01      6.572054721649E-01      6.527195531305E-01      6.481969039723E-01      6.907926966551E-01
      0.000000000000E+00      1.575292341016E-09      1.332498555939E-10      9.993739169545E-11      8.883294100315E-11      8.328138179081E-11      7.995026862773E-11      7.772893440006E-11      7.614264774247E-11      7.495293274928E-11      7.402789492517E-11      1.283055246981E-05
     -1.000000000000E-01      1.766534320955E-03      3.899315931792E-04      2.924772110435E-04      2.599497842644E-04      2.436748222525E-04      2.339008595027E-04      2.273773991499E-04      2.227113711024E-04      2.192062403146E-04      2.164750428708E-04      2.413280257079E-02
     -2.000000000000E-01      6.097004687028E-03      1.594863784038E-03      1.196625268887E-03      1.063156766615E-03      9.962302391946E-04      9.559214333890E-04      9.289216843187E-04      9.095272767765E-04      8.948863529614E-04      8.834145472552E-04      4.795438186305E-02
     -3.000000000000E-01      1.249376525079E-02      3.670502247560E-03      2.755408992723E-03      2.446506575413E-03      2.291013641950E-03      2.196896055657E-03      2.133468624881E-03      2.087580504802E-03      2.052656267020E-03      2.025042890673E-03      7.147501991703E-02
     -4.000000000000E-01      2.071845807085E-02      6.676517787007E-03      5.015783692642E-03      4.449258405136E-03      4.162466566588E-03      3.987638667788E-03      3.868808313072E-03      3.781989365069E-03      3.715188683473E-03      3.661743353766E-03      9.470385251265E-02
     -5.000000000000E-01      3.061661926787E-02      1.067640686707E-02      8.028830707204E-03      7.112879464001E-03      6.645654511086E-03      6.358212032522E-03      6.160727379750E-03      6.014700702485E-03      5.900881559273E-03      5.808574853073E-03      1.176490666119E-01
     -6.000000000000E-01      4.207553228438E-02      1.573719528409E-02      1.184982509963E-02      1.048081099057E-02      9.775690808080E-03      9.337071273976E-03      9.031925500859E-03      8.803224968788E-03      8.622452715777E-03      8.473763944508E-03      1.403181425446E-01
     -7.000000000000E-01      5.500650057957E-02      2.192893519356E-02      1.653820439560E-02      1.459816665063E-02      1.358707074593E-02      1.295011545756E-02      1.250086446779E-02      1.215935230442E-02      1.188558492430E-02      1.165733525628E-02      1.627181975432E-01
     -8.000000000000E-01      6.933556487291E-02      2.932393970841E-02      2.215740166385E-02      1.951137746074E-02      1.811296196002E-02      1.721972299530E-02      1.658066145469E-02      1.608800213580E-02      1.568781743684E-02      1.535012001651E-02      1.848564894249E-01
     -9.000000000000E-01      8.499803783535E-02      3.799571507309E-02      2.877451613493E-02      2.526783098368E-02      2.338455469506E-02      2.216391987856E-02      2.127822206531E-02      2.058644897911E-02      2.001797070085E-02      1.953346687079E-02      2.067411821646E-01
     -1.000000000000E+00      1.019352042898E-01      4.801759389165E-02      3.645982479286E-02      3.191561053100E-02      2.943066600076E-02      2.779593829525E-02      2.659392319990E-02      2.564427718076E-02      2.485648606800E-02      2.418004837994E-02      2.283825531851E-01
     -1.100000000000E+00      1.200927114725E-01      5.946120942994E-02      4.528624079385E-02      3.950356438349E-02      3.627795163740E-02      3.412459776501E-02      3.252232264445E-02      3.124455848257E-02      3.017716271648E-02      2.925620370148E-02      2.497949418520E-01
     -1.200000000000E+00      1.394209258812E-01      7.239525873992E-02      5.532906606818E-02      4.808217453226E-02      4.395234335125E-02      4.115620554311E-02      3.905460419835E-02      3.736692068648E-02      3.595087563268E-02      3.472627986294E-02      2.710000110034E-01
     -1.300000000000E+00      1.598784835754E-01      8.688574904119E-02      6.666699218032E-02      5.770622335839E-02      5.248282805292E-02      4.889912954578E-02      4.618384735797E-02      4.399345707098E-02      4.215203668913E-02      4.055951998653E-02      2.920324341484E-01
     -1.400000000000E+00      1.814419818077E-01      1.030006187821E-01      7.938672752353E-02      6.844143033696E-02      6.190968630200E-02      5.737305628223E-02      5.391492524726E-02      5.111899944022E-02      4.876901617439E-02      4.674042422080E-02      3.129502855843E-01
     -1.500000000000E+00      2.041286632322E-01      1.208257226476E-01      9.359715486750E-02      8.038010569655E-02      7.230165982532E-02      6.662691697756E-02      6.228252129873E-02      5.876875632400E-02      5.582108532349E-02      5.328478691489E-02      3.338552310858E-01
     -1.600000000000E+00      2.280487840871E-01      1.405096150363E-01      1.094681039374E-01      9.367849582922E-02      8.379281813197E-02      7.677479600023E-02      7.138542911745E-02      6.703055944025E-02      6.338840037810E-02      6.026738667859E-02      3.549348768384E-01
     -1.700000000000E+00      2.535333008194E-01      1.623848766579E-01      1.273358603087E-01      1.086516095420E-01      9.666957217025E-02      8.807615582493E-02      8.146037969591E-02      7.612262425176E-02      7.167412430422E-02      6.787898158909E-02      3.765616707093E-01
     -1.800000000000E+00      2.814895175048E-01      1.873236139110E-01      1.480163944591E-01      1.260478886568E-01      1.116140613238E-01      1.011536177014E-01      9.307839964229E-02      8.657170397217E-02      8.116697072134E-02      7.657539190417E-02      3.995660574450E-01
     -1.900000000000E+00      3.147516546713E-01      2.181049339424E-01      1.740263972278E-01      1.481213912141E-01      1.306499245585E-01      1.178347492802E-01      1.079010251071E-01      9.989822671834E-02      9.326663727914E-02      8.765222559181E-02      4.262882586614E-01
     -2.000000000000E+00      3.736874249522E-01      2.751241419099E-01      2.237549946032E-01      1.912260903248E-01      1.683725149973E-01      1.512416376550E-01      1.378183808791E-01      1.269553609807E-01      1.179456685978E-01      1.103272261218E-01      4.729675292887E-01
      1.000000000000E-01      1.703357826726E-03      3.733561565618E-04      2.800432604575E-04      2.489009494959E-04      2.333198846416E-04      2.239633294434E-04      2.177190313630E-04      2.132531678796E-04      2.098988277317E-04      2.072855046626E-04      2.379113282437E-02
      2.000000000000E-01      5.682827610984E-03      1.462227651624E-03      1.097072025482E-03      9.747790970343E-04      9.134834131506E-04      8.765872842709E-04      8.518910671635E-04      8.341663422446E-04      8.207988995990E-04      8.103364002818E-04      4.663365546616E-02
      3.000000000000E-01      1.127438233926E-02      3.222681576024E-03      2.418962689377E-03      2.148309546556E-03      2.012270732883E-03      1.930084504079E-03      1.874825975199E-03      1.834955885714E-03      1.804704602557E-03      1.780866771629E-03      6.860100469271E-02
      4.000000000000E-01      1.812505929609E-02      5.614490935687E-03      4.216800880701E-03      3.742700778279E-03      3.503524665154E-03      3.358353398843E-03      3.260191862511E-03      3.188899077949E-03      3.134404530143E-03      3.091113467046E-03      8.975875182774E-02
      5.000000000000E-01      2.599635800205E-02      8.600986485658E-03      6.464690553468E-03      5.733659292641E-03      5.363232986967E-03      5.137171780734E-03      4.983318968498E-03      4.870749116931E-03      4.783999365404E-03      4.714479120194E-03      1.101657880536E-01
      6.000000000000E-01      3.471306597087E-02      1.214890435448E-02      9.139578522628E-03      8.099341329628E-03      7.569573415427E-03      7.244329866806E-03      7.021420283880E-03      6.857044466401E-03      6.729301733803E-03      6.626024591200E-03      1.298752959157E-01
      7.000000000000E-01      4.414060214901E-02      1.622823911174E-02      1.222109879246E-02      1.082029916734E-02      1.010293287151E-02      9.659717541534E-03      9.353746535384E-03      9.126332439072E-03      8.948129670232E-03      8.802833724780E-03      1.489355644305E-01
      8.000000000000E-01      5.417274145265E-02      2.081210777379E-02      1.569143849897E-02      1.387942719418E-02      1.294590977676E-02      1.236537776456E-02      1.196169021824E-02      1.165932423212E-02      1.142051320375E-02      1.122427197301E-02      1.673906769769E-01
      9.000000000000E-01      6.472415941090E-02      2.587663323916E-02      1.953523010272E-02      1.726191512213E-02      1.608330944904E-02      1.534553880039E-02      1.482885383250E-02      1.443899897717E-02      1.412883397091E-02      1.387216109428E-02      1.852811044610E-01
      1.000000000000E+00      7.572555546040E-02      3.140084870997E-02      2.373946973794E-02      2.095521128044E-02      1.950213802683E-02      1.858663316551E-02      1.794109260879E-02      1.745066948423E-02      1.705791297124E-02      1.673088754352E-02      2.026442176617E-01
