# M=100, N=50, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-20 08:01:11
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
     -1.850000000000E+00      2.970859246558E-01      2.016161037183E-01      1.600248132031E-01      1.362068422538E-01      1.203594863838E-01      1.088094546081E-01      9.987726069003E-02      9.268223329509E-02      8.671386370498E-02      8.165283155157E-02      4.121639042154E-01
     -1.900000000000E+00      3.147375816046E-01      2.180913343642E-01      1.740147821783E-01      1.481116133314E-01      1.306416241839E-01      1.178276006118E-01      1.078947733502E-01      9.989268082129E-02      9.326165532366E-02      8.764770167451E-02      4.262796911822E-01
     -1.950000000000E+00      3.365734041985E-01      2.388779113596E-01      1.919008317562E-01      1.634607439054E-01      1.439730141581E-01      1.295651678968E-01      1.183583452895E-01      1.093214784729E-01      1.018363912156E-01      9.550699732004E-02      4.436179226531E-01
     -2.000000000000E+00      3.744530810690E-01      2.758855820204E-01      2.244346035896E-01      1.918245301116E-01      1.689020512562E-01      1.517143419514E-01      1.382442031750E-01      1.273421794610E-01      1.182996873771E-01      1.106533607013E-01      4.737399774456E-01
      0.000000000000E+00      1.374890867822E-09      1.155480156001E-10      8.666090067777E-11      7.703215842980E-11      7.221778730582E-11      6.932898699574E-11      6.740297209262E-11      6.602762780972E-11      6.499600857524E-11      6.419309528383E-11      1.203732916455E-05
      5.000000000000E-02      4.948162756522E-04      9.429559735841E-05      7.072336530944E-05      6.286351596740E-05      5.893295448711E-05      5.657410833404E-05      5.500111988033E-05      5.387719300254E-05      5.303392963674E-05      5.237777530409E-05      1.201736875706E-02
      1.000000000000E-01      1.702675129814E-03      3.731646227574E-04      2.798995832847E-04      2.487733202678E-04      2.332003108543E-04      2.238486140298E-04      2.176075757689E-04      2.131440586286E-04      2.097914938863E-04      2.071795655847E-04      2.378780707766E-02
      1.500000000000E-01      3.460896976691E-03      8.307636078144E-04      6.232021841051E-04      5.538285042834E-04      5.190931617682E-04      4.982132756930E-04      4.842611425704E-04      4.742677465126E-04      4.667485795609E-04      4.608789150606E-04      3.532133678633E-02
      2.000000000000E-01      5.680690722433E-03      1.461489350195E-03      1.096517894082E-03      9.742877861685E-04      9.130239836761E-04      8.761473566992E-04      8.514644505904E-04      8.337494980255E-04      8.203896152232E-04      8.099331999820E-04      4.662738518599E-02
      2.500000000000E-01      8.299769155677E-03      2.259974912510E-03      1.695940283216E-03      1.506569218750E-03      1.411531136379E-03      1.354228631686E-03      1.315794402719E-03      1.288142457033E-03      1.267229797737E-03      1.250810314871E-03      5.771485002711E-02
      3.000000000000E-01      1.127036861092E-02      3.221085232795E-03      2.417763497010E-03      2.147249477539E-03      2.011282453570E-03      1.929141041652E-03      1.873913831234E-03      1.834067336769E-03      1.803834812734E-03      1.780012509274E-03      6.859214069573E-02
      3.500000000000E-01      1.455405143576E-02      4.339912357540E-03      3.258476048795E-03      2.893062732320E-03      2.709077971711E-03      2.597681074015E-03      2.522581488770E-03      2.468226045691E-03      2.426838150568E-03      2.394097465659E-03      7.926721553465E-02
      4.000000000000E-01      1.811892973728E-02      5.611770811501E-03      4.214755029604E-03      3.740899445489E-03      3.501852159869E-03      3.356763246000E-03      3.258660763236E-03      3.187413668111E-03      3.132956413485E-03      3.089697007660E-03      8.974761759700E-02
      4.500000000000E-01      2.193798973441E-02      7.032192639543E-03      5.283460360157E-03      4.687804793145E-03      4.386675406441E-03      4.203424489386E-03      4.079126946041E-03      3.988528651997E-03      3.919002482140E-03      3.863533315626E-03      1.000405054077E-01
      5.000000000000E-01      2.598799552018E-02      8.596922546224E-03      6.461629380700E-03      5.730977000519E-03      5.360755072822E-03      5.134827764398E-03      4.981073397325E-03      4.868581560892E-03      4.781896908462E-03      4.712433022953E-03      1.101526818341E-01
      5.500000000000E-01      3.024872936730E-02      1.030191338647E-02      7.746471948266E-03      6.867765768234E-03      6.421436310712E-03      6.148265118038E-03      5.961716840110E-03      5.824702636326E-03      5.718677793175E-03      5.633339460737E-03      1.200906211853E-01
      6.000000000000E-01      3.470244060680E-02      1.214332135863E-02      9.135365534009E-03      8.095670373598E-03      7.566202291124E-03      7.241159882991E-03      7.018401518694E-03      6.854147939462E-03      6.726508945795E-03      6.623322873900E-03      1.298604926421E-01
      6.500000000000E-01      3.933343334861E-02      1.411750181911E-02      1.062585099575E-02      9.412338065697E-03      8.792674445489E-03      8.411068611860E-03      8.148602815983E-03      7.954304669491E-03      7.802686928770E-03      7.679589215214E-03      1.394681831514E-01
      7.000000000000E-01      4.412774824117E-02      1.622100483359E-02      1.221562834390E-02      1.081556218733E-02      1.009861222551E-02      9.655682309187E-03      9.349929938295E-03      9.122695307718E-03      8.944646671329E-03      8.799487236595E-03      1.489193173562E-01
      7.500000000000E-01      4.907291297234E-02      1.845057161135E-02      1.390255335307E-02      1.230328078799E-02      1.148191310432E-02      1.097282766135E-02      1.062012835442E-02      1.035698126628E-02      1.014996632773E-02      9.980514550603E-03      1.582192772265E-01
      8.000000000000E-01      5.415774192126E-02      2.080313093560E-02      1.568463433954E-02      1.387357516340E-02      1.294061232601E-02      1.236046782662E-02      1.195708159749E-02      1.165496569146E-02      1.141637106835E-02      1.122032238742E-02      1.673732198016E-01
      8.500000000000E-01      5.937217302366E-02      2.327579584079E-02      1.756002928415E-02      1.552466850024E-02      1.447288258745E-02      1.381670297861E-02      1.335881263401E-02      1.301459563857E-02      1.274173603443E-02      1.251671929304E-02      1.763860932955E-01
      9.000000000000E-01      6.470713373350E-02      2.586586084819E-02      1.952704352932E-02      1.725492484508E-02      1.607703386951E-02      1.533977082484E-02      1.482348502902E-02      1.443396385663E-02      1.412408870618E-02      1.386767403187E-02      1.852626527087E-01
      9.500000000000E-01      7.015442958707E-02      2.857079966230E-02      2.158412797133E-02      1.906284835025E-02      1.775151339196E-02      1.692804709473E-02      1.634940392092E-02      1.591131021587E-02      1.556161073693E-02      1.527131776723E-02      1.940074745054E-01
      1.000000000000E+00      7.570665085223E-02      3.138826342821E-02      2.372987782121E-02      2.094708287525E-02      1.949490577472E-02      1.858004608703E-02      1.793501690500E-02      1.744502288768E-02      1.705263937588E-02      1.672594565689E-02      2.026249704274E-01
      1.050000000000E+00      8.135709332305E-02      3.431607920445E-02      2.596303166914E-02      2.290641174139E-02      2.130593324381E-02      2.029442114936E-02      1.957891472882E-02      1.903363920896E-02      1.859566843949E-02      1.823001785269E-02      2.111194004832E-01
      1.100000000000E+00      8.709969183471E-02      3.735224955803E-02      2.828247154334E-02      2.493975823885E-02      2.318345642408E-02      2.206996559442E-02      2.127983227717E-02      2.067584668911E-02      2.018934927597E-02      1.978216033939E-02      2.194948858280E-01
      1.150000000000E+00      9.292896346220E-02      4.049495261090E-02      3.068722345656E-02      2.704618647215E-02      2.512647536163E-02      2.390561374046E-02      2.303664957275E-02      2.237048392123E-02      2.183249151885E-02      2.138116544345E-02      2.277554210526E-01
      1.200000000000E+00      9.883995853403E-02      4.374254235324E-02      3.317645830142E-02      2.922490245244E-02      2.713413071553E-02      2.580044204281E-02      2.484839278423E-02      2.411654141301E-02      2.352406366882E-02      2.302599207492E-02      2.359048855488E-01
      1.250000000000E+00      1.048282197889E-01      4.709355040108E-02      3.574949400209E-02      3.147525621261E-02      2.920570581090E-02      2.775367095015E-02      2.671423583111E-02      2.591316289233E-02      2.526319403168E-02      2.471576620981E-02      2.439470555270E-01
      1.300000000000E+00      1.108897481510E-01      5.054668898684E-02      3.840579877526E-02      3.379674482586E-02      3.134062944591E-02      2.976466738804E-02      2.863350249812E-02      2.775964701107E-02      2.704917194876E-02      2.644978156390E-02      2.518856160565E-01
