# M=12, N=6, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vstep=0.01, PBC
# start time 2022-01-22 01:37:50
#                       V#                 S₁(n=1)                 S₂(n=1)#                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)               S₀₋₅(n=1)#
     -1.770000000000E+00      2.479417293377E-01      1.554555030914E-01      1.216490547471E-01      1.045816511418E-01      9.396425722354E-02      8.638883075935E-02      8.049401067079E-02      7.565161407812E-02      7.153460932453E-02      6.795440438472E-02      3.748757982926E-01
     -1.760000000000E+00      2.452265710899E-01      1.530890456817E-01      1.197127118272E-01      1.029589410822E-01      9.256862762609E-02      8.516546763134E-02      7.940708779219E-02      7.467606795854E-02      7.065177557612E-02      6.714973919845E-02      3.725735225855E-01
     -1.750000000000E+00      2.425356003146E-01      1.507543371201E-01      1.178051978021E-01      1.013599553804E-01      9.119209706774E-02      8.395753692328E-02      7.833280144462E-02      7.371105515276E-02      6.977790526314E-02      6.635287377535E-02      3.702852680926E-01
     -1.740000000000E+00      2.398681888456E-01      1.484507210528E-01      1.159258474351E-01      9.978409281488E-02      8.983414450618E-02      8.276458243752E-02      7.727073832749E-02      7.275618681060E-02      6.891262127420E-02      6.556343522240E-02      3.680103651484E-01
     -1.730000000000E+00      2.372237428221E-01      1.461775709060E-01      1.140740256601E-01      9.823078316938E-02      8.849427991437E-02      8.158617870263E-02      7.622051562491E-02      7.181110435421E-02      6.805557643632E-02      6.478107999792E-02      3.657481762976E-01
     -1.720000000000E+00      2.346017007506E-01      1.439342880094E-01      1.122491256878E-01      9.669948519112E-02      8.717204212202E-02      8.042192877613E-02      7.518177883857E-02      7.087547739637E-02      6.720645156244E-02      6.400549212126E-02      3.634980946974E-01
     -1.710000000000E+00      2.320015316652E-01      1.417202998439E-01      1.104505672420E-01      9.518968468954E-02      8.586699680555E-02      7.927146219496E-02      7.415419975978E-02      6.994900178349E-02      6.636495360639E-02      6.323638147200E-02      3.612595425788E-01
     -1.700000000000E+00      2.294227333875E-01      1.395350584075E-01      1.086777949189E-01      9.370089276689E-02      8.457873461711E-02      7.813443306504E-02      7.313747457320E-02      6.903139775774E-02      6.553081392129E-02      6.247348217566E-02      3.590319697689E-01
     -1.690000000000E+00      2.268648308792E-01      1.373780386913E-01      1.069302766605E-01      9.223264417193E-02      8.330686944400E-02      7.701051828180E-02      7.213132208513E-02      6.812240823225E-02      6.470378661664E-02      6.171655107285E-02      3.568148522744E-01
     -1.680000000000E+00      2.243273746870E-01      1.352487372596E-01      1.052075023331E-01      9.078449576832E-02      8.205103679017E-02      7.589941587356E-02      7.113548206931E-02      6.722179717384E-02      6.388364701003E-02      6.096536626872E-02      3.546076909293E-01
     -1.670000000000E+00      2.218099394745E-01      1.331466709264E-01      1.035089824062E-01      8.935602511012E-02      8.081089227157E-02      7.480084346011E-02      7.014971372329E-02      6.632934808739E-02      6.307019016889E-02      6.021972575936E-02      3.524100101034E-01
     -1.660000000000E+00      2.193121226378E-01      1.310713755224E-01      1.018342467219E-01      8.794682911690E-02      7.958611021799E-02      7.371453681918E-02      6.917379422902E-02      6.544486259663E-02      6.226322953796E-02      5.947944613202E-02      3.502213564735E-01
     -1.650000000000E+00      2.168335430013E-01      1.290224047462E-01      1.001828433505E-01      8.655652284167E-02      7.837638237398E-02      7.264024855371E-02      6.820751741115E-02      6.456815911578E-02      6.146259564826E-02      5.874436133589E-02      3.480412978545E-01
     -1.640000000000E+00      2.143738395893E-01      1.269993290951E-01      9.855433752488E-02      8.518473832497E-02      7.718141669235E-02      7.157774685353E-02      6.725069248710E-02      6.369907160700E-02      6.066813490350E-02      5.801432152025E-02      3.458694220898E-01
     -1.630000000000E+00      2.119326704702E-01      1.250017348684E-01      9.694831064908E-02      8.383112352921E-02      7.600093621354E-02      7.052681434492E-02      6.630314290317E-02      6.283744841875E-02      5.987970843968E-02      5.728919193694E-02      3.437053359991E-01
     -1.620000000000E+00      2.095097116686E-01      1.230292232390E-01      9.536435937445E-02      8.249534134748E-02      7.483467802521E-02      6.948724702234E-02      6.536470525125E-02      6.198315120026E-02      5.909719105433E-02      5.656885190397E-02      3.415486643803E-01
     -1.610000000000E+00      2.071046561427E-01      1.210814093895E-01      9.380209473969E-02      8.117706868152E-02      7.368239229622E-02      6.845885325663E-02      6.443522826092E-02      6.113605388763E-02      5.832047020133E-02      5.585319382758E-02      3.393990490657E-01
     -1.600000000000E+00      2.047172128233E-01      1.191579217060E-01      9.226114136940E-02      7.987599558389E-02      7.254384137976E-02      6.744145287463E-02      6.351457186206E-02      6.029604175731E-02      5.754944504797E-02      5.514212227958E-02      3.372561480287E-01
     -1.590000000000E+00      2.023471057094E-01      1.172584010284E-01      9.074113672717E-02      7.859182445986E-02      7.141879898090E-02      6.643487630500E-02      6.260260631345E-02      5.946301054275E-02      5.678402559066E-02      5.443555312759E-02      3.351196345390E-01
     -1.580000000000E+00      1.999940730197E-01      1.153824999503E-01      8.924173041918E-02      7.732426932448E-02      7.030704938375E-02      6.543896378606E-02      6.169921139289E-02      5.863686561054E-02      5.602413182613E-02      5.373341271514E-02      3.329891963642E-01
     -1.570000000000E+00      1.976578663948E-01      1.135298821675E-01      8.776258354464E-02      7.607305511104E-02      6.920838673418E-02      6.445356463091E-02      6.080427564490E-02      5.781752119221E-02      5.526969297494E-02      5.303563708948E-02      3.308645350160E-01
     -1.560000000000E+00      1.953382501476E-01      1.117002218698E-01      8.630336808962E-02      7.483791702724E-02      6.812261437388E-02      6.347853654618E-02      5.991769568202E-02      5.700489966832E-02      5.452064675428E-02      5.234217127435E-02      3.287453650379E-01
     -1.550000000000E+00      1.930350005599E-01      1.098932031743E-01      8.486376636117E-02      7.361859995537E-02      6.704954422234E-02      6.251374500035E-02      5.903937553618E-02      5.619893090149E-02      5.377693869740E-02      5.165296858563E-02      3.266314133332E-01
     -1.540000000000E+00      1.907479052206E-01      1.081085195961E-01      8.344347045880E-02      7.241485789363E-02      6.598899620305E-02      6.155906263838E-02      5.816922605688E-02      5.539955161544E-02      5.303852151674E-02      5.096798998748E-02      3.245224185303E-01
     -1.530000000000E+00      1.884767624051E-01      1.063458735553E-01      8.204218178051E-02      7.122645343544E-02      6.494079771090E-02      6.061436873917E-02      5.730716435270E-02      5.460670481692E-02      5.230535450847E-02      5.028720348691E-02      3.224181303840E-01
     -1.520000000000E+00      1.862213804921E-01      1.046049759153E-01      8.065961056099E-02      7.005315728398E-02      6.390478311768E-02      5.967954871292E-02      5.645311327356E-02      5.382033925800E-02      5.157740299587E-02      4.961058356482E-02      3.203183092102E-01
     -1.510000000000E+00      1.839815774155E-01      1.028855455530E-01      7.929547543965E-02      6.889474779952E-02      6.288079331305E-02      5.875449363559E-02      5.560700093068E-02      5.304040893597E-02      5.085463780930E-02      4.893811064147E-02      3.182227253528E-01
     -1.500000000000E+00      1.817571801499E-01      1.011873089566E-01      7.794950305618E-02      6.775101057717E-02      6.186867527825E-02      5.783909981762E-02      5.476876025177E-02      5.226687262857E-02      5.013703480063E-02      4.826977057464E-02      3.161311586804E-01
     -1.490000000000E+00      1.795480242268E-01      9.950999984907E-02      7.662142767194E-02      6.662173805272E-02      6.086828169033E-02      5.693326840467E-02      5.393832856902E-02      5.149969346220E-02      4.942457439011E-02      4.760555418869E-02      3.140433981114E-01
     -1.480000000000E+00      1.773539532808E-01      9.785335883748E-02      7.531099081500E-02      6.550672913479E-02      5.987947055461E-02      5.603690500796E-02      5.311564723757E-02      5.073883851099E-02      4.871724114364E-02      4.694545683286E-02      3.119592411655E-01
     -1.470000000000E+00      1.751748186222E-01      9.621713308343E-02      7.401794094745E-02      6.440578886115E-02      5.890210486331E-02      5.514991936215E-02      5.230066128247E-02      4.998427842471E-02      4.801502337879E-02      4.628947796726E-02      3.098784935412E-01
     -1.460000000000E+00      1.730104788365E-01      9.460107599552E-02      7.274203315320E-02      6.331872807769E-02      5.793605227851E-02      5.427222500871E-02      5.149331907199E-02      4.923598708372E-02      4.731791279768E-02      4.563762077506E-02      3.078009687155E-01
     -1.450000000000E+00      1.708607994066E-01      9.300494694092E-02      7.148302884486E-02      6.224536313835E-02      5.698118483765E-02      5.340373900294E-02      5.069357201562E-02      4.849394127902E-02      4.662590414523E-02      4.498989179937E-02      3.057264875673E-01
     -1.440000000000E+00      1.687256523591E-01      9.142851097526E-02      7.024069548848E-02      6.118551562447E-02      5.603737867990E-02      5.254438164312E-02      4.990137428490E-02      4.775812041598E-02      4.593899489115E-02      4.434630060359E-02      3.036548780206E-01
     -1.430000000000E+00      1.666049159306E-01      8.987153858935E-02      6.901480634468E-02      6.013901208228E-02      5.510451379195E-02      5.169407621987E-02      4.911668255555E-02      4.702850623998E-02      4.525718493431E-02      4.370685945381E-02      3.015859747082E-01
     -1.420000000000E+00      1.644984742546E-01      8.833380547167E-02      6.780514022524E-02      5.910568377717E-02      5.418247377181E-02      5.085274878453E-02      4.833945576940E-02      4.630508258266E-02      4.458047632805E-02      4.307158302219E-02      2.995196186533E-01
     -1.410000000000E+00      1.624062170667E-01      8.681509228538E-02      6.661148126393E-02      5.808536646365E-02      5.327114560923E-02      5.002032793508E-02      4.756965491474E-02      4.558783512730E-02      4.390887302523E-02      4.244048811002E-02      2.974556569690E-01
     -1.400000000000E+00      1.603280394274E-01      8.531518445896E-02      6.543361870072E-02      5.707790016975E-02      5.237041948170E-02      4.919674461830E-02      4.680724282376E-02      4.487675119217E-02      4.324238064170E-02      4.181359338941E-02      2.953939425735E-01
     -1.390000000000E+00      1.582638414613E-01      8.383387198950E-02      6.427134667833E-02      5.608312899508E-02      5.148018856474E-02      4.838193194701E-02      4.605218398586E-02      4.417181953057E-02      4.258100623715E-02      4.119091916264E-02      2.933343339217E-01
     -1.380000000000E+00      1.562135281117E-01      8.237094925775E-02      6.312446405038E-02      5.510090092132E-02      5.060034885555E-02      4.757582503141E-02      4.530444437583E-02      4.347303014643E-02      4.192475811225E-02      4.057248713809E-02      2.912766947500E-01
     -1.370000000000E+00      1.541770089095E-01      8.092621485411E-02      6.199277420029E-02      5.413106763457E-02      4.973079900903E-02      4.677836082323E-02      4.456399129560E-02      4.278037412451E-02      4.127364562097E-02      3.995832022183E-02      2.892208938355E-01
     -1.360000000000E+00      1.521541977562E-01      7.949947141486E-02      6.087608487027E-02      5.317348435848E-02      4.887144018532E-02      4.598947797207E-02      4.383079322893E-02      4.209384347412E-02      4.062767899727E-02      3.934844232398E-02      2.871668047681E-01
     -1.350000000000E+00      1.501450127187E-01      7.809052546787E-02      5.977420799965E-02      5.222800969765E-02      4.802217590792E-02      4.520911669276E-02      4.310481970777E-02      4.141343098551E-02      3.998686919514E-02      3.874287817909E-02      2.851143057338E-01
     -1.340000000000E+00      1.481493758368E-01      7.669918728718E-02      5.868695957199E-02      5.129450549035E-02      4.718291193178E-02      4.443721864319E-02      4.238604118966E-02      4.073913009805E-02      3.935122774122E-02      3.814165317954E-02      2.830632793103E-01
     -1.330000000000E+00      1.461672129416E-01      7.532527075584E-02      5.761415947038E-02      5.037283667023E-02      4.635355612052E-02      4.367372681159E-02      4.167442894542E-02      4.007093477932E-02      3.872076659918E-02      3.754479322142E-02      2.810136122724E-01
     -1.320000000000E+00      1.441984534849E-01      7.396859323648E-02      5.655563134038E-02      4.946287113608E-02      4.553401833222E-02      4.291858541277E-02      4.096995495615E-02      3.940883941450E-02      3.809549804505E-02      3.695232456197E-02      2.789651954079E-01
     -1.310000000000E+00      1.422430303774E-01      7.262897544905E-02      5.551120246008E-02      4.856447962940E-02      4.472421031308E-02      4.217173979260E-02      4.027259181914E-02      3.875283870525E-02      3.747543455292E-02      3.636427368812E-02      2.769179233428E-01
     -1.300000000000E+00      1.403008798377E-01      7.130624135530E-02      5.448070361693E-02      4.767753561900E-02      4.392404559848E-02      4.143313634003E-02      3.958231266181E-02      3.810292757741E-02      3.686058869020E-02      3.578066719519E-02      2.748716943749E-01
     -1.290000000000E+00      1.383719412488E-01      7.000021804945E-02      5.346396899075E-02      4.680191519236E-02      4.313343942086E-02      4.070272240625E-02      3.889909106332E-02      3.745910109701E-02      3.625097302198E-02      3.520153167549E-02      2.728264103170E-01
     -1.280000000000E+00      1.364561570239E-01      6.871073565484E-02      5.246083604264E-02      4.593749695319E-02      4.235230862387E-02      3.998044623036E-02      3.822290098308E-02      3.682135439388E-02      3.564660002367E-02      3.462689361589E-02      2.707819763463E-01
     -1.270000000000E+00      1.345534724786E-01      6.743762722597E-02      5.147114540937E-02      4.508416192479E-02      4.158057158253E-02      3.926625687107E-02      3.755371669573E-02      3.618968259239E-02      3.504748200165E-02      3.405677930406E-02      2.687383008626E-01
     -1.260000000000E+00      1.326638357120E-01      6.618072865563E-02      5.049474080299E-02      4.424179345887E-02      4.081814812876E-02      3.856010414405E-02      3.689151273223E-02      3.556408074884E-02      3.445363102113E-02      3.349121474277E-02      2.666952953524E-01
     -1.250000000000E+00      1.307871974935E-01      6.493987858695E-02      4.953146891517E-02      4.341027714945E-02      4.006495948203E-02      3.786193856447E-02      3.623626382639E-02      3.494454379495E-02      3.386505884096E-02      3.293022557171E-02      2.646528742607E-01
     -1.240000000000E+00      1.289235111565E-01      6.371491832974E-02      4.858117932614E-02      4.258950075148E-02      3.932092818476E-02      3.717171129425E-02      3.558794486660E-02      3.433106648709E-02      3.328177685477E-02      3.237383699644E-02      2.626109548681E-01
     -1.230000000000E+00      1.270727324983E-01      6.250569178121E-02      4.764372441790E-02      4.177935410394E-02      3.858597804204E-02      3.648937409390E-02      3.494653085227E-02      3.372364336074E-02      3.270379603804E-02      3.182207372398E-02      2.605694571741E-01
     -1.220000000000E+00      1.252348196854E-01      6.131204535047E-02      4.671895929141E-02      4.097972905707E-02      3.786003406550E-02      3.581487927834E-02      3.431199685473E-02      3.312226868993E-02      3.213112690082E-02      3.127495990468E-02      2.585283037857E-01
     -1.210000000000E+00      1.234097331648E-01      6.013382788682E-02      4.580674168753E-02      4.019051940349E-02      3.714302242088E-02      3.514817967659E-02      3.368431798214E-02      3.252693645115E-02      3.156377944552E-02      3.073251907984E-02      2.564874198120E-01
     -1.200000000000E+00      1.215974355796E-01      5.897089061140E-02      4.490693191158E-02      3.941162081298E-02      3.643487037924E-02      3.448922859496E-02      3.306346934814E-02      3.193764029153E-02      3.100176312949E-02      3.019477413489E-02      2.544467327627E-01
     -1.190000000000E+00      1.197978916905E-01      5.782308705217E-02      4.401939276111E-02      3.864293077066E-02      3.573550627132E-02      3.383797978343E-02      3.244942604402E-02      3.135437350081E-02      3.044508683217E-02      2.966174725763E-02      2.524061724519E-01
     -1.180000000000E+00      1.180110683010E-01      5.669027298181E-02      4.314398945693E-02      3.788434851835E-02      3.504485944502E-02      3.319438740515E-02      3.184216311399E-02      3.077712898706E-02      2.989375882629E-02      2.913345990123E-02      2.503656709060E-01
     -1.170000000000E+00      1.162369341872E-01      5.557230635861E-02      4.228058957706E-02      3.713577499896E-02      3.436286022568E-02      3.255840600856E-02      3.124165553350E-02      3.020589925554E-02      2.934778675293E-02      2.860993275173E-02      2.483251622763E-01
     -1.160000000000E+00      1.144754600318E-01      5.446904726991E-02      4.142906299340E-02      3.639711280367E-02      3.368943987895E-02      3.192999050220E-02      3.064787819015E-02      2.964067639076E-02      2.880717760021E-02      2.809118569969E-02      2.462845827548E-01
     -1.150000000000E+00      1.127266183622E-01      5.338035787813E-02      4.058928181120E-02      3.566826612173E-02      3.302453057621E-02      3.130909613176E-02      3.006080586722E-02      2.908145204134E-02      2.827193768521E-02      2.757723781568E-02      2.442438704941E-01
     -1.140000000000E+00      1.109903834912E-01      5.230610236919E-02      3.976112031081E-02      3.494914069281E-02      3.236806536212E-02      3.069567845941E-02      2.948041322934E-02      2.852821740738E-02      2.774207263900E-02      2.706810732942E-02      2.422029655314E-01
     -1.130000000000E+00      1.092667314630E-01      5.124614690304E-02      3.894445489197E-02      3.423964376155E-02      3.171997812437E-02      3.008969334505E-02      2.890667481041E-02      2.798096323037E-02      2.721758739450E-02      2.656381161226E-02      2.401618097147E-01
     -1.120000000000E+00      1.075556400006E-01      5.020035956646E-02      3.813916402018E-02      3.353968403441E-02      3.108020356538E-02      2.949109692945E-02      2.833956500338E-02      2.743967978519E-02      2.669848617687E-02      2.606436716276E-02      2.381203466329E-01
     -1.110000000000E+00      1.058570884575E-01      4.916861032764E-02      3.734512817529E-02      3.284917163851E-02      3.044867717582E-02      2.889984561909E-02      2.777905805176E-02      2.690435687416E-02      2.618477249645E-02      2.556978959522E-02      2.360785215491E-01
     -1.100000000000E+00      1.041710577723E-01      4.815077099283E-02      3.656222980194E-02      3.216801808239E-02      2.982533520979E-02      2.831589607254E-02      2.722512804284E-02      2.637498382296E-02      2.567644914378E-02      2.508009363081E-02      2.340362813363E-01
     -1.090000000000E+00      1.024975304254E-01      4.714671516453E-02      3.579035326204E-02      3.149613621868E-02      2.921011466164E-02      2.773920518830E-02      2.667774890234E-02      2.585154947820E-02      2.517351818675E-02      2.459529309129E-02      2.319935744162E-01
     -1.080000000000E+00      1.008364903995E-01      4.615631820150E-02      3.502938478891E-02      3.083344020829E-02      2.860295324419E-02      2.716973009396E-02      2.613689439039E-02      2.533404220658E-02      2.467598096956E-02      2.411540089493E-02      2.299503506998E-01
     -1.070000000000E+00      9.918792314130E-02      4.517945718028E-02      3.427921244318E-02      3.017984548645E-02      2.800378936837E-02      2.660742813652E-02      2.560253809880E-02      2.482244989545E-02      2.418383811346E-02      2.364042905461E-02      2.279065615318E-01
     -1.060000000000E+00      9.755181552719E-02      4.421601085813E-02      3.353972607025E-02      2.953526873004E-02      2.741256212407E-02      2.605225687396E-02      2.507465344940E-02      2.431675995462E-02      2.369708951902E-02      2.317038867785E-02      2.258621596360E-01
     -1.050000000000E+00      9.592815582995E-02      4.326585963748E-02      3.281081725935E-02      2.889962782647E-02      2.682921126226E-02      2.550417406763E-02      2.455321369344E-02      2.381695931937E-02      2.321573436981E-02      2.270528996864E-02      2.238170990639E-01
     -1.040000000000E+00      9.431693368843E-02      4.232888553156E-02      3.209237930395E-02      2.827284184391E-02      2.625367717806E-02      2.496313767578E-02      2.403819191187E-02      2.332303445448E-02      2.273977113746E-02      2.224514223095E-02      2.217713351446E-01
     -1.030000000000E+00      9.271814007910E-02      4.140497213143E-02      3.138430716360E-02      2.765483100272E-02      2.568590089498E-02      2.442910584777E-02      2.352956101648E-02      2.283497135929E-02      2.226919758782E-02      2.178995387369E-02      2.197248244375E-01
     -1.020000000000E+00      9.113176728972E-02      4.049400457402E-02      3.068649742712E-02      2.704551664811E-02      2.512582405003E-02      2.390203691920E-02      2.302729375181E-02      2.235275557351E-02      2.180401078828E-02      2.133973241715E-02      2.176775246862E-01
     -1.010000000000E+00      8.955780889493E-02      3.959586951147E-02      2.999884827694E-02      2.644482122397E-02      2.457338887967E-02      2.338188940761E-02      2.253136269769E-02      2.187637218386E-02      2.134420711598E-02      2.089448450059E-02      2.156293947747E-01
     -1.000000000000E+00      8.799625973376E-02      3.871045508140E-02      2.932125945470E-02      2.585266824769E-02      2.402853820672E-02      2.286862200901E-02      2.204174027244E-02      2.140580583141E-02      2.088978226697E-02      2.045421589109E-02      2.135803946852E-01
     -9.900000000000E-01      8.644711588890E-02      3.783765087821E-02      2.865363222797E-02      2.526898228605E-02      2.349121542784E-02      2.236219359479E-02      2.155839873655E-02      2.094104071951E-02      2.044073126609E-02      2.001893149333E-02      2.115304854575E-01
     -9.800000000000E-01      8.491037466779E-02      3.697734792542E-02      2.799586935801E-02      2.469368893204E-02      2.296136450190E-02      2.186256320935E-02      2.108131019694E-02      2.048206062226E-02      1.999704847758E-02      1.958863536042E-02      2.094796291500E-01
     -9.700000000000E-01      8.338603458532E-02      3.612943864876E-02      2.734787506861E-02      2.412671478255E-02      2.243892993889E-02      2.136969006810E-02      2.061044661151E-02      2.002884889346E-02      1.955872761634E-02      1.916333070550E-02      2.074277888022E-01
     -9.600000000000E-01      8.187409534820E-02      3.529381685031E-02      2.670955501589E-02      2.356798741703E-02      2.192385678947E-02      2.088353355595E-02      2.014577979421E-02      1.958138847596E-02      1.912576175966E-02      1.874301991416E-02      2.053749283988E-01
     -9.500000000000E-01      8.037455784085E-02      3.447037768329E-02      2.608081625901E-02      2.301743537676E-02      2.141609063512E-02      2.040405322617E-02      1.968728142031E-02      1.913966191144E-02      1.869814335954E-02      1.832770455744E-02      2.033210128349E-01
     -9.400000000000E-01      7.888742411295E-02      3.365901762773E-02      2.546156723182E-02      2.247498814511E-02      2.091557757880E-02      1.993120879964E-02      1.923492303210E-02      1.870365135041E-02      1.827586425530E-02      1.791738540557E-02      2.012660078826E-01
     -9.300000000000E-01      7.741269736827E-02      3.285963446688E-02      2.485171771535E-02      2.194057612834E-02      2.042226423607E-02      1.946496016439E-02      1.878867604466E-02      1.827333856252E-02      1.785891568668E-02      1.751206244212E-02      1.992098801591E-01
     -9.200000000000E-01      7.595038195514E-02      3.207212726425E-02      2.425117881113E-02      2.141413063718E-02      1.993609772670E-02      1.900526737546E-02      1.834851175200E-02      1.784870494709E-02      1.744728830716E-02      1.711173487869E-02      1.971525970957E-01
     -9.100000000000E-01      7.450048335823E-02      3.129639634142E-02      2.365986291526E-02      2.089558386907E-02      1.945702566675E-02      1.855209065494E-02      1.791440133329E-02      1.742973154381E-02      1.704097219754E-02      1.671640116993E-02      1.950941269080E-01
     -9.000000000000E-01      7.306300819169E-02      3.053234325647E-02      2.307768369329E-02      2.038486889097E-02      1.898499616093E-02      1.810539039237E-02      1.748631585924E-02      1.701639904356E-02      1.663995687979E-02      1.632605902901E-02      1.930344385672E-01
