# M=24, N=12, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vstep=0.01, PBC
# start time 2022-01-22 01:51:45
#                       V#                 S₁(n=1)                 S₂(n=1)#                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)               S₀₋₅(n=1)#
     -1.900000000000E+00      3.085025262190E-01      2.120187649524E-01      1.688394888190E-01      1.437832244936E-01      1.269967946711E-01      1.147123713974E-01      1.051872070803E-01      9.750161331894E-02      9.112024032440E-02      8.570696007014E-02      4.218274427576E-01
     -1.890000000000E+00      3.048507488183E-01      2.085913895314E-01      1.659282623388E-01      1.413134080487E-01      1.248723700736E-01      1.128564368409E-01      1.035425478075E-01      9.602611067148E-02      8.978264343337E-02      8.448373643428E-02      4.188854590489E-01
     -1.880000000000E+00      3.013012660201E-01      2.052709937091E-01      1.631145276681E-01      1.389301042097E-01      1.228246507952E-01      1.110689480344E-01      1.019594660876E-01      9.460645794658E-02      8.849607835733E-02      8.330744919344E-02      4.160239837473E-01
     -1.870000000000E+00      2.978425977952E-01      2.020462091410E-01      1.603880045890E-01      1.366240977765E-01      1.208453418208E-01      1.093423964760E-01      1.004311292378E-01      9.323640587625E-02      8.725480088696E-02      8.217279235386E-02      4.132334572163E-01
     -1.860000000000E+00      2.944650743489E-01      1.989074936372E-01      1.577400644595E-01      1.343876431832E-01      1.189274596995E-01      1.076704524184E-01      9.895177193736E-02      9.191067863022E-02      8.605396054663E-02      8.107528556916E-02      4.105057971824E-01
     -1.850000000000E+00      2.911604898262E-01      1.958467790882E-01      1.551634097056E-01      1.322141786320E-01      1.170650773462E-01      1.060477354310E-01      9.751648819685E-02      9.062478364564E-02      8.488942547197E-02      8.001111184062E-02      4.078341159352E-01
     -1.840000000000E+00      2.879218335169E-01      1.928571983522E-01      1.526518256529E-01      1.300981051722E-01      1.152531271512E-01      1.044696376346E-01      9.612107127554E-02      8.937486543672E-02      8.375764789944E-02      7.897699293922E-02      4.052125010348E-01
     -1.830000000000E+00      2.847430789351E-01      1.899328710471E-01      1.501999862191E-01      1.280346140264E-01      1.134872473191E-01      1.029321859231E-01      9.476188904825E-02      8.815759188957E-02      8.265555963410E-02      7.797009265880E-02      4.026358434078E-01
     -1.820000000000E+00      2.816190166311E-01      1.870687338255E-01      1.478033002030E-01      1.260195502087E-01      1.117636606619E-01      1.014319334083E-01      9.343578590823E-02      8.697006485275E-02      8.158048992329E-02      7.698794086096E-02      4.000997012219E-01
     -1.810000000000E+00      2.785451204169E-01      1.842604046222E-01      1.454577885296E-01      1.240493037574E-01      1.100790780398E-01      9.996587302209E-02      9.214000476712E-02      8.580974911133E-02      8.053010027328E-02      7.602837323514E-02      3.976001910670E-01
     -1.800000000000E+00      2.755174393881E-01      1.815040731279E-01      1.431599853527E-01      1.221207222099E-01      1.084306207259E-01      9.853136810480E-02      9.087212444181E-02      8.467441542340E-02      7.950233221800E-02      7.508948306666E-02      3.951339001963E-01
     -1.790000000000E+00      2.725325100565E-01      1.787964117066E-01      1.409068577295E-01      1.202310395828E-01      1.068157574475E-01      9.712609614691E-02      8.963000894280E-02      8.356209442388E-02      7.849536509052E-02      7.416958227442E-02      3.926978151660E-01
     -1.780000000000E+00      2.695872843034E-01      1.761345024005E-01      1.386957398885E-01      1.183778182964E-01      1.052322529198E-01      9.574800281492E-02      8.841176605645E-02      8.247103900698E-02      7.750758159361E-02      7.326716967267E-02      3.902892633604E-01
     -1.770000000000E+00      2.666790698871E-01      1.735157767025E-01      1.365242790653E-01      1.165589013428E-01      1.036781254574E-01      9.439526408994E-02      8.721571325076E-02      8.139969338378E-02      7.653753950627E-02      7.238090491377E-02      3.879058647299E-01
     -1.760000000000E+00      2.638054809922E-01      1.709379655438E-01      1.343903905812E-01      1.147723726266E-01      1.021516118171E-01      9.306625486030E-02      8.604034940064E-02      8.034666743937E-02      7.558394825843E-02      7.150958693596E-02      3.855454916898E-01
     -1.750000000000E+00      2.609643968712E-01      1.683990575187E-01      1.322922203655E-01      1.130165238748E-01      1.006511378478E-01      9.175952268944E-02      8.488433117486E-02      7.931071533121E-02      7.464564939886E-02      7.065213601213E-02      3.832062355873E-01
     -1.740000000000E+00      2.581539270560E-01      1.658972637951E-01      1.302281135138E-01      1.112898268692E-01      9.917529383532E-02      9.047376576525E-02      8.374645318554E-02      7.829071750768E-02      7.372160020025E-02      6.980757869853E-02      3.808863784961E-01
     -1.730000000000E+00      2.553723819369E-01      1.634309884920E-01      1.281965877748E-01      1.095909100161E-01      9.772281367267E-02      8.920781425151E-02      8.262563119590E-02      7.728566550398E-02      7.281085980980E-02      6.897503513538E-02      3.785843693583E-01
     -1.720000000000E+00      2.526182477550E-01      1.609988035512E-01      1.261963110848E-01      1.079185384764E-01      9.629255716601E-02      8.796061442618E-02      8.152088783114E-02      7.629464900912E-02      7.191257747963E-02      6.815370826754E-02      3.762988037004E-01
     -1.710000000000E+00      2.498901652462E-01      1.585994273281E-01      1.242260824484E-01      1.062715972352E-01      9.488349492713E-02      8.673121511719E-02      8.043134035087E-02      7.531684480171E-02      7.102598250690E-02      6.734287464270E-02      3.740284063001E-01
     -1.700000000000E+00      2.471869113217E-01      1.562317062758E-01      1.222848155983E-01      1.046490766101E-01      9.349469541245E-02      8.551875604345E-02      7.935619013019E-02      7.435150723296E-02      7.015037558826E-02      6.654187651338E-02      3.717720163086E-01
     -1.690000000000E+00      2.445073832875E-01      1.538945992155E-01      1.203715249763E-01      1.030500597972E-01      9.212531375326E-02      8.432245774540E-02      7.829471356504E-02      7.339795999832E-02      6.928512135090E-02      6.575011502253E-02      3.695285744235E-01
     -1.680000000000E+00      2.418505851988E-01      1.515871637787E-01      1.184853136634E-01      1.014737121241E-01      9.077458208816E-02      8.314161284848E-02      7.724625417119E-02      7.245558898801E-02      6.842964186758E-02      6.496704429471E-02      3.672971117846E-01
     -1.670000000000E+00      2.392156160158E-01      1.493085446847E-01      1.166253629511E-01      9.991927174341E-02      8.944180116222E-02      8.197557845053E-02      7.621021568954E-02      7.152383604604E-02      6.758341099941E-02      6.419216628784E-02      3.650767403236E-01
     -1.660000000000E+00      2.366016592872E-01      1.470579635708E-01      1.147909233037E-01      9.838604154478E-02      8.812633299897E-02      8.082376946148E-02      7.518605604333E-02      7.060219349785E-02      6.674594943775E-02      6.342502628691E-02      3.628666443465E-01
     -1.650000000000E+00      2.340079741361E-01      1.448347101456E-01      1.129813065029E-01      9.687338210305E-02      8.682759448544E-02      7.968565275385E-02      7.417328202072E-02      6.969019933151E-02      6.591682034010E-02      6.266520894209E-02      3.606660731662E-01
     -1.640000000000E+00      2.314338873580E-01      1.426381344718E-01      1.111958787998E-01      9.538070551111E-02      8.554505173717E-02      7.856074200651E-02      7.317144457756E-02      6.878743293729E-02      6.509562547239E-02      6.191233477046E-02      3.584743346327E-01
     -1.630000000000E+00      2.288787864746E-01      1.404676402180E-01      1.094340549316E-01      9.390746997054E-02      8.427821513293E-02      7.744859314419E-02      7.218013467284E-02      6.789351132643E-02      6.428200178542E-02      6.116605705439E-02      3.562907894333E-01
     -1.620000000000E+00      2.263421136097E-01      1.383226787422E-01      1.076952928791E-01      9.245317503403E-02      8.302663492598E-02      7.634880029065E-02      7.119897956384E-02      6.700808576273E-02      6.347561836472E-02      6.042605908055E-02      3.541148460574E-01
     -1.610000000000E+00      2.238233600772E-01      1.362027438948E-01      1.059790892645E-01      9.101735741016E-02      8.178989735411E-02      7.526099216680E-02      7.022763949930E-02      6.613083875175E-02      6.267617370314E-02      5.969205167275E-02      3.519459563349E-01
     -1.600000000000E+00      2.213220615853E-01      1.341073674436E-01      1.042849753012E-01      8.959958725491E-02      8.056762118243E-02      7.418482887560E-02      6.926580475897E-02      6.526148134052E-02      6.188339325338E-02      5.896377097912E-02      3.497836114727E-01
     -1.590000000000E+00      2.188377939769E-01      1.320361150374E-01      1.026125132233E-01      8.819946488597E-02      7.935945462289E-02      7.311999902448E-02      6.831319299542E-02      6.439975068825E-02      6.109702722433E-02      5.824097648015E-02      3.476273385243E-01
     -1.580000000000E+00      2.163701694388E-01      1.299885826405E-01      1.009612931309E-01      8.681661786512E-02      7.816507258310E-02      7.206621714325E-02      6.736954684086E-02      6.354540787444E-02      6.031684859059E-02      5.752344918963E-02      3.454766972384E-01
     -1.570000000000E+00      2.139188331196E-01      1.279643933760E-01      9.933093019883E-02      8.545069840213E-02      7.698417420348E-02      7.102322136164E-02      6.643463174693E-02      6.269823591544E-02      5.954265128889E-02      5.681099002404E-02      3.433312772382E-01
     -1.560000000000E+00      2.114834601072E-01      1.259631947272E-01      9.772106220169E-02      8.410138104006E-02      7.581648064802E-02      6.999077131570E-02      6.550823403011E-02      6.185803796513E-02      5.877424857919E-02      5.610341832023E-02      3.411906954916E-01
     -1.550000000000E+00      2.090637527216E-01      1.239846560531E-01      9.613134731694E-02      8.276836058775E-02      7.466173311843E-02      6.896864625654E-02      6.459015909928E-02      6.102463567841E-02      5.801147155135E-02      5.540057048346E-02      3.390545940376E-01
     -1.540000000000E+00      2.066594380866E-01      1.220284663798E-01      9.456146217069E-02      8.145135026968E-02      7.351969106579E-02      6.795664333846E-02      6.368022984487E-02      6.019786771931E-02      5.725416776064E-02      5.470229875096E-02      3.369226379383E-01
     -1.530000000000E+00      2.042702659471E-01      1.200943324333E-01      9.301110009773E-02      8.015008006761E-02      7.239013057723E-02      6.695457606672E-02      6.277828517216E-02      5.937758839796E-02      5.650219997810E-02      5.400847005775E-02      3.347945134311E-01
     -1.520000000000E+00      2.018960067044E-01      1.181819768871E-01      9.147996958973E-02      7.886429523168E-02      7.127284291797E-02      6.596227288748E-02      6.188417866331E-02      5.856366642277E-02      5.575544504327E-02      5.331896499365E-02      3.326699262579E-01
     -1.510000000000E+00      1.995364496447E-01      1.162911367983E-01      8.996779290968E-02      7.759375494164E-02      7.016763321186E-02      6.497957590510E-02      6.099777735474E-02      5.775598375582E-02      5.501379280855E-02      5.263367684153E-02      3.305486001518E-01
     -1.500000000000E+00      1.971914013395E-01      1.144215622102E-01      8.847430485312E-02      7.633823110137E-02      6.907431924538E-02      6.400633971336E-02      6.011896061811E-02      5.695443456105E-02      5.427714516606E-02      5.195251068856E-02      3.284302754643E-01
     -1.490000000000E+00      1.948606841991E-01      1.125730149033E-01      8.699925163926E-02      7.509750725171E-02      6.799273038206E-02      6.304243032907E-02      5.924761913474E-02      5.615892423619E-02      5.354541514843E-02      5.127538260270E-02      3.263147079172E-01
     -1.480000000000E+00      1.925441351629E-01      1.107452672776E-01      8.554238991740E-02      7.387137758903E-02      6.692270657603E-02      6.208772421806E-02      5.838365395429E-02      5.536936852033E-02      5.281852609692E-02      5.060221886847E-02      3.242016674670E-01
     -1.470000000000E+00      1.902416045115E-01      1.089381013511E-01      8.410348587561E-02      7.265964607779E-02      6.586409747434E-02      6.114210740421E-02      5.752697562975E-02      5.458569267009E-02      5.209641089000E-02      4.993295527587E-02      3.220909372690E-01
     -1.460000000000E+00      1.879529547889E-01      1.071513078624E-01      8.268231444021E-02      7.146212564733E-02      6.481676159929E-02      6.020547465384E-02      5.667750342169E-02      5.380783069810E-02      5.137901122728E-02      4.926753645775E-02      3.199823127321E-01
     -1.450000000000E+00      1.856780598221E-01      1.053846854658E-01      8.127865855638E-02      7.027863746407E-02      6.378056560288E-02      5.927772872826E-02      5.583516456544E-02      5.303572466827E-02      5.066627696374E-02      4.860591527130E-02      3.178756006535E-01
     -1.440000000000E+00      1.834168038299E-01      1.036380400087E-01      7.989230854072E-02      6.910901027123E-02      6.275538358630E-02      5.835877969816E-02      5.499989359562E-02      5.226932404299E-02      4.995816548988E-02      4.794805221958E-02      3.157706184275E-01
     -1.430000000000E+00      1.811690806104E-01      1.019111838822E-01      7.852306149821E-02      6.795307978915E-02      6.174109647824E-02      5.744854431423E-02      5.417163172300E-02      5.150858507758E-02      4.925464115392E-02      4.729391490990E-02      3.136671933187E-01
     -1.420000000000E+00      1.789347928001E-01      1.002039354387E-01      7.717072079679E-02      6.681068817033E-02      6.073759146654E-02      5.654694542910E-02      5.335032625920E-02      5.075347025853E-02      4.855567472280E-02      4.664347754593E-02      3.115651617961E-01
     -1.410000000000E+00      1.767138511984E-01      9.851611846704E-02      7.583509559313E-02      6.568168350342E-02      5.974476147814E-02      5.565391146590E-02      5.253593008531E-02      5.000394778145E-02      4.786124287868E-02      4.599672045090E-02      3.094643689195E-01
     -1.400000000000E+00      1.745061741493E-01      9.684756172102E-02      7.451600040466E-02      6.456591936165E-02      5.876250470294E-02      5.476937592958E-02      5.172840116069E-02      4.925999106607E-02      4.717132774827E-02      4.535362961947E-02      3.073646677754E-01
     -1.390000000000E+00      1.723116869772E-01      9.519809849530E-02      7.321325472260E-02      6.346325439109E-02      5.779072415759E-02      5.389327695723E-02      5.092770206868E-02      4.852157830502E-02      4.648591646264E-02      4.471419629609E-02      3.052659189573E-01
     -1.380000000000E+00      1.701303214695E-01      9.356756624333E-02      7.192668266219E-02      6.237355193517E-02      5.682932728561E-02      5.302555690418E-02      5.013379959651E-02      4.778869204417E-02      4.580500074503E-02      4.407841657809E-02      3.031679900854E-01
     -1.370000000000E+00      1.679620154034E-01      9.195580623355E-02      7.065611264591E-02      6.129667969177E-02      5.587822559069E-02      5.216616196288E-02      4.934666434634E-02      4.706131879180E-02      4.512857652495E-02      4.344629104158E-02      3.010707553635E-01
     -1.360000000000E+00      1.658067121121E-01      9.036266323976E-02      6.940137711671E-02      6.023250940001E-02      5.493733430027E-02      5.131504181191E-02      4.856627037543E-02      4.633944865492E-02      4.445664357650E-02      4.281782438881E-02      2.989740951690E-01
     -1.350000000000E+00      1.636643600863E-01      8.878798526211E-02      6.816231227787E-02      5.918091655383E-02      5.400657205659E-02      5.047214929264E-02      4.779259486293E-02      4.562307500041E-02      4.378920517937E-02      4.219302511542E-02      2.968778956733E-01
     -1.340000000000E+00      1.615349126092E-01      8.723162327589E-02      6.693875785711E-02      5.814178013994E-02      5.308586063327E-02      4.963744011133E-02      4.702561780141E-02      4.491219413942E-02      4.312626780103E-02      4.157190519650E-02      2.947820484897E-01
     -1.330000000000E+00      1.594183274207E-01      8.569343100512E-02      6.573055689236E-02      5.711498239790E-02      5.217512467482E-02      4.881087256473E-02      4.626532171130E-02      4.420680503350E-02      4.246784079870E-02      4.095447979009E-02      2.926864503475E-01
     -1.320000000000E+00      1.573145664093E-01      8.417326471853E-02      6.453755553708E-02      5.610040860034E-02      5.127429145748E-02      4.799240728721E-02      4.551169137653E-02      4.350690902068E-02      4.181393613984E-02      4.034076695727E-02      2.905910027882E-01
     -1.310000000000E+00      1.552235953283E-01      8.267098304572E-02      6.335960288322E-02      5.509794685148E-02      5.038329066938E-02      4.718200701787E-02      4.476471359981E-02      4.281250956052E-02      4.116456814001E-02      3.973078739779E-02      2.884956118842E-01
     -1.300000000000E+00      1.531453835347E-01      8.118644681156E-02      6.219655080013E-02      5.410748790229E-02      4.950205420869E-02      4.637963638601E-02      4.402437697624E-02      4.212361199656E-02      4.051975321704E-02      3.912456420042E-02      2.864001879760E-01
     -1.290000000000E+00      1.510799037500E-01      7.971951888696E-02      6.104825378779E-02      5.312892498095E-02      4.863051599801E-02      4.558526171363E-02      4.329067168380E-02      4.144022333527E-02      3.987950966060E-02      3.852212260708E-02      2.843046454282E-01
     -1.280000000000E+00      1.490271318382E-01      7.827006405437E-02      5.991456884299E-02      5.216215363706E-02      4.776861181393E-02      4.479885083356E-02      4.256358928968E-02      4.076235204022E-02      3.924385741611E-02      3.792348979023E-02      2.822089024013E-01
     -1.270000000000E+00      1.469870466029E-01      7.683794888667E-02      5.879535533724E-02      5.120707159861E-02      4.691627913034E-02      4.402037292219E-02      4.184312257121E-02      4.009000784070E-02      3.861281788228E-02      3.732869464258E-02      2.801128806398E-01
     -1.260000000000E+00      1.449596295991E-01      7.542304163812E-02      5.769047490533E-02      5.026357864048E-02      4.607345697456E-02      4.324979834556E-02      4.112926535048E-02      3.942320155370E-02      3.798641372152E-02      3.673776757873E-02      2.780165052729E-01
     -1.250000000000E+00      1.429448649614E-01      7.402521214611E-02      5.659979134335E-02      4.933157646347E-02      4.524008579514E-02      4.248709851794E-02      4.042201234170E-02      3.876194491851E-02      3.736466868232E-02      3.615074034797E-02      2.759197046292E-01
     -1.240000000000E+00      1.409427392434E-01      7.264433174270E-02      5.552317051544E-02      4.841096858307E-02      4.441610734047E-02      4.173224577189E-02      3.972135901027E-02      3.810625044312E-02      3.674760743319E-02      3.556764585772E-02      2.738224100632E-01
     -1.230000000000E+00      1.389532412721E-01      7.128027317507E-02      5.446048026839E-02      4.750166022705E-02      4.360146454738E-02      4.098521323896E-02      3.902730144303E-02      3.745613126172E-02      3.613525540722E-02      3.498851800715E-02      2.717245557922E-01
     -1.220000000000E+00      1.369763620115E-01      6.993291053390E-02      5.341159035335E-02      4.660355824116E-02      4.279610143884E-02      4.024597474036E-02      3.833983622869E-02      3.681160100254E-02      3.552763865700E-02      3.441339153052E-02      2.696260787444E-01
     -1.210000000000E+00      1.350120944387E-01      6.860211918896E-02      5.237637235386E-02      4.571657100221E-02      4.199996303016E-02      3.951450468665E-02      3.765896034785E-02      3.617267366544E-02      3.492478371899E-02      3.384230184957E-02      2.675269184157E-01
     -1.200000000000E+00      1.330604334282E-01      6.728777573125E-02      5.135469961991E-02      4.484060833811E-02      4.121299524304E-02      3.879077798605E-02      3.698467107199E-02      3.553936350877E-02      3.432671748721E-02      3.327528493484E-02      2.654270167355E-01
     -1.190000000000E+00      1.311213756462E-01      6.598975792088E-02      5.034644720702E-02      4.397558145391E-02      4.043514482666E-02      3.807476996051E-02      3.631696587078E-02      3.491168494461E-02      3.373346709536E-02      3.271237717527E-02      2.633263179405E-01
     -1.180000000000E+00      1.291949194528E-01      6.470794464041E-02      4.935149182041E-02      4.312140286383E-02      3.966635928560E-02      3.736645626913E-02      3.565584232712E-02      3.428965244234E-02      3.314505980719E-02      3.215361525579E-02      2.612247684567E-01
     -1.170000000000E+00      1.272810648124E-01      6.344221585285E-02      4.836971176324E-02      4.227798632836E-02      3.890658681377E-02      3.666581283839E-02      3.500129805951E-02      3.367328043960E-02      3.256152291464E-02      3.159903604254E-02      2.591223167874E-01
     -1.160000000000E+00      1.253798132102E-01      6.219245256401E-02      4.740098688895E-02      4.144524679630E-02      3.815577623400E-02      3.597281579849E-02      3.435333065109E-02      3.306258326047E-02      3.198288364317E-02      3.104867647536E-02      2.570189134086E-01
     -1.150000000000E+00      1.234911675766E-01      6.095853678866E-02      4.644519855716E-02      4.062310035119E-02      3.741387694294E-02      3.528744142568E-02      3.371193758505E-02      3.245757504030E-02      3.140916906412E-02      3.050257346717E-02      2.549145106700E-01
     -1.140000000000E+00      1.216151322167E-01      5.974035152029E-02      4.550222959274E-02      3.981146416184E-02      3.668083886064E-02      3.460966608988E-02      3.307711618589E-02      3.185826965687E-02      3.084040601353E-02      2.996076380998E-02      2.528090627016E-01
     -1.130000000000E+00      1.197517127464E-01      5.853778070396E-02      4.457196424792E-02      3.901025643659E-02      3.595661238473E-02      3.393946620732E-02      3.244886356615E-02      3.126468066739E-02      3.027662101721E-02      2.942328408725E-02      2.507025253262E-01
     -1.120000000000E+00      1.179009160327E-01      5.735070921195E-02      4.365428816701E-02      3.821939638107E-02      3.524114834861E-02      3.327681819780E-02      3.182717657827E-02      3.067682125111E-02      2.971784022168E-02      2.889017059223E-02      2.485948559759E-01
     -1.110000000000E+00      1.160627501400E-01      5.617902282202E-02      4.274908835359E-02      3.743880415904E-02      3.453439798347E-02      3.262169844626E-02      3.121205177124E-02      3.009470415709E-02      2.916408933064E-02      2.836145925202E-02      2.464860136140E-01
     -1.100000000000E+00      1.142372242806E-01      5.502260819792E-02      4.185625313991E-02      3.666840085631E-02      3.383631288382E-02      3.197408326832E-02      3.060348535162E-02      2.951834165686E-02      2.861539354668E-02      2.783718555720E-02      2.443759586610E-01
     -1.090000000000E+00      1.124243487688E-01      5.388135287193E-02      4.097567215828E-02      3.590810844712E-02      3.314684497620E-02      3.133394887945E-02      3.000147314873E-02      2.894774550164E-02      2.807177751794E-02      2.731738449656E-02      2.422646529239E-01
     -1.080000000000E+00      1.106241349806E-01      5.275514522935E-02      4.010723631425E-02      3.515784976325E-02      3.246594649098E-02      3.070127136762E-02      2.940601058369E-02      2.838292688394E-02      2.753326528954E-02      2.680209049690E-02      2.401520595306E-01
     -1.070000000000E+00      1.088365953151E-01      5.164387449447E-02      3.925083776159E-02      3.441754846522E-02      3.179356993678E-02      3.007602666907E-02      2.881709264207E-02      2.782389640306E-02      2.699988025935E-02      2.629133736753E-02      2.380381428664E-01
     -1.060000000000E+00      1.070617431612E-01      5.054743071819E-02      3.840636987859E-02      3.368712901568E-02      3.112966807754E-02      2.945819054695E-02      2.823471384976E-02      2.727066403448E-02      2.647164513802E-02      2.578515824931E-02      2.359228685150E-01
     -1.050000000000E+00      1.052995928663E-01      4.946570476678E-02      3.757372724584E-02      3.296651665467E-02      3.047419391181E-02      2.884773857270E-02      2.765886825207E-02      2.672323910266E-02      2.594858191284E-02      2.528358556789E-02      2.338062032017E-01
     -1.040000000000E+00      1.035501597091E-01      4.839858831205E-02      3.675280562534E-02      3.225563737677E-02      2.982710065438E-02      2.824464610997E-02      2.708954939564E-02      2.618163025734E-02      2.543071181555E-02      2.478665099123E-02      2.316881147401E-01
     -1.030000000000E+00      1.018134598740E-01      4.734597382227E-02      3.594350194053E-02      3.155441790976E-02      2.918834171963E-02      2.764888830066E-02      2.652675031298E-02      2.564584545268E-02      2.491805529340E-02      2.429438539078E-02      2.295685719811E-01
     -1.020000000000E+00      1.000895104298E-01      4.630775455434E-02      3.514571425757E-02      3.086278569490E-02      2.855787070704E-02      2.706044005330E-02      2.597046350957E-02      2.511589192952E-02      2.441063198375E-02      2.380681880654E-02      2.274475447648E-01
     -1.010000000000E+00      9.837832930955E-02      4.528382454653E-02      3.435934176747E-02      3.018066886856E-02      2.793564138803E-02      2.647927603320E-02      2.542068095323E-02      2.459177620020E-02      2.390846069167E-02      2.332398041549E-02      2.253250038745E-01
     -1.000000000000E+00      9.667993529342E-02      4.427407861207E-02      3.358428476903E-02      2.950799624511E-02      2.732160769465E-02      2.590537065449E-02      2.487739406553E-02      2.407350403596E-02      2.341155937046E-02      2.284589850341E-02      2.232009209934E-01
     -9.900000000000E-01      9.499434799405E-02      4.327841233336E-02      3.282044465269E-02      2.884469730104E-02      2.671572370947E-02      2.533869807377E-02      2.434059371532E-02      2.356108045668E-02      2.291994510502E-02      2.237260043986E-02      2.210752686627E-01
     -9.800000000000E-01      9.332158784365E-02      4.229672205682E-02      3.206772388502E-02      2.819070216019E-02      2.611794365695E-02      2.477923218537E-02      2.381027021394E-02      2.305450972282E-02      2.243363409779E-02      2.190411265611E-02      2.189480202426E-01
     -9.700000000000E-01      9.166167608332E-02      4.132890488806E-02      3.132602599386E-02      2.754594157988E-02      2.552822189588E-02      2.422694661782E-02      2.328641331216E-02      2.255379532933E-02      2.195264165705E-02      2.144046062593E-02      2.168191498746E-01
     -9.600000000000E-01      9.001463475431E-02      4.037485868768E-02      3.059525555407E-02      2.691034693812E-02      2.494651291295E-02      2.368181473178E-02      2.276901219871E-02      2.205894000161E-02      2.147698218759E-02      2.098166884903E-02      2.146886324457E-01
     -9.500000000000E-01      8.838048669120E-02      3.943448206732E-02      2.987531817383E-02      2.628385022156E-02      2.437277131740E-02      2.314380961907E-02      2.225805550016E-02      2.156994569303E-02      2.100666918348E-02      2.052776083703E-02      2.125564435542E-01
     -9.400000000000E-01      8.675925551668E-02      3.850767438609E-02      2.916612048145E-02      2.566638401424E-02      2.380695183648E-02      2.261290410270E-02      2.175353128210E-02      2.108681358425E-02      2.054171522285E-02      2.007875910185E-02      2.104225594775E-01
     -9.300000000000E-01      8.515096563822E-02      3.759433574722E-02      2.846757011255E-02      2.505788148713E-02      2.324900931178E-02      2.208907073796E-02      2.125542705161E-02      2.060954408392E-02      2.008213196456E-02      1.963468514624E-02      2.082869571409E-01
     -9.200000000000E-01      8.355564224634E-02      3.669436699510E-02      2.777957569787E-02      2.445827638830E-02      2.269889869645E-02      2.157228181442E-02      2.076372976078E-02      2.013813683094E-02      1.962793014658E-02      1.919555945664E-02      2.061496140884E-01
     -9.100000000000E-01      8.197331131429E-02      3.580766971229E-02      2.710204685118E-02      2.386750303368E-02      2.215657505289E-02      2.106250935860E-02      2.027842581119E-02      1.967259069780E-02      1.917911958604E-02      1.876140149776E-02      2.040105084537E-01
     -9.000000000000E-01      8.040399959956E-02      3.493414621693E-02      2.643489415777E-02      2.328549629846E-02      2.162199355130E-02      2.055972513751E-02      1.979950105936E-02      1.921290379528E-02      1.873570918076E-02      1.833222970929E-02      2.018696189341E-01
