# M=14, N=7, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vstep=0.01, PBC
# start time 2022-01-22 01:38:58
#          				V#                 S₁(n=1)                 S₂(n=1)#                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)               S₀₋₅(n=1)#
     -1.760000000000E+00      2.514498080749E-01      1.593200656688E-01      1.248175099687E-01      1.070814146125E-01      9.593565415403E-02      8.796007948642E-02      8.176373149614E-02      7.669357726290E-02      7.240426990811E-02      6.869377543564E-02      3.736545352984E-01
     -1.750000000000E+00      2.486936360449E-01      1.568858985231E-01      1.228208863014E-01      1.054112031237E-01      9.450422553303E-02      8.670965023662E-02      8.065560311660E-02      7.570046318262E-02      7.150594681321E-02      6.787467958421E-02      3.714571566247E-01
     -1.740000000000E+00      2.459635785874E-01      1.544858749678E-01      1.208553082350E-01      1.037667365794E-01      9.309372041874E-02      8.547633110604E-02      7.956170076273E-02      7.471942472093E-02      7.061810051529E-02      6.706486823945E-02      3.692701715353E-01
     -1.730000000000E+00      2.432587387244E-01      1.521190785855E-01      1.189198820490E-01      1.021471984671E-01      9.170341094987E-02      8.425946754550E-02      7.848142210259E-02      7.374989444941E-02      6.974018707928E-02      6.626381466521E-02      3.670929675742E-01
     -1.720000000000E+00      2.405782848110E-01      1.497846531462E-01      1.170137708740E-01      1.005518277563E-01      9.033262322543E-02      8.305845716054E-02      7.741421504472E-02      7.279135317453E-02      6.887170864348E-02      6.547103583736E-02      3.649249695281E-01
     -1.710000000000E+00      2.379214451855E-01      1.474817973077E-01      1.151361897393E-01      9.897991409768E-02      8.898073262551E-02      8.187274521498E-02      7.635957349255E-02      7.184332599158E-02      6.801220979974E-02      6.468608915743E-02      3.627656368473E-01
     -1.700000000000E+00      2.352875032978E-01      1.452097598280E-01      1.132864011034E-01      9.743079348102E-02      8.764715956659E-02      8.070182054023E-02      7.531703347044E-02      7.090537867340E-02      6.716127427216E-02      6.390856943145E-02      3.606144612471E-01
     -1.690000000000E+00      2.326757932716E-01      1.429678352361E-01      1.114637108199E-01      9.590384430418E-02      8.633136564834E-02      7.954521181153E-02      7.428616958656E-02      6.997711436304E-02      6.631852186675E-02      6.313810608942E-02      3.584709644809E-01
     -1.680000000000E+00      2.300856958599E-01      1.407553599172E-01      1.096674644921E-01      9.439848381267E-02      8.503285015383E-02      7.840248415636E-02      7.326659180148E-02      6.905817054250E-02      6.548360566757E-02      6.237436062337E-02      3.563346962725E-01
     -1.670000000000E+00      2.275166347550E-01      1.385717085683E-01      1.078970441769E-01      9.291416487185E-02      8.375114686840E-02      7.727323606339E-02      7.225794247407E-02      6.814821625270E-02      6.465620945710E-02      6.161702422412E-02      3.542052323992E-01
     -1.660000000000E+00      2.249680732213E-01      1.364162909895E-01      1.061518654021E-01      9.145037303859E-02      8.248582118660E-02      7.615709656384E-02      7.125989365943E-02      6.724694954183E-02      6.383604534075E-02      6.086581559901E-02      3.520821729141E-01
     -1.650000000000E+00      2.224395110209E-01      1.342885491760E-01      1.044313744652E-01      9.000662390252E-02      8.123646747911E-02      7.505372265970E-02      7.027214463587E-02      6.635409512201E-02      6.302285155772E-02      6.012047895458E-02      3.499651404985E-01
     -1.640000000000E+00      2.199304816029E-01      1.321879546808E-01      1.027350459851E-01      8.858246067026E-02      8.000270669495E-02      7.396279697597E-02      6.929441964015E-02      6.546940221556E-02      6.221639046172E-02      5.938078212975E-02      3.478537789360E-01
     -1.630000000000E+00      2.174405495342E-01      1.301140062231E-01      1.010623806811E-01      8.717745196852E-02      7.878418417644E-02      7.288402561602E-02      6.832646579241E-02      6.459264257449E-02      6.141644665709E-02      5.864651486666E-02      3.457477516977E-01
     -1.620000000000E+00      2.149693081488E-01      1.280662275150E-01      9.941290335672E-02      8.579118984492E-02      7.758056766685E-02      7.181713620174E-02      6.736805119386E-02      6.372360865807E-02      6.062282527696E-02      5.791748720747E-02      3.436467406325E-01
     -1.610000000000E+00      2.125163773939E-01      1.260441652886E-01      9.778616106708E-02      8.442328794702E-02      7.639154549248E-02      7.076187608129E-02      6.641896318189E-02      6.286211195487E-02      5.983535039157E-02      5.719352800650E-02      3.415504447527E-01
     -1.600000000000E+00      2.100814018585E-01      1.240473875016E-01      9.618172145279E-02      8.307337986255E-02      7.521682490307E-02      6.971801068966E-02      6.547900672893E-02      6.200798143716E-02      5.905386353587E-02      5.647448354833E-02      3.394585791096E-01
     -1.590000000000E+00      2.076640489638E-01      1.220754817040E-01      9.459917122305E-02      8.174111760538E-02      7.405613055569E-02      6.868532204795E-02      6.454800297242E-02      6.116106213625E-02      5.827822234665E-02      5.576021626331E-02      3.373708737507E-01
     -1.580000000000E+00      2.052640073043E-01      1.201280535525E-01      9.303811477373E-02      8.042617023322E-02      7.290920312893E-02      6.766360738924E-02      6.362578786470E-02      6.032121382884E-02      5.750829930024E-02      5.505060353249E-02      3.352870727536E-01
     -1.570000000000E+00      2.028809851240E-01      1.182047254559E-01      9.149817292717E-02      7.912822258474E-02      7.177579805550E-02      6.665267789976E-02      6.271221093245E-02      5.948830982525E-02      5.674398054282E-02      5.434553657531E-02      3.332069333292E-01
     -1.560000000000E+00      2.005147089164E-01      1.163051353403E-01      8.997898178210E-02      7.784697412478E-02      7.065568436244E-02      6.565235756512E-02      6.180713413642E-02      5.866223585098E-02      5.598516480591E-02      5.364491941325E-02      3.311302249916E-01
     -1.550000000000E+00      1.981649221376E-01      1.144289355226E-01      8.848019166292E-02      7.658213788772E-02      6.954864360923E-02      6.466248211253E-02      6.091043082301E-02      5.784288901422E-02      5.523176240050E-02      5.294866790402E-02      3.290567287858E-01
     -1.540000000000E+00      1.958313840224E-01      1.125757916814E-01      8.700146615900E-02      7.533343950978E-02      6.845446891501E-02      6.368289804065E-02      6.002198475992E-02      5.703017685238E-02      5.448369428356E-02      5.225670884081E-02      3.269862365722E-01
     -1.530000000000E+00      1.935138684938E-01      1.107453819181E-01      8.554248124549E-02      7.410061634219E-02      6.737296406701E-02      6.271346172948E-02      5.914168924907E-02      5.622401645122E-02      5.374089119165E-02      5.156897911189E-02      3.249185503616E-01
     -1.520000000000E+00      1.912121631591E-01      1.089373958961E-01      8.410292447792E-02      7.288341663778E-02      6.630394270295E-02      6.175403862337E-02      5.826944631015E-02      5.542433363099E-02      5.300329283636E-02      5.088542491610E-02      3.228534816975E-01
     -1.510000000000E+00      1.889260683840E-01      1.071515340554E-01      8.268249425370E-02      7.168159880444E-02      6.524722756100E-02      6.080450248113E-02      5.740516592930E-02      5.463106219429E-02      5.227084715707E-02      5.020600103038E-02      3.207908510816E-01
     -1.500000000000E+00      1.866553964388E-01      1.053875068920E-01      8.128089913441E-02      7.049493071938E-02      6.420264979125E-02      5.986473468734E-02      5.654876536742E-02      5.384414323086E-02      5.154350962679E-02      4.953067012560E-02      3.187304874402E-01
     -1.490000000000E+00      1.843999707099E-01      1.036450342977E-01      7.989785722326E-02      6.932318909871E-02      6.317004832355E-02      5.893462361976E-02      5.570016852336E-02      5.306352447487E-02      5.082124260721E-02      4.885940212729E-02      3.166722276266E-01
     -1.480000000000E+00      1.821596249720E-01      1.019238449551E-01      7.853309559260E-02      6.816615891764E-02      6.214926928668E-02      5.801406406830E-02      5.485930534764E-02      5.228915971084E-02      5.010401474938E-02      4.819217361834E-02      3.146159159590E-01
     -1.470000000000E+00      1.799342027152E-01      1.002236757822E-01      7.718634975711E-02      6.702363287662E-02      6.114016547459E-02      5.710295670108E-02      5.402611130251E-02      5.152100822433E-02      4.939180043684E-02      4.752896728077E-02      3.125614037890E-01
     -1.460000000000E+00      1.777235565229E-01      9.854427142151E-02      7.585736318841E-02      6.589541090958E-02      6.014259585560E-02      5.620120757373E-02      5.320052686490E-02      5.075903429419E-02      4.868457926802E-02      4.686977137391E-02      3.105085491003E-01
     -1.450000000000E+00      1.755275474958E-01      9.688538377186E-02      7.454588686750E-02      6.478129973053E-02      5.915642512102E-02      5.530872767849E-02      5.238249706866E-02      5.000320672316E-02      4.798233557543E-02      4.621457924679E-02      3.084572161335E-01
     -1.440000000000E+00      1.733460447190E-01      9.524677155640E-02      7.325167887163E-02      6.368111241533E-02      5.818152326981E-02      5.442543252968E-02      5.157197108314E-02      4.925349840401E-02      4.728505797879E-02      4.556338888228E-02      3.064072750369E-01
     -1.430000000000E+00      1.711789247679E-01      9.362819992561E-02      7.197450399260E-02      6.259466801548E-02      5.721776522624E-02      5.355124178269E-02      5.076890182524E-02      4.850988591864E-02      4.659273896998E-02      4.491620247118E-02      3.043586015398E-01
     -1.420000000000E+00      1.690260712508E-01      9.202944009138E-02      7.071413338371E-02      6.152179120132E-02      5.626503048796E-02      5.268607888380E-02      4.997324560230E-02      4.777234916760E-02      4.590537452751E-02      4.427302601420E-02      3.023110766472E-01
     -1.410000000000E+00      1.668873743839E-01      9.045026898957E-02      6.947034423298E-02      6.046231193222E-02      5.532320280174E-02      5.182987074817E-02      4.918496178346E-02      4.704087102799E-02      4.522296375858E-02      4.363386895018E-02      3.002645863549E-01
     -1.400000000000E+00      1.647627305976E-01      8.889046896868E-02      6.824291946027E-02      5.941606515133E-02      5.439216986479E-02      5.098254746400E-02      4.840401249739E-02      4.631543703751E-02      4.454550856674E-02      4.299874380884E-02      2.982190213825E-01
     -1.390000000000E+00      1.626520421705E-01      8.734982750226E-02      6.703164743629E-02      5.838289050300E-02      5.347182304950E-02      5.014404202052E-02      4.763036235412E-02      4.559603510286E-02      4.387301334366E-02      4.236766588657E-02      2.961742769233E-01
     -1.380000000000E+00      1.605552168896E-01      8.582813692320E-02      6.583632172176E-02      5.736263207100E-02      5.256205714965E-02      4.931429005801E-02      4.686397818945E-02      4.488265523075E-02      4.320548468313E-02      4.174065294399E-02      2.941302524106E-01
     -1.370000000000E+00      1.584721677344E-01      8.432519417782E-02      6.465674082489E-02      5.635513813574E-02      5.166277014641E-02      4.849322963821E-02      4.610482882998E-02      4.417528927980E-02      4.254293111604E-02      4.111772492367E-02      2.920868512983E-01
     -1.360000000000E+00      1.564028125831E-01      8.284080059827E-02      6.349270797571E-02      5.536026094905E-02      5.077386299256E-02      4.768080103325E-02      4.535288487723E-02      4.347393073194E-02      4.188536286477E-02      4.049890368710E-02      2.900439808545E-01
     -1.350000000000E+00      1.543470739396E-01      8.137476169162E-02      6.234403091593E-02      5.437785652503E-02      4.989523941336E-02      4.687694653190E-02      4.460811850951E-02      4.277857448191E-02      4.123279161592E-02      3.988421276951E-02      2.880015519692E-01
     -1.340000000000E+00      1.523048786790E-01      7.992688694424E-02      6.121052170293E-02      5.340778444580E-02      4.902680572285E-02      4.608161026162E-02      4.387050330011E-02      4.208921664349E-02      4.058523030987E-02      3.927367715168E-02      2.859594789720E-01
     -1.330000000000E+00      1.502761578106E-01      7.849698964023E-02      6.009199652686E-02      5.244990768075E-02      4.816847065428E-02      4.529473802516E-02      4.314001405055E-02      4.140585437131E-02      3.994269294644E-02      3.866732304755E-02      2.839176794621E-01
     -1.320000000000E+00      1.482608462578E-01      7.708488669274E-02      5.898827553969E-02      5.150409241852E-02      4.732014520359E-02      4.451627715075E-02      4.241662663783E-02      4.072848569723E-02      3.930519440529E-02      3.806517770682E-02      2.818760741476E-01
     -1.310000000000E+00      1.462588826516E-01      7.569039848711E-02      5.789918269538E-02      5.057020791039E-02      4.648174248494E-02      4.374617635453E-02      4.170031787459E-02      4.005710938011E-02      3.867275028021E-02      3.746726923153E-02      2.798345866944E-01
     -1.300000000000E+00      1.442702091401E-01      7.431334873487E-02      5.682454560015E-02      4.964812632452E-02      4.565317759717E-02      4.298438561453E-02      4.099106538121E-02      3.939172476805E-02      3.804537672644E-02      3.687362640597E-02      2.777931435843E-01
     -1.290000000000E+00      1.422947712087E-01      7.295356433773E-02      5.576419537217E-02      4.873772260988E-02      4.483436750062E-02      4.223085605514E-02      4.028884746889E-02      3.873233167237E-02      3.742309032008E-02      3.628427853895E-02      2.757516739805E-01
     -1.280000000000E+00      1.403325175139E-01      7.161087526073E-02      5.471796650992E-02      4.783887436940E-02      4.402523090326E-02      4.148553984135E-02      3.959364303303E-02      3.807893025226E-02      3.680590792890E-02      3.569925531778E-02      2.737101096017E-01
     -1.270000000000E+00      1.383833997275E-01      7.028511441392E-02      5.368569676848E-02      4.695146174144E-02      4.322568815548E-02      4.074839008185E-02      3.890543145600E-02      3.743152090952E-02      3.619384659364E-02      3.511858667331E-02      2.716683846023E-01
     -1.260000000000E+00      1.364473723913E-01      6.897611754169E-02      5.266722704324E-02      4.607536728909E-02      4.243566115291E-02      4.001936074052E-02      3.822419251858E-02      3.679010419261E-02      3.558692341932E-02      3.454230265524E-02      2.696264354601E-01
     -1.250000000000E+00      1.345243927816E-01      6.768372311939E-02      5.166240126045E-02      4.521047589660E-02      4.165507324661E-02      3.929840655547E-02      3.754990631958E-02      3.615468070934E-02      3.498515547575E-02      3.397043331729E-02      2.675842008695E-01
     -1.240000000000E+00      1.326144207823E-01      6.640777225649E-02      5.067106627402E-02      4.435667467247E-02      4.088384916005E-02      3.858548296509E-02      3.688255320282E-02      3.552525104759E-02      3.438855970670E-02      3.340300861143E-02      2.655416216411E-01
     -1.230000000000E+00      1.307174187668E-01      6.514810860583E-02      4.969307176820E-02      4.351385285872E-02      4.012191491239E-02      3.788054604064E-02      3.622211369101E-02      3.490181570350E-02      3.379715284710E-02      3.284005829076E-02      2.634986406062E-01
     -1.220000000000E+00      1.288333514875E-01      6.390457827855E-02      4.872827016571E-02      4.268190174580E-02      3.936919774756E-02      3.718355242480E-02      3.556856842607E-02      3.428437501657E-02      3.321095134786E-02      3.228161182051E-02      2.614552025267E-01
     -1.210000000000E+00      1.269621859722E-01      6.267702976412E-02      4.777651654084E-02      4.186071459286E-02      3.862562606866E-02      3.649445927566E-02      3.492189811521E-02      3.367292911119E-02      3.262997130764E-02      3.172769829661E-02      2.594112540097E-01
     -1.200000000000E+00      1.251038914281E-01      6.146531385525E-02      4.683766853723E-02      4.105018655284E-02      3.789112937736E-02      3.581322421591E-02      3.428208348255E-02      3.306747784414E-02      3.205422841120E-02      3.117834637143E-02      2.573667434261E-01
     -1.190000000000E+00      1.232584391512E-01      6.026928357722E-02      4.591158629001E-02      4.025021460212E-02      3.716563821785E-02      3.513980528658E-02      3.364910522566E-02      3.246802075757E-02      3.148373787396E-02      3.063358418621E-02      2.553216208344E-01
     -1.180000000000E+00      1.214258024425E-01      5.908879412123E-02      4.499813235191E-02      3.946069747446E-02      3.644908412497E-02      3.447416090517E-02      3.302294397678E-02      3.187455703713E-02      3.091851439210E-02      3.009343930980E-02      2.532758379071E-01
     -1.170000000000E+00      1.196059565288E-01      5.792370278165E-02      4.409717162318E-02      3.868153559874E-02      3.574139957627E-02      3.381624982775E-02      3.240358026828E-02      3.128708547487E-02      3.035857209816E-02      2.955793868332E-02      2.512293478616E-01
     -1.160000000000E+00      1.177988784898E-01      5.677386889676E-02      4.320857128498E-02      3.791263104043E-02      3.504251794771E-02      3.316603111467E-02      3.179099450209E-02      3.070560443642E-02      2.980392452143E-02      2.902710857033E-02      2.491821053944E-01
     -1.150000000000E+00      1.160045471892E-01      5.563915379268E-02      4.233220073596E-02      3.715388744637E-02      3.435237347261E-02      3.252346409969E-02      3.118516692264E-02      3.013011183238E-02      2.925458455308E-02      2.850097451218E-02      2.471340666185E-01
     -1.140000000000E+00      1.142229432104E-01      5.451942073038E-02      4.146793153198E-02      3.640520999281E-02      3.367090120371E-02      3.188850836216E-02      3.058607759330E-02      2.956060509334E-02      2.871056441548E-02      2.797956128830E-02      2.450851890038E-01
     -1.130000000000E+00      1.124540487973E-01      5.341453485554E-02      4.061563732861E-02      3.566650533624E-02      3.299803697811E-02      3.126112370211E-02      2.999370637571E-02      2.899708114843E-02      2.817187563556E-02      2.746289288094E-02      2.430354313201E-01
     -1.120000000000E+00      1.106978477981E-01      5.232436315088E-02      3.977519382623E-02      3.493768156702E-02      3.233371738477E-02      3.064127011790E-02      2.940803291211E-02      2.843953640706E-02      2.763852902187E-02      2.695099244420E-02      2.409847535835E-01
     -1.110000000000E+00      1.089543256133E-01      5.124877439101E-02      3.894647871769E-02      3.421864816558E-02      3.167787973445E-02      3.002890778630E-02      2.882903661012E-02      2.788796674361E-02      2.711053464503E-02      2.644388227705E-02      2.389331170046E-01
     -1.100000000000E+00      1.072234691478E-01      5.018763909950E-02      3.812937163823E-02      3.350931596092E-02      3.103046203196E-02      2.942399704481E-02      2.825669662994E-02      2.734236748483E-02      2.658790182143E-02      2.594158380010E-02      2.368804839392E-01
     -1.090000000000E+00      1.055052667655E-01      4.914082950805E-02      3.732375411758E-02      3.280959709138E-02      3.039140295039E-02      2.882649837597E-02      2.769099187380E-02      2.680273339977E-02      2.607063909982E-02      2.544411753569E-02      2.348268178421E-01
     -1.080000000000E+00      1.037997082473E-01      4.810821951756E-02      3.652950953410E-02      3.211940496739E-02      2.976064180732E-02      2.823637239357E-02      2.713190097731E-02      2.626905869202E-02      2.555875425067E-02      2.495150309139E-02      2.327720832217E-01
     -1.070000000000E+00      1.021067847527E-01      4.708968466108E-02      3.574652307084E-02      3.143865423624E-02      2.913811854276E-02      2.765357983055E-02      2.657940230269E-02      2.574133699401E-02      2.505225425803E-02      2.446375914638E-02      2.307162455974E-01
     -1.060000000000E+00      1.004264887833E-01      4.608510206840E-02      3.497468167336E-02      3.076726074861E-02      2.852377369874E-02      2.707808152844E-02      2.603347393370E-02      2.521956136334E-02      2.455114531378E-02      2.398090344069E-02      2.286592714593E-01
     -1.050000000000E+00      9.875881414981E-02      4.509435043225E-02      3.421387400927E-02      3.010514152671E-02      2.791754840042E-02      2.650983842829E-02      2.549409367202E-02      2.470372428080E-02      2.405543281390E-02      2.350295276698E-02      2.266011282285E-01
     -1.040000000000E+00      9.710375594100E-02      4.411730997591E-02      3.346399042931E-02      2.945221473411E-02      2.731938433860E-02      2.594881156287E-02      2.496123903510E-02      2.419381765007E-02      2.356512135687E-02      2.302992296480E-02      2.245417842200E-01
     -1.030000000000E+00      9.546131049545E-02      4.315386242230E-02      3.272492292998E-02      2.880839964696E-02      2.672922375348E-02      2.539496205007E-02      2.443488725522E-02      2.368983279889E-02      2.308021474380E-02      2.256182891702E-02      2.224812086072E-01
     -1.020000000000E+00      9.383147537539E-02      4.220389096424E-02      3.199656511752E-02      2.817361662661E-02      2.614700941966E-02      2.484825108739E-02      2.391501527971E-02      2.319176048161E-02      2.260071598022E-02      2.209868454840E-02      2.204193713875E-01
     -1.010000000000E+00      9.221424934278E-02      4.126728023602E-02      3.127881217327E-02      2.754778709349E-02      2.557268463218E-02      2.430863994744E-02      2.340159977228E-02      2.269959088289E-02      2.212662727949E-02      2.164050282597E-02      2.183562433493E-01
     -1.000000000000E+00      9.060963233749E-02      4.034391628600E-02      3.057156082024E-02      2.693083350224E-02      2.500619319365E-02      2.377608997433E-02      2.289461711516E-02      2.221331362261E-02      2.165795006749E-02      2.118729576130E-02      2.162917960412E-01
     -9.900000000000E-01      8.901762545749E-02      3.943368655034E-02      2.987470929087E-02      2.632267931796E-02      2.444747940227E-02      2.325056258088E-02      2.239404341221E-02      2.173291776174E-02      2.119468498866E-02      2.073907441424E-02      2.142260017416E-01
     -9.800000000000E-01      8.743823094085E-02      3.853647982766E-02      2.918815729594E-02      2.572324899350E-02      2.389648804069E-02      2.273201924660E-02      2.189985449274E-02      2.125839180913E-02      2.073683191320E-02      2.029584889833E-02      2.121588334296E-01
     -9.700000000000E-01      8.587145214969E-02      3.765218625470E-02      2.851180599449E-02      2.513246794773E-02      2.335316436574E-02      2.222042151631E-02      2.141202591602E-02      2.078972372911E-02      2.028438994530E-02      1.985762838742E-02      2.100902647577E-01
     -9.600000000000E-01      8.431729355576E-02      3.678069728277E-02      2.784555796481E-02      2.455026254482E-02      2.281745409882E-02      2.171573099940E-02      2.093053297639E-02      2.032690094982E-02      1.983735743234E-02      1.942442112363E-02      2.080202700252E-01
     -9.500000000000E-01      8.277576072781E-02      3.592190565511E-02      2.718931717630E-02      2.397656007434E-02      2.228930341702E-02      2.121790936960E-02      2.045535070897E-02      1.986991037222E-02      1.939573197490E-02      1.899623442642E-02      2.059488241525E-01
     -9.400000000000E-01      8.124686032055E-02      3.507570538492E-02      2.654298896230E-02      2.341128873216E-02      2.176865894485E-02      2.072691836530E-02      1.998645389576E-02      1.941873837967E-02      1.895951043764E-02      1.857307470272E-02      2.038759026567E-01
     -9.300000000000E-01      7.973060006512E-02      3.424199173425E-02      2.590647999378E-02      2.285437760221E-02      2.125546774652E-02      2.024271979027E-02      1.952381707225E-02      1.897337084801E-02      1.852868896078E-02      1.815494745800E-02      2.018014816280E-01
     -9.200000000000E-01      7.822698876123E-02      3.342066119341E-02      2.527969825376E-02      2.230575663893E-02      2.074967731880E-02      1.976527551479E-02      1.906741453435E-02      1.853379315606E-02      1.810326297222E-02      1.774185730814E-02      1.997255377072E-01
     -9.100000000000E-01      7.673603627060E-02      3.261161146122E-02      2.466255301263E-02      2.176535665035E-02      2.025123558433E-02      1.929454747713E-02      1.861722034569E-02      1.809999019659E-02      1.768322720025E-02      1.733380799219E-02      1.976480480640E-01
     -9.000000000000E-01      7.525775351201E-02      3.181474142567E-02      2.405495480410E-02      2.123310928195E-02      1.976009088538E-02      1.883049768534E-02      1.817320834509E-02      1.767194638757E-02      1.726857568665E-02      1.693080238565E-02      1.955689903758E-01
