# M=8, N=4, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vstep=0.01, PBC
# start time 2022-01-22 01:36:42
#                       V#                 S₁(n=1)                 S₂(n=1)#                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)               S₀₋₅(n=1)#
     -1.900000000000E+00      2.482806655628E-01      1.531034212477E-01      1.197244657711E-01      1.035969857744E-01      9.383151892611E-02      8.692355487643E-02      8.152811441832E-02      7.704668164238E-02      7.317820718679E-02      6.975556212188E-02      3.805413443408E-01
     -1.890000000000E+00      2.458654206199E-01      1.510334476435E-01      1.180330894213E-01      1.021668940417E-01      9.258566210497E-02      8.581825739800E-02      8.053698537165E-02      7.615193445848E-02      7.236660340413E-02      6.901650461303E-02      3.784461206878E-01
     -1.880000000000E+00      2.434617274171E-01      1.489824104821E-01      1.163593709764E-01      1.007511299120E-01      9.135102026734E-02      8.472161661257E-02      7.955245414617E-02      7.526214124724E-02      7.155865938714E-02      6.828011162522E-02      3.763547505044E-01
     -1.870000000000E+00      2.410696608638E-01      1.469503048441E-01      1.147032362527E-01      9.934962960154E-02      9.012756305052E-02      8.363363105682E-02      7.857453677685E-02      7.437732404694E-02      7.075439337436E-02      6.754638988486E-02      3.742672471508E-01
     -1.860000000000E+00      2.386892896143E-01      1.449371180138E-01      1.130646059135E-01      9.796232618342E-02      8.891525801945E-02      8.255429808929E-02      7.760324917973E-02      7.349750603318E-02      6.995382610942E-02      6.681534999189E-02      3.721836183048E-01
     -1.850000000000E+00      2.363206763292E-01      1.429428298379E-01      1.114433957812E-01      9.658914977475E-02      8.771407074552E-02      8.148361387936E-02      7.663860706331E-02      7.262271136455E-02      6.915698063626E-02      6.608700618301E-02      3.701038661919E-01
     -1.840000000000E+00      2.339638779310E-01      1.409674130765E-01      1.098395171385E-01      9.523002771877E-02      8.652396488471E-02      8.042157339960E-02      7.568062584560E-02      7.175296503463E-02      6.836388209985E-02      6.536137609848E-02      3.680279878127E-01
     -1.830000000000E+00      2.316189458557E-01      1.390108337454E-01      1.082528770198E-01      9.388488476099E-02      8.534490225502E-02      7.936817042119E-02      7.472932057670E-02      7.088829273043E-02      6.757455755282E-02      6.463848055291E-02      3.659559751703E-01
     -1.820000000000E+00      2.292859262993E-01      1.370730514500E-01      1.066833784928E-01      9.255364321948E-02      8.417684291302E-02      7.832339751246E-02      7.378470586694E-02      7.002872069744E-02      6.678903576821E-02      6.391834331051E-02      3.638878154944E-01
     -1.810000000000E+00      2.269648604586E-01      1.351540197102E-01      1.051309209298E-01      9.123622314944E-02      8.301974522960E-02      7.728724604030E-02      7.284679582036E-02      6.917427561109E-02      6.600734705857E-02      6.320099086528E-02      3.618234914634E-01
     -1.800000000000E+00      2.246557847677E-01      1.332536862760E-01      1.035954002698E-01      8.993254250209E-02      8.187356596458E-02      7.625970617427E-02      7.191560397343E-02      6.832498445480E-02      6.522952310161E-02      6.248645222657E-02      3.597629814240E-01
     -1.790000000000E+00      2.223587311277E-01      1.313719934348E-01      1.020767092700E-01      8.864251727783E-02      8.073826034032E-02      7.524076689328E-02      7.099114323889E-02      6.748087440456E-02      6.445559677251E-02      6.177475871028E-02      3.577062596069E-01
     -1.780000000000E+00      2.200737271316E-01      1.295088783092E-01      1.005747377483E-01      8.736606167387E-02      7.961378211421E-02      7.423041599475E-02      7.007342585457E-02      6.664197271983E-02      6.368560198293E-02      6.106594373608E-02      3.556532963397E-01
     -1.770000000000E+00      2.178007962826E-01      1.276642731454E-01      9.908937281614E-02      8.610308822627E-02      7.850008364993E-02      7.322864010595E-02      6.916246333698E-02      6.580830664086E-02      6.291957352696E-02      6.036004263079E-02      3.536040582558E-01
     -1.760000000000E+00      2.155399582074E-01      1.258381055931E-01      9.762049910149E-02      8.485350794665E-02      7.739711598741E-02      7.223542469753E-02      6.825826643949E-02      6.497990329225E-02      6.215754693389E-02      5.965709243831E-02      3.515585084989E-01
     -1.750000000000E+00      2.132912288624E-01      1.240302989756E-01      9.616799896344E-02      8.361723045339E-02      7.630482891149E-02      7.125075409893E-02      6.736084511507E-02      6.415678959258E-02      6.139955832778E-02      5.895713173611E-02      3.495166069241E-01
     -1.740000000000E+00      2.110546207347E-01      1.222407725512E-01      9.473175269716E-02      8.239416409776E-02      7.522317101930E-02      7.027461151567E-02      6.647020848316E-02      6.333899217011E-02      6.064564429399E-02      5.826020045849E-02      3.474783102937E-01
     -1.730000000000E+00      2.088301430365E-01      1.204694417657E-01      9.331163873030E-02      8.118421608473E-02      7.415208978604E-02      6.930697904820E-02      6.558636480076E-02      6.252653728427E-02      5.989584175242E-02      5.756633972669E-02      3.454435724687E-01
     -1.720000000000E+00      2.066178018936E-01      1.187162184955E-01      9.190753381068E-02      7.998729258882E-02      7.309153162949E-02      6.834783771236E-02      6.470932143728E-02      6.171945075283E-02      5.915018783754E-02      5.687559168599E-02      3.434123445956E-01
     -1.710000000000E+00      2.044176005277E-01      1.169810112827E-01      9.051931318560E-02      7.880329886507E-02      7.204144197294E-02      6.739716746117E-02      6.383908485327E-02      6.091775788458E-02      5.840871978501E-02      5.618799934969E-02      3.413845752884E-01
     -1.700000000000E+00      2.022295394329E-01      1.152637255602E-01      8.914685077284E-02      7.763213935502E-02      7.100176530660E-02      6.645494720779E-02      6.297566058253E-02      6.012148341742E-02      5.767147482487E-02      5.550360645015E-02      3.393602108046E-01
     -1.690000000000E+00      2.000536165458E-01      1.135642638698E-01      8.779001932380E-02      7.647371778819E-02      6.997244524752E-02      6.552115484972E-02      6.211905321766E-02      5.933065146151E-02      5.693849008108E-02      5.482245729670E-02      3.373391952173E-01
     -1.680000000000E+00      1.978898274097E-01      1.118825260708E-01      8.644869057876E-02      7.532793727881E-02      6.895342459795E-02      6.459576729386E-02      6.126926639869E-02      5.854528544741E-02      5.620980247738E-02      5.414459664058E-02      3.353214705814E-01
     -1.670000000000E+00      1.957381653332E-01      1.102184095405E-01      8.512273541467E-02      7.419470041822E-02      6.794464540205E-02      6.367876048245E-02      6.042630280477E-02      5.776540807907E-02      5.548544864922E-02      5.347006954662E-02      3.333069770941E-01
     -1.660000000000E+00      1.935986215424E-01      1.085718093668E-01      8.381202398553E-02      7.307390936284E-02      6.694604900109E-02      6.277010941980E-02      5.959016414860E-02      5.699104129127E-02      5.476546486171E-02      5.279892127174E-02      3.312956532511E-01
     -1.650000000000E+00      1.914711853277E-01      1.069426185331E-01      8.251642585577E-02      7.196546591797E-02      6.595757608705E-02      6.186978819958E-02      5.876085117349E-02      5.622220621156E-02      5.404988693321E-02      5.213119715016E-02      3.292874359966E-01
     -1.640000000000E+00      1.893558441854E-01      1.053307280949E-01      8.123581012673E-02      7.086927161753E-02      6.497916675461E-02      6.097777003268E-02      5.793836365291E-02      5.545892312630E-02      5.333875016470E-02      5.146694248504E-02      3.272822608681E-01
     -1.630000000000E+00      1.872525839522E-01      1.037360273489E-01      7.997004555646E-02      6.978522779978E-02      6.401076055152E-02      6.009402727549E-02      5.712270039228E-02      5.470121145078E-02      5.263208927439E-02      5.080620244669E-02      3.252800621360E-01
     -1.620000000000E+00      1.851613889363E-01      1.021584039957E-01      7.871900067320E-02      6.871323567922E-02      6.305229652744E-02      5.921853145845E-02      5.631385923288E-02      5.394908970304E-02      5.192993833770E-02      5.014902197689E-02      3.232807729376E-01
     -1.610000000000E+00      1.830822420413E-01      1.005977442936E-01      7.748254388259E-02      6.765319641482E-02      6.210371328112E-02      5.835125331493E-02      5.551183705784E-02      5.320257548134E-02      5.123233073218E-02      4.949544569947E-02      3.212843254059E-01
     -1.600000000000E+00      1.810151248864E-01      9.905393320727E-02      7.626054356898E-02      6.660501117464E-02      6.116494900608E-02      5.749216281022E-02      5.471662979975E-02      5.246168544509E-02      5.053929908728E-02      4.884551783673E-02      3.192906507932E-01
     -1.590000000000E+00      1.789600179200E-01      9.752685454816E-02      7.505286819093E-02      6.556858119692E-02      6.023594153465E-02      5.664122917058E-02      5.392823245014E-02      5.172643529890E-02      4.985087523878E-02      4.819928213167E-02      3.172996795895E-01
     -1.580000000000E+00      1.769169005299E-01      9.601639110923E-02      7.385938637128E-02      6.454380784791E-02      5.931662838053E-02      5.579842091235E-02      5.314663907041E-02      5.099683977978E-02      4.916709018766E-02      4.755678177588E-02      3.153113416351E-01
     -1.570000000000E+00      1.748857511473E-01      9.452242479296E-02      7.267996698182E-02      6.353059267648E-02      5.840694677976E-02      5.496370587094E-02      5.237184280408E-02      5.027291264714E-02      4.848797406319E-02      4.691805934269E-02      3.133255662290E-01
     -1.560000000000E+00      1.728665473472E-01      9.304483673318E-02      7.151447922286E-02      6.252883746549E-02      5.750683373024E-02      5.413705122975E-02      5.160383589050E-02      4.955466667549E-02      4.781355609007E-02      4.628315672574E-02      3.113422822318E-01
     -1.550000000000E+00      1.708592659431E-01      9.158350741101E-02      7.036279269798E-02      6.153844428034E-02      5.661622602970E-02      5.331842354887E-02      5.084260967954E-02      4.884211364970E-02      4.714386455945E-02      4.565211508235E-02      3.093614181637E-01
     -1.540000000000E+00      1.688638830784E-01      9.013831676497E-02      6.922477748401E-02      6.055931551451E-02      5.573506031222E-02      5.250778879356E-02      5.008815464737E-02      4.813526436257E-02      4.647892680357E-02      4.502497478195E-02      3.073829022974E-01
     -1.530000000000E+00      1.668803743129E-01      8.870914429552E-02      6.810030419650E-02      5.959135393242E-02      5.486327308331E-02      5.170511236246E-02      4.934046041324E-02      4.743412861464E-02      4.581876917390E-02      4.440177535900E-02      3.054066627473E-01
     -1.520000000000E+00      1.649087147049E-01      8.729586916418E-02      6.698924405094E-02      5.863446270955E-02      5.400080075361E-02      5.091035911545E-02      4.859951575693E-02      4.673871521603E-02      4.516341702258E-02      4.378255547036E-02      3.034326275524E-01
     -1.510000000000E+00      1.629488788901E-01      8.589837028751E-02      6.589146891976E-02      5.768854547003E-02      5.314757967112E-02      5.012349340114E-02      4.786530863706E-02      4.604903199014E-02      4.451289468691E-02      4.316735285703E-02      3.014607247564E-01
     -1.500000000000E+00      1.610008411556E-01      8.451652642600E-02      6.480685138550E-02      5.675350632189E-02      5.230354615210E-02      4.934447908397E-02      4.713782620996E-02      4.536508577921E-02      4.386722547682E-02      4.255620430980E-02      2.994908824821E-01
     -1.490000000000E+00      1.590645755111E-01      8.315021626819E-02      6.373526479010E-02      5.582924988974E-02      5.146863651071E-02      4.857327957090E-02      4.641705484907E-02      4.468688245139E-02      4.322643166510E-02      4.194914563885E-02      2.975230290021E-01
     -1.480000000000E+00      1.571400557559E-01      8.179931851014E-02      6.267658328066E-02      5.491568134543E-02      5.064278708719E-02      4.780985783754E-02      4.570298016484E-02      4.401442690936E-02      4.259053448018E-02      4.134621164701E-02      2.955570928056E-01
     -1.470000000000E+00      1.552272555426E-01      8.046371193039E-02      6.163068185175E-02      5.401270643641E-02      4.982593427497E-02      4.705417645390E-02      4.499558702497E-02      4.334772310033E-02      4.195955410138E-02      4.074743610650E-02      2.935930026604E-01
     -1.460000000000E+00      1.533261484376E-01      7.914327546071E-02      6.059743638442E-02      5.312023151209E-02      4.901801454631E-02      4.630619760955E-02      4.429485957497E-02      4.268677402725E-02      4.133350965641E-02      4.015285173902E-02      2.916306876713E-01
     -1.450000000000E+00      1.514367079778E-01      7.783788825263E-02      5.957672368211E-02      5.223816354823E-02      4.821896447695E-02      4.556588313828E-02      4.360078125897E-02      4.203158176119E-02      4.071241922101E-02      3.956249019891E-02      2.896700773353E-01
     -1.440000000000E+00      1.495589077251E-01      7.654742974008E-02      5.856842150361E-02      5.136641016940E-02      4.742872076943E-02      4.483319454217E-02      4.291333484069E-02      4.138214745469E-02      4.009629982054E-02      3.897638205931E-02      2.877111015923E-01
     -1.430000000000E+00      1.476927213172E-01      7.527177969825E-02      5.757240859317E-02      5.050487966974E-02      4.664722027531E-02      4.410809301516E-02      4.223250242451E-02      4.073847135614E-02      3.948516743340E-02      3.839455680112E-02      2.857536908725E-01
     -1.420000000000E+00      1.458381225161E-01      7.401081829875E-02      5.658856470793E-02      4.965348103193E-02      4.587440001632E-02      4.339053946601E-02      4.155826547666E-02      4.010055282490E-02      3.887903699624E-02      3.781704280457E-02      2.837977761408E-01
     -1.410000000000E+00      1.439950852533E-01      7.276442616135E-02      5.561677064282E-02      4.881212394454E-02      4.511019720439E-02      4.268049454060E-02      4.089060484635E-02      3.946839034717E-02      3.827792241061E-02      3.724386734322E-02      2.818432889371E-01
     -1.400000000000E+00      1.421635836729E-01      7.153248440236E-02      5.465690825297E-02      4.798071881787E-02      4.435454926060E-02      4.197791864378E-02      4.022950078689E-02      3.884198155260E-02      3.768183655116E-02      3.667505658037E-02      2.798901614146E-01
     -1.390000000000E+00      1.403435921719E-01      7.031487467983E-02      5.370886047397E-02      4.715917679826E-02      4.360739383321E-02      4.128277196051E-02      3.957493297678E-02      3.822132323131E-02      3.709079127513E-02      3.611063556752E-02      2.779383263737E-01
     -1.380000000000E+00      1.385350854386E-01      6.911147923573E-02      5.277251133978E-02      4.634740978102E-02      4.286866881459E-02      4.059501447646E-02      3.892688054059E-02      3.760641135160E-02      3.650479743309E-02      3.555062824497E-02      2.759877172942E-01
     -1.370000000000E+00      1.367380384877E-01      6.792218093514E-02      5.184774599869E-02      4.554533042202E-02      4.213831235732E-02      3.991460599792E-02      3.828532206977E-02      3.699724107791E-02      3.592386488074E-02      3.499505744417E-02      2.740382683639E-01
     -1.360000000000E+00      1.349524266947E-01      6.674686330280E-02      5.093445072734E-02      4.475285214802E-02      4.141626288927E-02      3.924150617125E-02      3.765023564323E-02      3.639380678927E-02      3.534800249179E-02      3.444394489194E-02      2.720899145048E-01
     -1.350000000000E+00      1.331782258271E-01      6.558541055686E-02      5.003251294283E-02      4.396988916579E-02      4.070245912785E-02      3.857567450158E-02      3.702159884772E-02      3.579610209795E-02      3.477721817170E-02      3.389731121624E-02      2.701425913970E-01
     -1.340000000000E+00      1.314154120738E-01      6.443770764023E-02      4.914182121312E-02      4.319635647007E-02      3.999684009339E-02      3.791707037101E-02      3.639938879792E-02      3.520411986838E-02      3.421151887228E-02      3.335517595351E-02      2.681962354999E-01
     -1.330000000000E+00      1.296639620733E-01      6.330364024942E-02      4.826226526582E-02      4.243216985045E-02      3.929934512169E-02      3.726565305618E-02      3.578358215638E-02      3.461785223631E-02      3.365091060704E-02      3.281755755727E-02      2.662507840707E-01
     -1.320000000000E+00      1.279238529395E-01      6.218309486119E-02      4.739373599539E-02      4.167724589728E-02      3.860991387577E-02      3.662138174523E-02      3.517415515301E-02      3.403729062797E-02      3.309539846714E-02      3.228447340816E-02      2.643061751816E-01
     -1.310000000000E+00      1.261950622859E-01      6.107595875693E-02      4.653612546891E-02      4.093150200657E-02      3.792848635687E-02      3.598421555422E-02      3.457108360443E-02      3.346242577944E-02      3.254498663795E-02      3.175593982501E-02      2.623623477340E-01
     -1.300000000000E+00      1.244775682485E-01      5.998212004502E-02      4.568932693045E-02      4.019485638392E-02      3.725500291471E-02      3.535411354294E-02      3.397434293285E-02      3.289324775598E-02      3.199967841618E-02      3.123197207705E-02      2.604192414712E-01
     -1.290000000000E+00      1.227713495071E-01      5.890146768120E-02      4.485323480417E-02      3.946722804773E-02      3.658940425699E-02      3.473103473020E-02      3.338390818471E-02      3.232974597139E-02      3.145947622733E-02      3.071258439705E-02      2.584767969892E-01
     -1.280000000000E+00      1.210763853048E-01      5.783389148706E-02      4.402774469623E-02      3.874853683144E-02      3.593163145833E-02      3.411493810846E-02      3.279975404891E-02      3.177190920733E-02      3.092438164363E-02      3.019778999539E-02      2.565349557453E-01
     -1.270000000000E+00      1.193926554670E-01      5.677928216680E-02      4.321275339551E-02      3.803870338510E-02      3.528162596841E-02      3.350578265803E-02      3.222185487471E-02      3.121972563258E-02      3.039439540221E-02      2.968760107486E-02      2.545936600654E-01
     -1.260000000000E+00      1.177201404184E-01      5.573753132224E-02      4.240815887329E-02      3.733764917621E-02      3.463932961959E-02      3.290352736066E-02      3.165018468927E-02      3.067318282215E-02      2.986951742358E-02      2.918202884623E-02      2.526528531495E-01
     -1.250000000000E+00      1.160588211987E-01      5.470853146626E-02      4.161386028197E-02      3.664529648984E-02      3.400468463386E-02      3.230813121259E-02      3.108471721475E-02      3.013226777627E-02      2.934974683031E-02      2.868108354441E-02      2.507124790758E-01
     -1.240000000000E+00      1.144086794783E-01      5.369217603476E-02      4.082975795281E-02      3.596156842812E-02      3.337763362929E-02      3.171955323714E-02      3.052542588508E-02      2.959696693931E-02      2.883508196586E-02      2.818477444517E-02      2.487724828033E-01
     -1.230000000000E+00      1.127696975715E-01      5.268835939715E-02      4.005575339283E-02      3.528638890918E-02      3.275811962586E-02      3.113775249676E-02      2.997228386232E-02      2.906726621837E-02      2.832552041352E-02      2.769310988242E-02      2.468328101728E-01
     -1.220000000000E+00      1.111418584501E-01      5.169697686549E-02      3.929174928085E-02      3.461968266550E-02      3.214608605078E-02      3.056268810453E-02      2.942526405263E-02      2.854315100177E-02      2.782105901543E-02      2.720609726582E-02      2.448934079071E-01
     -1.210000000000E+00      1.095251457548E-01      5.071792470235E-02      3.853764946286E-02      3.396137524170E-02      3.154147674332E-02      2.999431923528E-02      2.888433912186E-02      2.802460617728E-02      2.732169389164E-02      2.672374309882E-02      2.429542236098E-01
     -1.200000000000E+00      1.079195438069E-01      4.975110012752E-02      3.779335894664E-02      3.331139299187E-02      3.094423595917E-02      2.943260513618E-02      2.834948151070E-02      2.751161615013E-02      2.682742045912E-02      2.624605299702E-02      2.410152057627E-01
     -1.190000000000E+00      1.063250376184E-01      4.879640132347E-02      3.705878389572E-02      3.266966307651E-02      3.035430837428E-02      2.887750513683E-02      2.782066344945E-02      2.700416486072E-02      2.633823345084E-02      2.577303170669E-02      2.390763037225E-01
     -1.180000000000E+00      1.047416129018E-01      4.785372743985E-02      3.633383162273E-02      3.203611345891E-02      2.977163908836E-02      2.832897865900E-02      2.729785697243E-02      2.650223580211E-02      2.585412693464E-02      2.530468312366E-02      2.371374677167E-01
     -1.170000000000E+00      1.031692560793E-01      4.692297859690E-02      3.561841058228E-02      3.141067290124E-02      2.919617362787E-02      2.778698522584E-02      2.678103393196E-02      2.600581203720E-02      2.537509433208E-02      2.484101031218E-02      2.351986488379E-01
     -1.160000000000E+00      1.016079542908E-01      4.600405588797E-02      3.491243036324E-02      3.079327096024E-02      2.862785794866E-02      2.725148447072E-02      2.627016601194E-02      2.551487621563E-02      2.490112843722E-02      2.438201552407E-02      2.332597990380E-01
     -1.150000000000E+00      1.000576954022E-01      4.509686138105E-02      3.421580168056E-02      3.018383798257E-02      2.806663843824E-02      2.672243614562E-02      2.576522474105E-02      2.502941059034E-02      2.443222143513E-02      2.392770021783E-02      2.313208711210E-01
     -1.140000000000E+00      9.851846801214E-02      4.420129811960E-02      3.352843636670E-02      2.958230509982E-02      2.751246191765E-02      2.619980012921E-02      2.526618150561E-02      2.454939703389E-02      2.396836492034E-02      2.347806507780E-02      2.293818187358E-01
     -1.130000000000E+00      9.699026145962E-02      4.331727012249E-02      3.285024736264E-02      2.898860422331E-02      2.696527564302E-02      2.568353643438E-02      2.477300756196E-02      2.407481705443E-02      2.350954991503E-02      2.303311003342E-02      2.274425963674E-01
     -1.120000000000E+00      9.547306582981E-02      4.244468238320E-02      3.218114870853E-02      2.840266803852E-02      2.642502730681E-02      2.517360521556E-02      2.428567404856E-02      2.360565181131E-02      2.305576688707E-02      2.259283427832E-02      2.255031593282E-01
     -1.110000000000E+00      9.396687196041E-02      4.158344086841E-02      3.152105553404E-02      2.782442999934E-02      2.589166503872E-02      2.466996677561E-02      2.380415199763E-02      2.314188213043E-02      2.260700576781E-02      2.215723628945E-02      2.235634637486E-01
     -1.100000000000E+00      9.247167144735E-02      4.073345251586E-02      3.086988404836E-02      2.725382432211E-02      2.536513740634E-02      2.417258157229E-02      2.332841234654E-02      2.268348851922E-02      2.216325596965E-02      2.172631384612E-02      2.216234665668E-01
     -1.090000000000E+00      9.098745665019E-02      3.989462523165E-02      3.022755153001E-02      2.669078597940E-02      2.484539341548E-02      2.368141022452E-02      2.285842594871E-02      2.223045118130E-02      2.172450640332E-02      2.130006404883E-02      2.196831255185E-01
     -1.080000000000E+00      8.951422069741E-02      3.906686788700E-02      2.959397631633E-02      2.613525069367E-02      2.433238251029E-02      2.319641351824E-02      2.239416358424E-02      2.178275003085E-02      2.129074549498E-02      2.087848333814E-02      2.177423991258E-01
     -1.070000000000E+00      8.805195749134E-02      3.825009031442E-02      2.896907779288E-02      2.558715493070E-02      2.382605457312E-02      2.271755241194E-02      2.193559597018E-02      2.134036470656E-02      2.086196120299E-02      2.046156751319E-02      2.158012466859E-01
     -1.060000000000E+00      8.660066171304E-02      3.744420330347E-02      2.835277638250E-02      2.504643589292E-02      2.332635992411E-02      2.224478804190E-02      2.148269377041E-02      2.090327458532E-02      2.043814103441E-02      2.004931175020E-02      2.138596282596E-01
     -1.050000000000E+00      8.516032882696E-02      3.664911859601E-02      2.774499353435E-02      2.451303151259E-02      2.283324932062E-02      2.177808172716E-02      2.103542760526E-02      2.047145879554E-02      2.001927206125E-02      1.964171062070E-02      2.119175046593E-01
     -1.040000000000E+00      8.373095508556E-02      3.586474888110E-02      2.714565171272E-02      2.398688044488E-02      2.234667395642E-02      2.131739497420E-02      2.059376806074E-02      2.004489623021E-02      1.960534093639E-02      1.923875810959E-02      2.099748374366E-01
     -1.030000000000E+00      8.231253753383E-02      3.509100778944E-02      2.655467438578E-02      2.346792206080E-02      2.186658546068E-02      2.086268948130E-02      2.015768569749E-02      1.962356555951E-02      1.919633390924E-02      1.884044763290E-02      2.080315888698E-01
     -1.020000000000E+00      8.090507401383E-02      3.432780988749E-02      2.597198601417E-02      2.295609644007E-02      2.139293589683E-02      2.041392714267E-02      1.972715105940E-02      1.920744524320E-02      1.879223684107E-02      1.844677205547E-02      2.060877219516E-01
     -1.010000000000E+00      7.950856316917E-02      3.357507067133E-02      2.539751203959E-02      2.245134436397E-02      2.092567776117E-02      1.997107005235E-02      1.930213468191E-02      1.879651354266E-02      1.839303522007E-02      1.805772370821E-02      2.041432003755E-01
     -1.000000000000E+00      7.812300444958E-02      3.283270656008E-02      2.483117887325E-02      2.195360730800E-02      2.046476398142E-02      1.953408050784E-02      1.888260710007E-02      1.839074853258E-02      1.799871417605E-02      1.767329440523E-02      2.021979885235E-01
     -9.900000000000E-01      7.674839811554E-02      3.210063488918E-02      2.427291388433E-02      2.146282743458E-02      2.001014791501E-02      1.910292101346E-02      1.846853885621E-02      1.799012811238E-02      1.760925849492E-02      1.729347546066E-02      2.002520514523E-01
     -9.800000000000E-01      7.538474524297E-02      3.137877390336E-02      2.372264538835E-02      2.097894758572E-02      1.956178334734E-02      1.867755428359E-02      1.805990050743E-02      1.759463001726E-02      1.722465263276E-02      1.691825770517E-02      1.983053548805E-01
     -9.700000000000E-01      7.403204772808E-02      3.066704274938E-02      2.318030263561E-02      2.050191127557E-02      1.911962448981E-02      1.825794324556E-02      1.765666263277E-02      1.720423182905E-02      1.684488072969E-02      1.654763150231E-02      1.963578651749E-01
     -9.600000000000E-01      7.269030829243E-02      2.996536146862E-02      2.264581579953E-02      2.003166268301E-02      1.868362597784E-02      1.784405104244E-02      1.725879584007E-02      1.681891098658E-02      1.646992662334E-02      1.618158676442E-02      1.944095493372E-01
     -9.500000000000E-01      7.135953048806E-02      2.927365098942E-02      2.211911596506E-02      1.956814664424E-02      1.825374286867E-02      1.743584103559E-02      1.686627077265E-02      1.643864479598E-02      1.609977386205E-02      1.582011296840E-02      1.924603749907E-01
     -9.400000000000E-01      7.003971870293E-02      2.859183311928E-02      2.160013511711E-02      1.911130864531E-02      1.782993063914E-02      1.703327680701E-02      1.647905811567E-02      1.606341044048E-02      1.573440571778E-02      1.546319917111E-02      1.905103103664E-01
     -9.300000000000E-01      6.873087816663E-02      2.791983053696E-02      2.108880612897E-02      1.866109481470E-02      1.741214518331E-02      1.663632216153E-02      1.609712860229E-02      1.569318499004E-02      1.537380519871E-02      1.511083402444E-02      1.885593242900E-01
     -9.200000000000E-01      6.743301495626E-02      2.725756678440E-02      2.058506275080E-02      1.821745191586E-02      1.700034281007E-02      1.624494112881E-02      1.572045301955E-02      1.532794541066E-02      1.501795506150E-02      1.476300579022E-02      1.866073861679E-01
     -9.100000000000E-01      6.614613600270E-02      2.660496625853E-02      2.008883959817E-02      1.778032733984E-02      1.659448024058E-02      1.585909796519E-02      1.534900221405E-02      1.496766857344E-02      1.466683782332E-02      1.441970235466E-02      1.846544659744E-01
     -9.000000000000E-01      6.487024909722E-02      2.596195420304E-02      1.960007214066E-02      1.734966909784E-02      1.619451460573E-02      1.547875715536E-02      1.498274709739E-02      1.461233126333E-02      1.432043577350E-02      1.408091124264E-02      1.827005342376E-01
