# M=16, N=8, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vstep=0.01, PBC
# start time 2022-01-22 01:39:21
#                       V#                 S₁(n=1)                 S₂(n=1)#                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)               S₀₋₅(n=1)#
     -1.660000000000E+00      2.290977622398E-01      1.400328896142E-01      1.090814473773E-01      9.381405586239E-02      8.442394365219E-02      7.777414800312E-02      7.262988898456E-02      6.842352370048E-02      6.485936618646E-02      6.176674031604E-02      3.573289136915E-01
     -1.650000000000E+00      2.265312823507E-01      1.378615575141E-01      1.073217981613E-01      9.234016244138E-02      8.315271443825E-02      7.665513876628E-02      7.163082580915E-02      6.752217846015E-02      6.403941549254E-02      6.101562024336E-02      3.551220476746E-01
     -1.640000000000E+00      2.239849715445E-01      1.357177293448E-01      1.055867596207E-01      9.088628930829E-02      8.189745809824E-02      7.554892136285E-02      7.064212673014E-02      6.662935633240E-02      6.322659286347E-02      6.027057047645E-02      3.529243753493E-01
     -1.630000000000E+00      2.214583113714E-01      1.336008568236E-01      1.038757892876E-01      8.945195790495E-02      8.065776897065E-02      7.445514847591E-02      6.966348419428E-02      6.574477426161E-02      6.242062917780E-02      5.953132934740E-02      3.507353386365E-01
     -1.620000000000E+00      2.189508219270E-01      1.315104244347E-01      1.021883754414E-01      8.803671946882E-02      7.943327009563E-02      7.337350042591E-02      6.869461740000E-02      6.486817518535E-02      6.162128055429E-02      5.879765958243E-02      3.485544150525E-01
     -1.610000000000E+00      2.164620585763E-01      1.294459464330E-01      1.005240343925E-01      8.664015242184E-02      7.822361067267E-02      7.230368271836E-02      6.773526996317E-02      6.399932584105E-02      6.082832631635E-02      5.806934643421E-02      3.463811148781E-01
     -1.600000000000E+00      2.139916089951E-01      1.274069641567E-01      9.888230804698E-02      8.526186002074E-02      7.702846376500E-02      7.124542382233E-02      6.678520779528E-02      6.313801476549E-02      6.004156712947E-02      5.734619596838E-02      3.442149785931E-01
     -1.590000000000E+00      2.115390904925E-01      1.253930436171E-01      9.726276172030E-02      8.390146823995E-02      7.584752422425E-02      7.019847315583E-02      6.584421717274E-02      6.228405046777E-02      5.926082329420E-02      5.662803348866E-02      3.420555745464E-01
     -1.580000000000E+00      2.091041475873E-01      1.234037733322E-01      9.566498217232E-02      8.255862386153E-02      7.468050681214E-02      6.916259925671E-02      6.491210297773E-02      6.143725975850E-02      5.848593317942E-02      5.591470208667E-02      3.399024968390E-01
     -1.570000000000E+00      2.066864498096E-01      1.214387623787E-01      9.408857583886E-02      8.123299274993E-02      7.352714449851E-02      6.813758812027E-02      6.398868709390E-02      6.059748622003E-02      5.771675178232E-02      5.520606130448E-02      3.377553633973E-01
     -1.560000000000E+00      2.042856897053E-01      1.194976386387E-01      9.253316723839E-02      7.992425829167E-02      7.238718691752E-02      6.712324168690E-02      6.307380694160E-02      5.976458880421E-02      5.695314940306E-02      5.450198589915E-02      3.356138142159E-01
     -1.550000000000E+00      2.019015810227E-01      1.175800472189E-01      9.099839753455E-02      7.863211998263E-02      7.126039896596E-02      6.611937646505E-02      6.216731413945E-02      5.893844054577E-02      5.619501042354E-02      5.380236469966E-02      3.334775097556E-01
     -1.540000000000E+00      1.995338570624E-01      1.156856490250E-01      8.948392323800E-02      7.735629214747E-02      7.014655952929E-02      6.512582227609E-02      6.126907328009E-02      5.811892738059E-02      5.544223218073E-02      5.310709954801E-02      3.313461294786E-01
     -1.530000000000E+00      1.971822691746E-01      1.138141194745E-01      8.798941503245E-02      7.609650277754E-02      6.904546032268E-02      6.414242110960E-02      6.037896080960E-02      5.730594705924E-02      5.469472392619E-02      5.241610431700E-02      3.292193705088E-01
     -1.520000000000E+00      1.948465853884E-01      1.119651473331E-01      8.651455671198E-02      7.485249247513E-02      6.795690483582E-02      6.316902607846E-02      5.949686400099E-02      5.649940814753E-02      5.395240586421E-02      5.172930399794E-02      3.270969464044E-01
     -1.510000000000E+00      1.925265891615E-01      1.101384336620E-01      8.505904421782E-02      7.362401349346E-02      6.688070737132E-02      6.220550046433E-02      5.862268001323E-02      5.569922910610E-02      5.321520826191E-02      5.104663385252E-02      3.249785860332E-01
     -1.500000000000E+00      1.902220782371E-01      1.083336908647E-01      8.362258476439E-02      7.241082886258E-02      6.581669216774E-02      6.125171684525E-02      5.775631502817E-02      5.490533744247E-02      5.248307062507E-02      5.036803862343E-02      3.228640325385E-01
     -1.490000000000E+00      1.879328635988E-01      1.065506418236E-01      8.220489604539E-02      7.121271159294E-02      6.476469259919E-02      6.030755629771E-02      5.689768345843E-02      5.411766892929E-02      5.175594093453E-02      4.969347179908E-02      3.207530423898E-01
     -1.480000000000E+00      1.856587685141E-01      1.047890191156E-01      8.080570551179E-02      7.002944394880E-02      6.372455044426E-02      5.937290766651E-02      5.604670722016E-02      5.333616688315E-02      5.103377493803E-02      4.902289492808E-02      3.186453845087E-01
     -1.470000000000E+00      1.833996276574E-01      1.030485643011E-01      7.942474971452E-02      6.886081678487E-02      6.269611521782E-02      5.844766689629E-02      5.520331506492E-02      5.256078149908E-02      5.031653549322E-02      4.835627697970E-02      3.165408394633E-01
     -1.460000000000E+00      1.811552863062E-01      1.013290272773E-01      7.806177370524E-02      6.770662894003E-02      6.167924355997E-02      5.753173641925E-02      5.436744196576E-02      5.179146923610E-02      4.960419195774E-02      4.769359374678E-02      3.144391987258E-01
     -1.450000000000E+00      1.789255996028E-01      9.963016569000E-02      7.671653048969E-02      6.656668668265E-02      6.067379867679E-02      5.662502459410E-02      5.353902855289E-02      5.102819224977E-02      4.889671962288E-02      4.703482728812E-02      3.123402639866E-01
     -1.440000000000E+00      1.767104318764E-01      9.795174439839E-02      7.538878052819E-02      6.544080320281E-02      5.967964982826E-02      5.572744519180E-02      5.271802059482E-02      5.027091786800E-02      4.819409918744E-02      4.637996540724E-02      3.102438465200E-01
     -1.430000000000E+00      1.745096560194E-01      9.629353498724E-02      7.407829127893E-02      6.432879814690E-02      5.869667185912E-02      5.483891692408E-02      5.190436852115E-02      4.951961810663E-02      4.749631626887E-02      4.572900116528E-02      3.081497665983E-01
     -1.420000000000E+00      1.723231529139E-01      9.465531532221E-02      7.278483677975E-02      6.323049719075E-02      5.772474476891E-02      5.395936301097E-02      5.109802698371E-02      4.877426922187E-02      4.680336094880E-02      4.508193242531E-02      3.060578529481E-01
     -1.410000000000E+00      1.701508109026E-01      9.303686914394E-02      7.150819726483E-02      6.214573164772E-02      5.676375331755E-02      5.308871078413E-02      5.029895445282E-02      4.803485129669E-02      4.611522735082E-02      4.443876142630E-02      3.039679422465E-01
     -1.400000000000E+00      1.679925253026E-01      9.143798569736E-02      7.024815881296E-02      6.107433810868E-02      5.581358666362E-02      5.222689132294E-02      4.950711284598E-02      4.730134785849E-02      4.543191324778E-02      4.379949438448E-02      3.018798786538E-01
     -1.390000000000E+00      1.658481979553E-01      8.985845939277E-02      6.900451302440E-02      6.001615811087E-02      5.487413803221E-02      5.137383912056E-02      4.872246718628E-02      4.657374552586E-02      4.475341969696E-02      4.316414112039E-02      2.997935133788E-01
     -1.380000000000E+00      1.637177368121E-01      8.829808949580E-02      6.777705672372E-02      5.897103783321E-02      5.394530441006E-02      5.052949177757E-02      4.794498528827E-02      4.585203368226E-02      4.407975070084E-02      4.253271471014E-02      2.977087042750E-01
     -1.370000000000E+00      1.616010555512E-01      8.675667984344E-02      6.656559168611E-02      5.793882781558E-02      5.302698626550E-02      4.969378972078E-02      4.717463746911E-02      4.513620417441E-02      4.341091289196E-02      4.190523115901E-02      2.956253154646E-01
     -1.360000000000E+00      1.594980732234E-01      8.523403858387E-02      6.536992438517E-02      5.691938270014E-02      5.211908729110E-02      4.886667594530E-02      4.641139628299E-02      4.442625103396E-02      4.274691524010E-02      4.128170909637E-02      2.935432169882E-01
     -1.350000000000E+00      1.574087139252E-01      8.372997793777E-02      6.418986576009E-02      5.591256099261E-02      5.122151416720E-02      4.804809577788E-02      4.565523627707E-02      4.372217022035E-02      4.208776878030E-02      4.066216949029E-02      2.914622844778E-01
     -1.340000000000E+00      1.553329064948E-01      8.224431397915E-02      6.302523100051E-02      5.491822484189E-02      5.033417634448E-02      4.723799665976E-02      4.490613376726E-02      4.302395938368E-02      4.143348636045E-02      4.004663538089E-02      2.893823988519E-01
     -1.330000000000E+00      1.532705842322E-01      8.077686643405E-02      6.187583934762E-02      5.393623983649E-02      4.945698584400E-02      4.643632794760E-02      4.416406663235E-02      4.233161764592E-02      4.078408240695E-02      3.943513163118E-02      2.873034460307E-01
     -1.320000000000E+00      1.512216846389E-01      7.932745849529E-02      6.074151390976E-02      5.296647481616E-02      4.858985707338E-02      4.564304073091E-02      4.342901412498E-02      4.164514539924E-02      4.013957270746E-02      3.882768469433E-02      2.852253166694E-01
     -1.310000000000E+00      1.491861491766E-01      7.789591665208E-02      5.962208149159E-02      5.200880169770E-02      4.773270665759E-02      4.485808766472E-02      4.270095669833E-02      4.096454412031E-02      3.949997420954E-02      3.822432239653E-02      2.831479059091E-01
     -1.300000000000E+00      1.471639230442E-01      7.648207053289E-02      5.851737243541E-02      5.106309531357E-02      4.688545328336E-02      4.408142281625E-02      4.197987584723E-02      4.028981619928E-02      3.886530483411E-02      3.762507373442E-02      2.810711131430E-01
     -1.290000000000E+00      1.451549549697E-01      7.508575276067E-02      5.742722047369E-02      5.012923326236E-02      4.604801755592E-02      4.331300152450E-02      4.126575396262E-02      3.962096478258E-02      3.823558330287E-02      3.702996868622E-02      2.789948417972E-01
     -1.280000000000E+00      1.431591970180E-01      7.370679881908E-02      5.635146259183E-02      4.920709577001E-02      4.522032186727E-02      4.255278027173E-02      4.055857419841E-02      3.895799362851E-02      3.761082897874E-02      3.643903803597E-02      2.769189991257E-01
     -1.270000000000E+00      1.411766044117E-01      7.234504692900E-02      5.528993890023E-02      4.829656556111E-02      4.440229027484E-02      4.180071656584E-02      3.985832034970E-02      3.830090697461E-02      3.699106171845E-02      3.585231320985E-02      2.748434960171E-01
     -1.260000000000E+00      1.392071353652E-01      7.100033793421E-02      5.424249251504E-02      4.739752773924E-02      4.359384838987E-02      4.105676883295E-02      3.916497674162E-02      3.764970941622E-02      3.637630173660E-02      3.526982612413E-02      2.727682468135E-01
     -1.250000000000E+00      1.372507509303E-01      6.967251519563E-02      5.320896944666E-02      4.650986967582E-02      4.279492327465E-02      4.032089631909E-02      3.847852812798E-02      3.700440579523E-02      3.576656948033E-02      3.469160904390E-02      2.706931691398E-01
     -1.240000000000E+00      1.353074148520E-01      6.836142449328E-02      5.218921849549E-02      4.563348090661E-02      4.200544334792E-02      3.959305900068E-02      3.779895959885E-02      3.636500109844E-02      3.516188551413E-02      3.411769445218E-02      2.686181837430E-01
     -1.230000000000E+00      1.333770934358E-01      6.706691393526E-02      5.118309115434E-02      4.476825303546E-02      4.122533829786E-02      3.887321750269E-02      3.712625649666E-02      3.573150036480E-02      3.456227041383E-02      3.354811492852E-02      2.665432143416E-01
     -1.220000000000E+00      1.314597554227E-01      6.578883387331E-02      5.019044151688E-02      4.391407964453E-02      4.045453900191E-02      3.816133302423E-02      3.646040433987E-02      3.510390860095E-02      3.396774466956E-02      3.298290303692E-02      2.644681874824E-01
     -1.210000000000E+00      1.295553718744E-01      6.452703682420E-02      4.921112619173E-02      4.307085621063E-02      3.969297745306E-02      3.745736727077E-02      3.580138875401E-02      3.448223070444E-02      3.337832859680E-02      3.242209122219E-02      2.623930324066E-01
     -1.200000000000E+00      1.276639160652E-01      6.328137739665E-02      4.824500422161E-02      4.223848002713E-02      3.894058669199E-02      3.676128239258E-02      3.514919540913E-02      3.386647139413E-02      3.279404225517E-02      3.186571171449E-02      2.603176809227E-01
     -1.190000000000E+00      1.257853633824E-01      6.205171222314E-02      4.729193700741E-02      4.141685013105E-02      3.819730074463E-02      3.607304092882E-02      3.450380996352E-02      3.325663514725E-02      3.221490537441E-02      3.131379644154E-02      2.582420672865E-01
     -1.180000000000E+00      1.239196912329E-01      6.083789989633E-02      4.635178823646E-02      4.060586723487E-02      3.746305456471E-02      3.539260575694E-02      3.386521801302E-02      3.265272614262E-02      3.164093728710E-02      3.076637694798E-02      2.561661280881E-01
     -1.170000000000E+00      1.220668789569E-01      5.963980090964E-02      4.542442381492E-02      3.980543366282E-02      3.673778398092E-02      3.471994004685E-02      3.323340504560E-02      3.205474820964E-02      3.107215686770E-02      3.022348432154E-02      2.540898021445E-01
     -1.160000000000E+00      1.202269077474E-01      5.845727760173E-02      4.450971180397E-02      3.901545329118E-02      3.602142564831E-02      3.405500721963E-02      3.260835640075E-02      3.146270478268E-02      3.050858247742E-02      2.968514912563E-02      2.520130303981E-01
     -1.150000000000E+00      1.183997605748E-01      5.729019410443E-02      4.360752235931E-02      3.823583149238E-02      3.531391700362E-02      3.339777091027E-02      3.199005723335E-02      3.087659886032E-02      2.995023191474E-02      2.915140133795E-02      2.499357558208E-01
     -1.140000000000E+00      1.165854221180E-01      5.613841629394E-02      4.271772767394E-02      3.746647508257E-02      3.461519622418E-02      3.274819493419E-02      3.137849248165E-02      3.029643296927E-02      2.939712237089E-02      2.862227029471E-02      2.478579233231E-01
     -1.130000000000E+00      1.147838786991E-01      5.500181174507E-02      4.184020192394E-02      3.670729227242E-02      3.392520219020E-02      3.210624325730E-02      3.077364683907E-02      2.972220913260E-02      2.884927039031E-02      2.809778464030E-02      2.457794796673E-01
     -1.120000000000E+00      1.129951182236E-01      5.388024968811E-02      4.097482121686E-02      3.595819262096E-02      3.324387445003E-02      3.147187996922E-02      3.017550472946E-02      2.915392884180E-02      2.830669183550E-02      2.757797228186E-02      2.437003733859E-01
     -1.110000000000E+00      1.112191301244E-01      5.277360096830E-02      4.012146354278E-02      3.521908699211E-02      3.257115318836E-02      3.084506925940E-02      2.958405028568E-02      2.859159303266E-02      2.776940185610E-02      2.706286034860E-02      2.416205547039E-01
     -1.100000000000E+00      1.094559053101E-01      5.168173800763E-02      3.928000872768E-02      3.448988751387E-02      3.190697919692E-02      3.022577539606E-02      2.899926733109E-02      2.803520206448E-02      2.723741486184E-02      2.655247515564E-02      2.395399754648E-01
     -1.090000000000E+00      1.077054361170E-01      5.060453476874E-02      3.845033838898E-02      3.377050753981E-02      3.125129384769E-02      2.961396270749E-02      2.842113936377E-02      2.748475570237E-02      2.671074449920E-02      2.604684217184E-02      2.374585890601E-01
     -1.080000000000E+00      1.059677162649E-01      4.954186672078E-02      3.763233589318E-02      3.306086161288E-02      3.060403906820E-02      2.900959556569E-02      2.784964954335E-02      2.694025310262E-02      2.618940363138E-02      2.554598599166E-02      2.353763503630E-01
     -1.070000000000E+00      1.042427408156E-01      4.849361080718E-02      3.682588631539E-02      3.236086543119E-02      2.996515731903E-02      2.841263837214E-02      2.728478068002E-02      2.640169280054E-02      2.567340432144E-02      2.504993031063E-02      2.332932156648E-01
     -1.060000000000E+00      1.025305061355E-01      4.745964541496E-02      3.603087640056E-02      3.167043581576E-02      2.933459157300E-02      2.782305554542E-02      2.672651522581E-02      2.586907270101E-02      2.516275781844E-02      2.455869790421E-02      2.312091426140E-01
     -1.050000000000E+00      1.008310098601E-01      4.643985034576E-02      3.524719452651E-02      3.098949068000E-02      2.871228529629E-02      2.724081151062E-02      2.617483526772E-02      2.534239007110E-02      2.465747454618E-02      2.407231060993E-02      2.291240901590E-01
     -1.040000000000E+00      9.914425086238E-02      4.543410678814E-02      3.447473066834E-02      3.031794900090E-02      2.809818243099E-02      2.666587069037E-02      2.562972252265E-02      2.482164153499E-02      2.415756409456E-02      2.359078931245E-02      2.270380184933E-01
     -1.030000000000E+00      9.747022922319E-02      4.444229729130E-02      3.371337636442E-02      2.965573079175E-02      2.749222737927E-02      2.609819749733E-02      2.509115833402E-02      2.430682307064E-02      2.366303521325E-02      2.311415393144E-02      2.249508890029E-01
     -1.020000000000E+00      9.580894620411E-02      4.346430574005E-02      3.296302468367E-02      2.900275707624E-02      2.689436498873E-02      2.553775632803E-02      2.455912366980E-02      2.379793000841E-02      2.317389580750E-02      2.264242341205E-02      2.228626642166E-01
     -1.010000000000E+00      9.416040422308E-02      4.250001733080E-02      3.222357019411E-02      2.835894986399E-02      2.630454053921E-02      2.498451155792E-02      2.403359912198E-02      2.329495703118E-02      2.269015293596E-02      2.217561571790E-02      2.207733077579E-01
     -1.000000000000E+00      9.252460683204E-02      4.154931854874E-02      3.149490893260E-02      2.772423212723E-02      2.572269973053E-02      2.443842753758E-02      2.351456490717E-02      2.279789817601E-02      2.221181281039E-02      2.171374782616E-02      2.186827843003E-01
     -9.900000000000E-01      9.090155869680E-02      4.061209714589E-02      3.077693837571E-02      2.709852777873E-02      2.514878867142E-02      2.389946858989E-02      2.300200086849E-02      2.230674683719E-02      2.173888079698E-02      2.125683572492E-02      2.165910595231E-01
     -9.800000000000E-01      8.929126557896E-02      3.968824212014E-02      3.006955741167E-02      2.648176165073E-02      2.458275386943E-02      2.336759900816E-02      2.249588647827E-02      2.182149577050E-02      2.127136141933E-02      2.080489441238E-02      2.144981000702E-01
     -9.700000000000E-01      8.769373431976E-02      3.877764369504E-02      2.937266631318E-02      2.587385947500E-02      2.402454222161E-02      2.284278305510E-02      2.199620084189E-02      2.134213709856E-02      2.080925836280E-02      2.035793789790E-02      2.124038735104E-01
     -9.600000000000E-01      8.610897282589E-02      3.788019330046E-02      2.868616671131E-02      2.527474786368E-02      2.347410100612E-02      2.232498496253E-02      2.150292270223E-02      2.086866231733E-02      2.035257448020E-02      1.991597920472E-02      2.103083482993E-01
     -9.500000000000E-01      8.453699005702E-02      3.699578355395E-02      2.800996157020E-02      2.468435429118E-02      2.293137787457E-02      2.181416893179E-02      2.101603044508E-02      2.040106230337E-02      1.990131179867E-02      1.947903037420E-02      2.082114937433E-01
     -9.400000000000E-01      8.297779601510E-02      3.612430824272E-02      2.734395516254E-02      2.410260707676E-02      2.239632084497E-02      2.131029913474E-02      2.053550210505E-02      1.993932732211E-02      1.945547152770E-02      1.904710247156E-02      2.061132799645E-01
     -9.300000000000E-01      8.143140173533E-02      3.526566230635E-02      2.668805304593E-02      2.352943536801E-02      2.186887829545E-02      2.081333971535E-02      2.006131537218E-02      1.948344703671E-02      1.901505406805E-02      1.862020559282E-02      2.040136778674E-01
     -9.200000000000E-01      7.989781927874E-02      3.441974182003E-02      2.604216203989E-02      2.296476912494E-02      2.134899895842E-02      2.032325479176E-02      1.959344759904E-02      1.903341051774E-02      1.858005902171E-02      1.819834887301E-02      2.019126591074E-01
     -9.100000000000E-01      7.837706172631E-02      3.358644397834E-02      2.540619020364E-02      2.240853910483E-02      2.083663191534E-02      1.984000845879E-02      1.913187580827E-02      1.858920625332E-02      1.815048520256E-02      1.778154049551E-02      1.998101960598E-01
     -9.000000000000E-01      7.686914317465E-02      3.276566707957E-02      2.478004681450E-02      2.186067684767E-02      2.033172659193E-02      1.936356479085E-02      1.867657670063E-02      1.815082215994E-02      1.772633064783E-02      1.736978770231E-02      1.977062617908E-01
