# M=18, N=9, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vstep=0.01, PBC
# start time 2022-01-22 01:39:48
#                       V#                 S₁(n=1)                 S₂(n=1)#                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)               S₀₋₅(n=1)#
     -1.860000000000E+00      2.890774020154E-01      1.938052153173E-01      1.534477137464E-01      1.308805849720E-01      1.160528483698E-01      1.052760082240E-01      9.691543228892E-02      9.014213428507E-02      8.448865382127E-02      7.966759975742E-02      4.043866526102E-01
     -1.850000000000E+00      2.858465774550E-01      1.908115901171E-01      1.509362195464E-01      1.287695207531E-01      1.142495892526E-01      1.037090048342E-01      9.553255540929E-02      8.890550590156E-02      8.337039699788E-02      7.864684622889E-02      4.018828334345E-01
     -1.840000000000E+00      2.826703958973E-01      1.878792289099E-01      1.484810468359E-01      1.267077667520E-01      1.124891715313E-01      1.021795156112E-01      9.418296175328E-02      8.769880912384E-02      8.227937781329E-02      7.765111642936E-02      3.994119476664E-01
     -1.830000000000E+00      2.795448396464E-01      1.850042022005E-01      1.460785772967E-01      1.246919944036E-01      1.107685286553E-01      1.006847114969E-01      9.286403685440E-02      8.651962306895E-02      8.121335019642E-02      7.667832236809E-02      3.969711926786E-01
     -1.820000000000E+00      2.764663408074E-01      1.821830315742E-01      1.437256038726E-01      1.227192496011E-01      1.090849368434E-01      9.922207765639E-02      9.157345417858E-02      8.536579068739E-02      8.017031014889E-02      7.572659878346E-02      3.945580559296E-01
     -1.810000000000E+00      2.734317228038E-01      1.794126289948E-01      1.414192749382E-01      1.207869024388E-01      1.074359698279E-01      9.778937257569E-02      9.030913801382E-02      8.423538494066E-02      7.914846474546E-02      7.479427454342E-02      3.921702791864E-01
     -1.800000000000E+00      2.704381505124E-01      1.766902452023E-01      1.391570469593E-01      1.188926046058E-01      1.058194604555E-01      9.638459333335E-02      8.906923196250E-02      8.312668010702E-02      7.814620586879E-02      7.387984845165E-02      3.898058277233E-01
     -1.790000000000E+00      2.674830876111E-01      1.740134257148E-01      1.369366442245E-01      1.170342531361E-01      1.042334679787E-01      9.500594599329E-02      8.785207207684E-02      8.203812733205E-02      7.716208785743E-02      7.298196869072E-02      3.874628637453E-01
     -1.780000000000E+00      2.645642599802E-01      1.713799732012E-01      1.347560244833E-01      1.152099594627E-01      1.026762500930E-01      9.365182026395E-02      8.665616385850E-02      8.096833370682E-02      7.619480840137E-02      7.209941527990E-02      3.851397234052E-01
     -1.770000000000E+00      2.616796242062E-01      1.687879152094E-01      1.326133495362E-01      1.134180229109E-01      1.011462389435E-01      9.232076772563E-02      8.548016248706E-02      7.991604429049E-02      7.524319214428E-02      7.123108504175E-02      3.828348968803E-01
     -1.760000000000E+00      2.588273403924E-01      1.662354764115E-01      1.305069599892E-01      1.116569079217E-01      9.964202046630E-02      9.101148305410E-02      8.432285575772E-02      7.888012659999E-02      7.430617655038E-02      7.037597866485E-02      3.805470110626E-01
     -1.750000000000E+00      2.560057486240E-01      1.637210546672E-01      1.284353535206E-01      1.099252244191E-01      9.816231654180E-02      8.972278776972E-02      8.318314930122E-02      7.785955717558E-02      7.338279967376E-02      6.953318952468E-02      3.782748144813E-01
     -1.740000000000E+00      2.532133485360E-01      1.612432003281E-01      1.263971661216E-01      1.082217108369E-01      9.670596952564E-02      8.845361612392E-02      8.206005373382E-02      7.685340989985E-02      7.247218953239E-02      6.870189398498E-02      3.760171641401E-01
     -1.730000000000E+00      2.504487815295E-01      1.588005982987E-01      1.243911558606E-01      1.065452194020E-01      9.527192879975E-02      8.720300280063E-02      8.095267344586E-02      7.586084580357E-02      7.157355484036E-02      6.788134295033E-02      3.737730139982E-01
     -1.720000000000E+00      2.477108152507E-01      1.563920524484E-01      1.224161887956E-01      1.048947033395E-01      9.385923904397E-02      8.597007216509E-02      7.986019678654E-02      7.488110413723E-02      7.068617689478E-02      6.707085448012E-02      3.715414048662E-01
     -1.710000000000E+00      2.449983300117E-01      1.540164720356E-01      1.204712267220E-01      1.032692057178E-01      9.246702997852E-02      8.475402883623E-02      7.878188744293E-02      7.391349452382E-02      6.980940244720E-02      6.626980730627E-02      3.693214555229E-01
     -1.700000000000E+00      2.423103068799E-01      1.516728598582E-01      1.185553164901E-01      1.016678496990E-01      9.109450736790E-02      8.355414939521E-02      7.771707684406E-02      7.295739003897E-02      6.894263741826E-02      6.547763512312E-02      3.671123548877E-01
     -1.690000000000E+00      2.396458172066E-01      1.493603018873E-01      1.166675806716E-01      1.000898299964E-01      8.974094511005E-02      8.236977507245E-02      7.666515744790E-02      7.201222108889E-02      6.808534133637E-02      6.469382153929E-02      3.649133551080E-01
     -1.680000000000E+00      2.370040134003E-01      1.470779581813E-01      1.148072093854E-01      9.853440537112E-02      8.840567826203E-02      8.120030528030E-02      7.562557679143E-02      7.107746997755E-02      6.723702240102E-02      6.391789559931E-02      3.627237654408E-01
     -1.670000000000E+00      2.343841207775E-01      1.448250549053E-01      1.129734531261E-01      9.700089202742E-02      8.708809687618E-02      8.004519187853E-02      7.459783220251E-02      7.015266607083E-02      6.639723308618E-02      6.314942779674E-02      3.605429468265E-01
     -1.660000000000E+00      2.317854303508E-01      1.426008773090E-01      1.111656164568E-01      9.548865778484E-02      8.578764053989E-02      7.890393407720E-02      7.358146608737E-02      6.923738147991E-02      6.556556621266E-02      6.238802651341E-02      3.583703070665E-01
     -1.650000000000E+00      2.292072924327E-01      1.404047635353E-01      1.093830524534E-01      9.399711692596E-02      8.450379352763E-02      7.777607389522E-02      7.257606172052E-02      6.833122719736E-02      6.474165142880E-02      6.163333482863E-02      3.562052965278E-01
     -1.640000000000E+00      2.266491109517E-01      1.382360991536E-01      1.076251578003E-01      9.252572563152E-02      8.323608048749E-02      7.666119210496E-02      7.158123947447E-02      6.743384962955E-02      6.392515204807E-02      6.088502765102E-02      3.540474043112E-01
     -1.630000000000E+00      2.241103383919E-01      1.360943123232E-01      1.058913684548E-01      9.107397792801E-02      8.198406259527E-02      7.555890460314E-02      7.059665343557E-02      6.654492747679E-02      6.311576219934E-02      6.014280913252E-02      3.518961548245E-01
     -1.620000000000E+00      2.215904712781E-01      1.339788695085E-01      1.041811558054E-01      8.964140208359E-02      8.074733411879E-02      7.446885915667E-02      6.962198835974E-02      6.566416891969E-02      6.231320425219E-02      5.940641032998E-02      3.497511047139E-01
     -1.610000000000E+00      2.190890461419E-01      1.318892716760E-01      1.024940232648E-01      8.822755739665E-02      7.952551934285E-02      7.339073247895E-02      6.865695692854E-02      6.479130907592E-02      6.151722648484E-02      5.867558708450E-02      3.476118401098E-01
     -1.600000000000E+00      2.166056359103E-01      1.298250509151E-01      1.008295032404E-01      8.683203132920E-02      7.831826981218E-02      7.232422759833E-02      6.770129727085E-02      6.392610769637E-02      6.072760096659E-02      5.795011809309E-02      3.454779741508E-01
     -1.590000000000E+00      2.141398466672E-01      1.277857674302E-01      9.918715443919E-02      8.545443694391E-02      7.712526185514E-02      7.126907148552E-02      6.675477072057E-02      6.306834707403E-02      5.994412163068E-02      5.722980315067E-02      3.433491447552E-01
     -1.580000000000E+00      2.116913147447E-01      1.257710068600E-01      9.756655946424E-02      8.409441060863E-02      7.594619435606E-02      7.022501291086E-02      6.581715978424E-02      6.221783014219E-02      5.916660251665E-02      5.651446154322E-02      3.412250126089E-01
     -1.570000000000E+00      2.092597041066E-01      1.237803778858E-01      9.596732266909E-02      8.275160993745E-02      7.478078674824E-02      6.919182050631E-02      6.488826629591E-02      6.137437874173E-02      5.839487616389E-02      5.580393057562E-02      3.391052593493E-01
     -1.560000000000E+00      2.068447039908E-01      1.218135100934E-01      9.438906823957E-02      8.142571194090E-02      7.362877720288E-02      6.816928101006E-02      6.396790973955E-02      6.053783203981E-02      5.762879214050E-02      5.509806421996E-02      3.369895859202E-01
     -1.550000000000E+00      2.044460267819E-01      1.198700520611E-01      9.283143847622E-02      8.011641136186E-02      7.248992099281E-02      6.715719767425E-02      6.305592572153E-02      5.970804508435E-02      5.686821569368E-02      5.439673187156E-02      3.348777110818E-01
     -1.540000000000E+00      2.020634060896E-01      1.179496696472E-01      9.129409225450E-02      7.882341917617E-02      7.136398901202E-02      6.615538881912E-02      6.215216457789E-02      5.888488748078E-02      5.611302650939E-02      5.369981720206E-02      3.327693700576E-01
     -1.530000000000E+00      1.996965950094E-01      1.160520444535E-01      8.977670364240E-02      7.754646123995E-02      7.025076643448E-02      6.516368651818E-02      6.125649010305E-02      5.806824217888E-02      5.536311757056E-02      5.300721709976E-02      3.306643133038E-01
     -1.520000000000E+00      1.973453645466E-01      1.141768724471E-01      8.827896065775E-02      7.628527706760E-02      6.915005149781E-02      6.418193540150E-02      6.036877838785E-02      5.725800435935E-02      5.461839410463E-02      5.231884068899E-02      3.285623053897E-01
     -1.510000000000E+00      1.950095021873E-01      1.123238627208E-01      8.680056414988E-02      7.503961872647E-02      6.806165439888E-02      6.320999156529E-02      5.948891675662E-02      5.645408041052E-02      5.387877261184E-02      5.163460842101E-02      3.264631239763E-01
     -1.500000000000E+00      1.926888105995E-01      1.104927363791E-01      8.534122679162E-02      7.380924983583E-02      6.698539628995E-02      6.224772157733E-02      5.861680279369E-02      5.565638698689E-02      5.314417996710E-02      5.095445122999E-02      3.243665588838E-01
     -1.490000000000E+00      1.903831064524E-01      1.086832255342E-01      8.390067216990E-02      7.259394465918E-02      6.592110836538E-02      6.129500156909E-02      5.775234345118E-02      5.486485014225E-02      5.241455258886E-02      5.027830974830E-02      3.222724112388E-01
     -1.480000000000E+00      1.880922193415E-01      1.068950724017E-01      8.247863396421E-02      7.139348728029E-02      6.486863102980E-02      6.035171640633E-02      5.689545423052E-02      5.407940453057E-02      5.168983566909E-02      4.960613357587E-02      3.201804926942E-01
     -1.470000000000E+00      1.858159908082E-01      1.051280284841E-01      8.107485520355E-02      7.020767085439E-02      6.382781314001E-02      5.941775893075E-02      5.604605843117E-02      5.329999266885E-02      5.096998245928E-02      4.893788059930E-02      3.180906247129E-01
     -1.460000000000E+00      1.835542734457E-01      1.033818538342E-01      7.968908759359E-02      6.903629692693E-02      6.279851131334E-02      5.849302926626E-02      5.520408646041E-02      5.252656425671E-02      5.025495360773E-02      4.827351635644E-02      3.160026379115E-01
     -1.450000000000E+00      1.813069300822E-01      1.016563163893E-01      7.832109090670E-02      6.787917481316E-02      6.178058929618E-02      5.757743418381E-02      5.436947519912E-02      5.175907554778E-02      4.954471654407E-02      4.761301344299E-02      3.139163714565E-01
     -1.440000000000E+00      1.790738330340E-01      9.995119136820E-02      7.697063242834E-02      6.673612103250E-02      6.077391738714E-02      5.667088651976E-02      5.354216741844E-02      5.099748876874E-02      4.883924490708E-02      4.695635095774E-02      3.118316725083E-01
     -1.430000000000E+00      1.768548634214E-01      9.826626072643E-02      7.563748645410E-02      6.560695879238E-02      5.977837190958E-02      5.577330464277E-02      5.272211124324E-02      5.024177158219E-02      4.813851801275E-02      4.630351398369E-02      3.097483957099E-01
     -1.420000000000E+00      1.746499105429E-01      9.660131266182E-02      7.432143383201E-02      6.449151751676E-02      5.879383472915E-02      5.488461196514E-02      5.190925965831E-02      4.949189658971E-02      4.744252035912E-02      4.565449310225E-02      3.076664027145E-01
     -1.410000000000E+00      1.724588713008E-01      9.495614116658E-02      7.302226154590E-02      6.338963241510E-02      5.782019281211E-02      5.400473649467E-02      5.110357005384E-02      4.874784087205E-02      4.675124116554E-02      4.500928393833E-02      3.055855617494E-01
     -1.400000000000E+00      1.702816496735E-01      9.333054562067E-02      7.173976233544E-02      6.230114408785E-02      5.685733782086E-02      5.313361042353E-02      5.030500380693E-02      4.800958556360E-02      4.606467394355E-02      4.436788673402E-02      3.035057472133E-01
     -1.390000000000E+00      1.681181562322E-01      9.172433042263E-02      7.047373434933E-02      6.122589816513E-02      5.590516574334E-02      5.227116975106E-02      4.951352589620E-02      4.727711545845E-02      4.538281609728E-02      4.373030594900E-02      3.014268393026E-01
     -1.380000000000E+00      1.659683076947E-01      9.013730465390E-02      6.922398082840E-02      6.016374497553E-02      5.496357655320E-02      5.141735393760E-02      4.872910454693E-02      4.655041864567E-02      4.470566855122E-02      4.309654988593E-02      2.993487236663E-01
     -1.370000000000E+00      1.638320265172E-01      8.856928177368E-02      6.799030981573E-02      5.911453924221E-02      5.403247389828E-02      5.057210558676E-02      4.795171090424E-02      4.582948617179E-02      4.403323540341E-02      4.246663033909E-02      2.972712910847E-01
     -1.360000000000E+00      1.617092405159E-01      8.702007934103E-02      6.677253389108E-02      5.807813980381E-02      5.311176481477E-02      4.973537015378E-02      4.718131873216E-02      4.511431172817E-02      4.336552360242E-02      4.184056226494E-02      2.951944371724E-01
     -1.350000000000E+00      1.595998825206E-01      8.548951876183E-02      6.557046992744E-02      5.705440935802E-02      5.220135946481E-02      4.890709567787E-02      4.641790413652E-02      4.440489136184E-02      4.270254264648E-02      4.121836347307E-02      2.931180621005E-01
     -1.340000000000E+00      1.575038900539E-01      8.397742505803E-02      6.438393886754E-02      5.604321422571E-02      5.130117089575E-02      4.808723253655E-02      4.566144530996E-02      4.370122320781E-02      4.204430430319E-02      4.060005433649E-02      2.910420703399E-01
     -1.330000000000E+00      1.554212050361E-01      8.248362665723E-02      6.321276551836E-02      5.504442413380E-02      5.041111481900E-02      4.727573322013E-02      4.491192229718E-02      4.300330724146E-02      4.139082234867E-02      3.998565751987E-02      2.889663704210E-01
     -1.320000000000E+00      1.533517735119E-01      8.100795520051E-02      6.205677836218E-02      5.405791201528E-02      4.953110940696E-02      4.647255212493E-02      4.416931677904E-02      4.231114504958E-02      4.074211232465E-02      3.937519772496E-02      2.868908747102E-01
     -1.310000000000E+00      1.512955453990E-01      7.955024536688E-02      6.091580938239E-02      5.308355382485E-02      4.866107510649E-02      4.567764536348E-02      4.343361187406E-02      4.162473961879E-02      4.009819131254E-02      3.876870145186E-02      2.848154992009E-01
     -1.300000000000E+00      1.492524742549E-01      7.811033471275E-02      5.978969390288E-02      5.212122836883E-02      4.780093446756E-02      4.489097059054E-02      4.270479195594E-02      4.094409514004E-02      3.945907772330E-02      3.816619677554E-02      2.827401633187E-01
     -1.290000000000E+00      1.472225170617E-01      7.668806352505E-02      5.867827043969E-02      5.117081714813E-02      4.695061198576E-02      4.411248684362E-02      4.198284248604E-02      4.026921682814E-02      3.882479110216E-02      3.756771313652E-02      2.806647897392E-01
     -1.280000000000E+00      1.452056340272E-01      7.528327468671E-02      5.758138056380E-02      5.023220421322E-02      4.611003395772E-02      4.334215439685E-02      4.126774985955E-02      3.960011075527E-02      3.819535194722E-02      3.697328114508E-02      2.785893042170E-01
     -1.270000000000E+00      1.432017884002E-01      7.389581355336E-02      5.649886877421E-02      4.930527602991E-02      4.527912834807E-02      4.257993462714E-02      4.055950126453E-02      3.893678369760E-02      3.757078154113E-02      3.638293239813E-02      2.765136354264E-01
     -1.260000000000E+00      1.412109463001E-01      7.252552784025E-02      5.543058238012E-02      4.838992135534E-02      4.445782466744E-02      4.182578989176E-02      3.985808455262E-02      3.827924299395E-02      3.695110179501E-02      3.579669930809E-02      2.744377148109E-01
     -1.250000000000E+00      1.392330765589E-01      7.117226751840E-02      5.437637139172E-02      4.748603112303E-02      4.364605386013E-02      4.107968341637E-02      3.916348812086E-02      3.762749641585E-02      3.633633510383E-02      3.521461494321E-02      2.723614764431E-01
     -1.240000000000E+00      1.372681505747E-01      6.983588471921E-02      5.333608841857E-02      4.659349833642E-02      4.284374820108E-02      4.034157919265E-02      3.847570080350E-02      3.698155204810E-02      3.572650421256E-02      3.463671287850E-02      2.702848568925E-01
     -1.230000000000E+00      1.353161421763E-01      6.851623364666E-02      5.230958857511E-02      4.571221797018E-02      4.205084120117E-02      3.961144188489E-02      3.779471177339E-02      3.634141817926E-02      3.512163209257E-02      3.406302705695E-02      2.682077951012E-01
     -1.220000000000E+00      1.333770274972E-01      6.721317049656E-02      5.129672939252E-02      4.484208687857E-02      4.126726752023E-02      3.888923674483E-02      3.712051045189E-02      3.570710320121E-02      3.452174182734E-02      3.349359166028E-02      2.661302322675E-01
     -1.210000000000E+00      1.314507848594E-01      6.592655338213E-02      5.029737073654E-02      4.398300371045E-02      4.049296288717E-02      3.817492953402E-02      3.645308642703E-02      3.507861551736E-02      3.392685650733E-02      3.292844098882E-02      2.640521117355E-01
     -1.200000000000E+00      1.295373946652E-01      6.465624226524E-02      4.931137473065E-02      4.313486883020E-02      3.972786402672E-02      3.746848645318E-02      3.579242937908E-02      3.445596345884E-02      3.333699913305E-02      3.236760934998E-02      2.619733788919E-01
     -1.190000000000E+00      1.276368392969E-01      6.340209889310E-02      4.833860568416E-02      4.229758424430E-02      3.897190859207E-02      3.676987407809E-02      3.513852901302E-02      3.383915520808E-02      3.275219252611E-02      3.181113095493E-02      2.598939810681E-01
     -1.180000000000E+00      1.257491030247E-01      6.216398673956E-02      4.737893002486E-02      4.147105353288E-02      3.822503510320E-02      3.607905930133E-02      3.449137499756E-02      3.322819872936E-02      3.217245924767E-02      3.125903982287E-02      2.578138674480E-01
     -1.170000000000E+00      1.238741719198E-01      6.094177095091E-02      4.643221623580E-02      4.065518178611E-02      3.748718289026E-02      3.539600927962E-02      3.385095690998E-02      3.262310170590E-02      3.159782152378E-02      3.071136969270E-02      2.557329889813E-01
     -1.160000000000E+00      1.220120337756E-01      5.973531829558E-02      4.549833479585E-02      3.984987554483E-02      3.675829204167E-02      3.472069138616E-02      3.321726418661E-02      3.202387148288E-02      3.102830117733E-02      3.016815394154E-02      2.536512983006E-01
     -1.150000000000E+00      1.201626780330E-01      5.854449711753E-02      4.457715812386E-02      3.905504274522E-02      3.603830335656E-02      3.405307316766E-02      3.259028607836E-02      3.143051501613E-02      3.046391956602E-02      2.962942550980E-02      2.515687496444E-01
     -1.140000000000E+00      1.183260957128E-01      5.736917729292E-02      4.366856052590E-02      3.827059266713E-02      3.532715830125E-02      3.339312230571E-02      3.197001161098E-02      3.084303882611E-02      2.990469752615E-02      2.909521683234E-02      2.494852987827E-01
     -1.130000000000E+00      1.165022793521E-01      5.620923018984E-02      4.277241814557E-02      3.749643588591E-02      3.462479896940E-02      3.274080658211E-02      3.135642954971E-02      3.026144895665E-02      2.935065532176E-02      2.856555977556E-02      2.474009029479E-01
     -1.120000000000E+00      1.146912229458E-01      5.506452863074E-02      4.188860891701E-02      3.673248422721E-02      3.393116804553E-02      3.209609384783E-02      3.074952836803E-02      2.968575093833E-02      2.880181259887E-02      2.804048557995E-02      2.453155207680E-01
     -1.110000000000E+00      1.128929218927E-01      5.393494685747E-02      4.101701252040E-02      3.597865072491E-02      3.324620877173E-02      3.145895199541E-02      3.014929622008E-02      2.911594975607E-02      2.825818834433E-02      2.752002480781E-02      2.432291122049E-01
     -1.100000000000E+00      1.111073729456E-01      5.282036049857E-02      4.015751033981E-02      3.523484958157E-02      3.256986491722E-02      3.082934893442E-02      2.955572091656E-02      2.855204982058E-02      2.771980084929E-02      2.700420729591E-02      2.411416384939E-01
     -1.090000000000E+00      1.093345741651E-01      5.172064653867E-02      3.930998542317E-02      3.450099613141E-02      3.190208075057E-02      3.020725256976E-02      2.896878990391E-02      2.799405494358E-02      2.718666767663E-02      2.649306211278E-02      2.390530620879E-01
     -1.080000000000E+00      1.075745248774E-01      5.063568328982E-02      3.847432244425E-02      3.377700680567E-02      3.124280101440E-02      2.959263078267E-02      2.838849024631E-02      2.744196831625E-02      2.665880563241E-02      2.598661752034E-02      2.369633466038E-01
     -1.070000000000E+00      1.058272256354E-01      4.956535036462E-02      3.765040766648E-02      3.306279909998E-02      3.059197090232E-02      2.898545141409E-02      2.781480861051E-02      2.689579249102E-02      2.613623074087E-02      2.548490093966E-02      2.348724567708E-01
     -1.060000000000E+00      1.040926781829E-01      4.850952865091E-02      3.683812890838E-02      3.235829154380E-02      2.994953603790E-02      2.838568225026E-02      2.724773125312E-02      2.635552936607E-02      2.561895822287E-02      2.498793892060E-02      2.327803583829E-01
     -1.050000000000E+00      1.023708854217E-01      4.746810028794E-02      3.603737551071E-02      3.166340367167E-02      2.931544245568E-02      2.779329101040E-02      2.668724401022E-02      2.582118017274E-02      2.510700247747E-02      2.449575711504E-02      2.306870182517E-01
     -1.040000000000E+00      1.006618513822E-01      4.644094864394E-02      3.524803830492E-02      3.097805599610E-02      2.868963658377E-02      2.720824533615E-02      2.613333228910E-02      2.529274546525E-02      2.460037706646E-02      2.400838025360E-02      2.285924041632E-01
     -1.030000000000E+00      9.896558119580E-02      4.542795829486E-02      3.447000958312E-02      3.030216998211E-02      2.807206522823E-02      2.663051278288E-02      2.558598106193E-02      2.477022511290E-02      2.409909470167E-02      2.352583212554E-02      2.264964848357E-01
     -1.020000000000E+00      9.728208107029E-02      4.442901500426E-02      3.370318306915E-02      2.963566802317E-02      2.746267555883E-02      2.606006081245E-02      2.504517486127E-02      2.425361829430E-02      2.360316723480E-02      2.304813556167E-02      2.243992298796E-01
     -1.010000000000E+00      9.561135826786E-02      4.344400570429E-02      3.294745389095E-02      2.897847341855E-02      2.686141509623E-02      2.549685678745E-02      2.451089777715E-02      2.374292349360E-02      2.311260564970E-02      2.257531242013E-02      2.223006097596E-01
     -1.000000000000E+00      9.395342108490E-02      4.247281847755E-02      3.220271855393E-02      2.833051035185E-02      2.626823170041E-02      2.494086796674E-02      2.398313345574E-02      2.323813849857E-02      2.262742005676E-02      2.210738357477E-02      2.202005957583E-01
     -9.900000000000E-01      9.230827883424E-02      4.151534253986E-02      3.146887491544E-02      2.769170387079E-02      2.568307356023E-02      2.439206150223E-02      2.346186509934E-02      2.273926040030E-02      2.214761968950E-02      2.164436890604E-02      2.180991599412E-01
     -9.800000000000E-01      9.067594182944E-02      4.057146822381E-02      3.074582216013E-02      2.706197986802E-02      2.510588918408E-02      2.385040443666E-02      2.294707546758E-02      2.224628559450E-02      2.167321290292E-02      2.118628729423E-02      2.159962751243E-01
     -9.700000000000E-01      8.905642137090E-02      3.964108696306E-02      3.003346077622E-02      2.644126506298E-02      2.453662739149E-02      2.331586370246E-02      2.243874687989E-02      2.175920978414E-02      2.120420717367E-02      2.073315661481E-02      2.138919148414E-01
     -9.600000000000E-01      8.744972973399E-02      3.872409127731E-02      2.933169253262E-02      2.582948698463E-02      2.397523730564E-02      2.278840612147E-02      2.193686121887E-02      2.127802798343E-02      2.074060910192E-02      2.028499373582E-02      2.117860533146E-01
     -9.500000000000E-01      8.585588015890E-02      3.782037475787E-02      2.864042045679E-02      2.522657395516E-02      2.342166834666E-02      2.226799840544E-02      2.144139993468E-02      2.080273452295E-02      2.028242441460E-02      1.984181451717E-02      2.096786654252E-01
     -9.400000000000E-01      8.427488684220E-02      3.692983205384E-02      2.795954881337E-02      2.463245507440E-02      2.287587022571E-02      2.175460715735E-02      2.095234405026E-02      2.033332305589E-02      1.982965797012E-02      1.940363381161E-02      2.075697266854E-01
     -9.300000000000E-01      8.270676493008E-02      3.605235885877E-02      2.728898308347E-02      2.404706020508E-02      2.233779293968E-02      2.124819887332E-02      2.046967416730E-02      1.986978656521E-02      1.938231376432E-02      1.897046546744E-02      2.054592132125E-01
     -9.200000000000E-01      8.115153051315E-02      3.518785189781E-02      2.662862994465E-02      2.347031995877E-02      2.180738676662E-02      2.074873994513E-02      1.999337047291E-02      1.941211737175E-02      1.894039493760E-02      1.854232233260E-02      2.033471017033E-01
     -9.100000000000E-01      7.960920062285E-02      3.433620891534E-02      2.597839725140E-02      2.290216568239E-02      2.128460226163E-02      2.025619666332E-02      1.952341274690E-02      1.896030714305E-02      1.850390378310E-02      1.811921626020E-02      2.012333694092E-01
     -9.000000000000E-01      7.807979322927E-02      3.349732866297E-02      2.533819401635E-02      2.234252944549E-02      2.076939025330E-02      1.977053522068E-02      1.905978036961E-02      1.851434690302E-02      1.807284175588E-02      1.770115811539E-02      1.991179941136E-01
