# M=18, N=9, V0=0.0, Vp0=0.0, Vp=0.0, V=1.9, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 13:02:07
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      0.000000000000E+00     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16      5.773159728051E-15
      1.000000000000E-01      3.850484248082E-02      1.295858567783E-02      9.750699640259E-03      8.662346564997E-03      8.116140502678E-03      7.786874849963E-03      7.566079242340E-03      7.407265879019E-03      7.287190867014E-03      7.192940942644E-03      1.449551020136E-01
      2.000000000000E-01      1.121999896904E-01      4.853462183837E-02      3.685742857464E-02      3.269628758471E-02      3.058147173225E-02      2.928947835674E-02      2.840900017493E-02      2.776366469847E-02      2.726528521881E-02      2.686487134881E-02      2.616621464749E-01
      3.000000000000E-01      1.918595738282E-01      9.783157025562E-02      7.529376401549E-02      6.668033358096E-02      6.219903817753E-02      5.940589386794E-02      5.745912199734E-02      5.599636114116E-02      5.483637342323E-02      5.387850696630E-02      3.503794780929E-01
      4.000000000000E-01      2.609545664703E-01      1.491553378177E-01      1.165004020584E-01      1.030263471553E-01      9.578456937507E-02      9.116229708397E-02      8.786444898798E-02      8.532739484549E-02      8.326865965891E-02      8.153142901592E-02      4.133250066699E-01
      5.000000000000E-01      3.110936092197E-01      1.917208298851E-01      1.516984852525E-01      1.339970611204E-01      1.241389166091E-01      1.176949829431E-01      1.130052746900E-01      1.093344611284E-01      1.063118738753E-01      1.037313961665E-01      4.537345918628E-01
      6.000000000000E-01      3.398678091202E-01      2.186798713544E-01      1.745175379378E-01      1.539267902578E-01      1.420896289402E-01      1.341906698633E-01      1.283575603128E-01      1.237445338299E-01      1.199209903724E-01      1.166459576093E-01      4.751088633682E-01
      7.000000000000E-01      3.487253996862E-01      2.282632861302E-01      1.827338734852E-01      1.607813216035E-01      1.478507936559E-01      1.390822761624E-01      1.325418794295E-01      1.273414406711E-01      1.230232889333E-01      1.193285482365E-01      4.807940720070E-01
      8.000000000000E-01      3.415081578995E-01      2.231535696512E-01      1.783460591461E-01      1.563445667826E-01      1.431591733083E-01      1.341088084793E-01      1.273099361232E-01      1.218870307742E-01      1.173836261628E-01      1.135383655648E-01      4.740540652836E-01
      9.000000000000E-01      3.237642628629E-01      2.089071862182E-01      1.661962100126E-01      1.450208558306E-01      1.321693146260E-01      1.232645325124E-01      1.165371843246E-01      1.111578353775E-01      1.066897176554E-01      1.028799424443E-01      4.585766844288E-01
      1.000000000000E+00      3.021886486716E-01      1.920063879098E-01      1.519379810875E-01      1.319435689199E-01      1.196914315929E-01      1.111385888471E-01      1.046466176117E-01      9.944282365473E-02      9.511719764686E-02      9.143023487683E-02      4.390210438028E-01
      1.100000000000E+00      2.834789075818E-01      1.779652387593E-01      1.402160249291E-01      1.212884658098E-01      1.096134327082E-01      1.014209955936E-01      9.518076532781E-02      9.016830934743E-02      8.599734540179E-02      8.244091405919E-02      4.209794986477E-01
      1.200000000000E+00      2.725870810786E-01      1.700064404322E-01      1.336201681317E-01      1.153463635210E-01      1.040442115522E-01      9.609569752512E-02      9.003179476982E-02      8.515616580635E-02      8.109673447700E-02      7.763431322343E-02      4.098904238985E-01
      1.300000000000E+00      2.710801784155E-01      1.686632463817E-01      1.325103857924E-01      1.143976284424E-01      1.032093007840E-01      9.534852527329E-02      8.935686104714E-02      8.454321077590E-02      8.053827973023E-02      7.712448492487E-02      4.086801128133E-01
      1.400000000000E+00      2.766879507018E-01      1.722761115319E-01      1.354976454492E-01      1.171576224160E-01      1.058714239329E-01      9.796801848521E-02      9.196148116986E-02      8.714820255101E-02      8.315245109552E-02      7.975305993232E-02      4.151673011152E-01
      1.500000000000E+00      2.850688053318E-01      1.780606339031E-01      1.402952936795E-01      1.215406008437E-01      1.100456172920E-01      1.020274247298E-01      9.595608549887E-02      9.110722927801E-02      8.709415090643E-02      8.368940385808E-02      4.241199705352E-01
      1.600000000000E+00      2.923338375968E-01      1.833054136422E-01      1.446611860204E-01      1.255080446916E-01      1.137997404471E-01      1.056568903568E-01      9.950991961195E-02      9.461513949196E-02      9.057535491339E-02      8.715696458556E-02      4.314607827912E-01
      1.700000000000E+00      2.963126717451E-01      1.862813022884E-01      1.471451930357E-01      1.277481624471E-01      1.158998897152E-01      1.076703899070E-01      1.014678818506E-01      9.653728014079E-02      9.247494264154E-02      8.904334796993E-02      4.353421628670E-01
      1.800000000000E+00      2.966791497320E-01      1.866063652424E-01      1.474168268732E-01      1.279745243239E-01      1.160916990392E-01      1.078363195947E-01      1.016143582581E-01      9.666908448241E-02      9.259572031980E-02      8.915594757564E-02      4.356674385696E-01
      1.900000000000E+00      2.945198288746E-01      1.850585743916E-01      1.461239695708E-01      1.267937333317E-01      1.149686087189E-01      1.067439038651E-01      1.005370412444E-01      9.559717733627E-02      9.152290518425E-02      8.807797552277E-02      4.334807092047E-01
      2.000000000000E+00      2.916658628527E-01      1.830258892331E-01      1.444281178019E-01      1.252771327794E-01      1.135606141063E-01      1.054010301804E-01      9.923023818390E-02      9.430637140124E-02      9.023386710544E-02      8.678042542128E-02      4.304323870505E-01
      2.100000000000E+00      2.899677259473E-01      1.818525099756E-01      1.434502249675E-01      1.244538894709E-01      1.128524801072E-01      1.047684434415E-01      9.864080808581E-02      9.373518275426E-02      8.966202435763E-02      8.619363067238E-02      4.283229754459E-01
      2.200000000000E+00      2.906339660694E-01      1.823105460476E-01      1.438318606376E-01      1.249121647841E-01      1.134067175962E-01      1.053968663758E-01      9.931566878033E-02      9.443165968528E-02      9.035974428405E-02      8.687640654222E-02      4.286249943707E-01
      2.300000000000E+00      2.937358237127E-01      1.843425182111E-01      1.455263070500E-01      1.266124925168E-01      1.151899596396E-01      1.072612083677E-01      1.012406154148E-01      9.639463953429E-02      9.234047073509E-02      8.885784122566E-02      4.317105470805E-01
      2.400000000000E+00      2.981520402479E-01      1.871010149493E-01      1.478302870418E-01      1.289228622888E-01      1.176126229590E-01      1.098030924399E-01      1.038838047693E-01      9.911657463223E-02      9.511959078547E-02      9.167516110797E-02      4.364443297060E-01
      2.500000000000E+00      3.020728006668E-01      1.892031354384E-01      1.495889103829E-01      1.308082553023E-01      1.197118674020E-01      1.121100054306E-01      1.063721110363E-01      1.017575699495E-01      9.788648048494E-02      9.454409693542E-02      4.409992383570E-01
      2.600000000000E+00      3.035740753068E-01      1.890811731290E-01      1.494868092778E-01      1.310878441747E-01      1.203859265394E-01      1.131332616168E-01      1.076968861623E-01      1.033418793395E-01      9.969401640379E-02      9.654331257565E-02      4.436768230155E-01
      2.700000000000E+00      3.009603899551E-01      1.853456586364E-01      1.463636674156E-01      1.287068326934E-01      1.186318972857E-01      1.118992445553E-01      1.069037758462E-01      1.029298919468E-01      9.961543992272E-02      9.675832812582E-02      4.430780588379E-01
      2.800000000000E+00      2.929871876430E-01      1.771151110954E-01      1.395098308591E-01      1.229963221571E-01      1.137790625330E-01      1.077221624733E-01      1.032881262818E-01      9.979790208979E-02      9.690944665340E-02      9.443252348413E-02      4.381023339031E-01
