# M=20, N=10, V0=0.0, Vp0=0.0, Vp=0.0, V=1.2, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-11 01:11:50
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16     -4.440892098501E-16      0.000000000000E+00     -4.440892098501E-16      0.000000000000E+00      0.000000000000E+00     -4.440892098501E-16      0.000000000000E+00      0.000000000000E+00     -4.440892098501E-16      1.199040866595E-13
      1.000000000000E-01      1.775425088023E-02      5.176904429129E-03      3.887720790305E-03      3.454950670894E-03      3.238253995022E-03      3.107991910495E-03      3.020947084285E-03      2.958597789395E-03      2.911683162570E-03      2.875058280034E-03      9.423462773729E-02
      2.000000000000E-01      5.417755606783E-02      1.961005440416E-02      1.478060025571E-02      1.312663073833E-02      1.229464290955E-02      1.179173519199E-02      1.145336865734E-02      1.120902393279E-02      1.102344136564E-02      1.087703231954E-02      1.750683213499E-01
      3.000000000000E-01      9.671936232597E-02      4.029031256624E-02      3.053051367247E-02      2.708711255710E-02      2.534062363427E-02      2.427545914610E-02      2.355101272003E-02      2.302126075137E-02      2.261319157580E-02      2.228624441884E-02      2.408204669624E-01
      4.000000000000E-01      1.370523121928E-01      6.307336247829E-02      4.808373436438E-02      4.260683290877E-02      3.979529185495E-02      3.806014881206E-02      3.686367430473E-02      3.597510018887E-02      3.527903947490E-02      3.471139721687E-02      2.910604154644E-01
      5.000000000000E-01      1.696348262563E-01      8.373075202039E-02      6.419047283154E-02      5.679254295985E-02      5.293699446370E-02      5.052405451688E-02      4.883434315336E-02      4.755850154089E-02      4.654182541136E-02      4.569839885563E-02      3.262337783821E-01
      6.000000000000E-01      1.914542151425E-01      9.895960658917E-02      7.618591517613E-02      6.728087209308E-02      6.256105686586E-02      5.956215679087E-02      5.742879548852E-02      5.579205638297E-02      5.446738609227E-02      5.335231326383E-02      3.473439935215E-01
      7.000000000000E-01      2.016866432078E-01      1.070544865370E-01      8.260534796302E-02      7.278401939592E-02      6.748863791953E-02      6.407202414391E-02      6.160471499427E-02      5.968454562155E-02      5.811019374259E-02      5.676986383477E-02      3.557504473571E-01
      8.000000000000E-01      2.013022257893E-01      1.080883912681E-01      8.342746037793E-02      7.330674150620E-02      6.775986280060E-02      6.412778082050E-02      6.146867588953E-02      5.937380495771E-02      5.763833607031E-02      5.614843561917E-02      3.531326229364E-01
      9.000000000000E-01      1.926956970301E-01      1.036262505447E-01      7.988295581991E-02      6.997267860937E-02      6.445923013237E-02      6.079974807517E-02      5.808808506161E-02      5.592997096598E-02      5.412754747237E-02      5.257068621117E-02      3.416445087201E-01
