# M=4, N=2, V0=0.0, Vp0=0.0, Vp=0.0, V=0.02, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:17:38
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -1.110223024625E-16     -6.661338147751E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -3.330669073875E-16     -3.330669073875E-16     -4.440892098501E-16     -3.330669073875E-16     -3.330669073875E-16      4.440892098501E-16
      1.000000000000E-01      1.445064816630E-05      1.947231664245E-06      1.460424459143E-06      1.298155074769E-06      1.217020382582E-06      1.168339567204E-06      1.135885690395E-06      1.112704349771E-06      1.095318344357E-06      1.081795895641E-06      1.971493833962E-03
      2.000000000000E-01      4.861318485705E-05      7.182245286952E-06      5.386693637366E-06      4.788172122128E-06      4.488911364509E-06      4.309354909915E-06      4.189650606889E-06      4.104147533268E-06      4.040020228024E-06      3.990143435106E-06      3.782880597686E-03
      3.000000000000E-01      9.052634466655E-05      1.407401499709E-05      1.055554838780E-05      9.382709678207E-06      8.796290323243E-06      8.444438710398E-06      8.209870968390E-06      8.042322581336E-06      7.916661290963E-06      7.818924731784E-06      5.291428701631E-03
      4.000000000000E-01      1.278626448363E-04      2.047533439908E-05      1.535657940777E-05      1.365029280742E-05      1.279714950697E-05      1.228526352670E-05      1.194400620641E-05      1.170025097785E-05      1.151743455630E-05      1.137524400618E-05      6.378850009987E-03
      5.000000000000E-01      1.501852603115E-04      2.439180227531E-05      1.829396326336E-05      1.626130067933E-05      1.524496938687E-05      1.463517061140E-05      1.422863809442E-05      1.393825772511E-05      1.372047244819E-05      1.355108389944E-05      6.960204966238E-03
      6.000000000000E-01      1.513807233634E-04      2.460320012776E-05      1.845251359478E-05      1.640223430732E-05      1.537709466304E-05      1.476201087658E-05      1.435195501887E-05      1.405905797769E-05      1.383938519683E-05      1.366852858942E-05      6.990195791907E-03
      7.000000000000E-01      1.311236313147E-04      2.104366464228E-05      1.578283151471E-05      1.402918356919E-05      1.315235959609E-05      1.262626521226E-05      1.227553562311E-05      1.202501448794E-05      1.183712363650E-05      1.169098630760E-05      6.466487798697E-03
      8.000000000000E-01      9.495497399725E-05      1.482220811178E-05      1.111669727760E-05      9.881508691412E-06      9.263914398261E-06      8.893357822393E-06      8.646320104999E-06      8.469864592686E-06      8.337522958479E-06      8.234590576195E-06      5.429879913790E-03
      9.000000000000E-01      5.295318909704E-05      7.877193510586E-06      5.907906767466E-06      5.251472682155E-06      4.923255639611E-06      4.726325414040E-06      4.595038596955E-06      4.501262299006E-06      4.430930075627E-06      4.376227235259E-06      3.961315443630E-03
