# M=16, N=8, V0=0.0, Vp0=0.0, Vp=0.0, V=-9.67, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:27:48
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      4.440892098501E-16      1.150191053512E-13
      1.000000000000E-01      4.109614013513E-01      2.862733034449E-01      2.337346361124E-01      2.080662153650E-01      1.932733307232E-01      1.835208593827E-01      1.764185729123E-01      1.708633724099E-01      1.662901871072E-01      1.623835476567E-01      5.281146996969E-01
      2.000000000000E-01      6.698848476176E-01      6.483171159428E-01      6.287086116778E-01      6.111261291280E-01      5.954917479814E-01      5.816426458708E-01      5.693797491188E-01      5.584999355494E-01      5.488138511854E-01      5.401537256391E-01      6.813293112554E-01
      3.000000000000E-01      6.908412056865E-01      6.885515750047E-01      6.862852110138E-01      6.840486325610E-01      6.818478504276E-01      6.796882839717E-01      6.775747009488E-01      6.755111810539E-01      6.735011022840E-01      6.715471480372E-01      6.919925952912E-01
      4.000000000000E-01      6.918654184413E-01      6.905904499362E-01      6.893218483456E-01      6.880591875565E-01      6.868020607871E-01      6.855500980145E-01      6.843029817636E-01      6.830604609796E-01      6.818223627573E-01      6.805886017499E-01      6.925054241411E-01
      5.000000000000E-01      6.309239318765E-01      5.794355662122E-01      5.389319338164E-01      5.076924637561E-01      4.835091998572E-01      4.644507918700E-01      4.490579850500E-01      4.362973951238E-01      4.254571726107E-01      4.160512429975E-01      6.608317114695E-01
      6.000000000000E-01      5.097864182681E-01      3.986428267727E-01      3.397744231036E-01      3.077928974485E-01      2.889059306290E-01      2.767177508314E-01      2.682313149347E-01      2.619550171191E-01      2.570915285835E-01      2.531843648782E-01      5.930132015418E-01
      7.000000000000E-01      5.022294261997E-01      3.907793887213E-01      3.319941472083E-01      2.993586334376E-01      2.794042401238E-01      2.660086365476E-01      2.563002272080E-01      2.488361883297E-01      2.428361203658E-01      2.378480322050E-01      5.876522113688E-01
      8.000000000000E-01      5.754128781724E-01      4.908064728407E-01      4.358991924185E-01      4.006641952415E-01      3.772225065569E-01      3.608056850025E-01      3.487092486755E-01      3.393916944626E-01      3.319463794180E-01      3.258181444986E-01      6.306342029838E-01
      9.000000000000E-01      6.224519166638E-01      5.646085489855E-01      5.208220944379E-01      4.887397097626E-01      4.652220323667E-01      4.476542137639E-01      4.341766905038E-01      4.235417728106E-01      4.149243282922E-01      4.077751537582E-01      6.564884983467E-01
