# M=22, N=11, V0=0.0, Vp0=0.0, Vp=0.0, V=1.0, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-12 17:03:28
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      4.440892098501E-16     -8.881784197001E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16      1.421085471520E-14
      1.000000000000E-01      1.297504226447E-02      3.591947849616E-03      2.696385836263E-03      2.396401825489E-03      2.246261496794E-03      2.156060381206E-03      2.095828857866E-03      2.052722800572E-03      2.020320146285E-03      1.995053082261E-03      7.914727813133E-02
      2.000000000000E-01      4.014794205668E-02      1.363745643422E-02      1.026328365593E-02      9.117202775076E-03      8.541810078367E-03      8.194789476238E-03      7.961954896258E-03      7.794368818835E-03      7.667562494184E-03      7.567942186169E-03      1.482497727302E-01
      3.000000000000E-01      7.254931500464E-02      2.812766783138E-02      2.124693106397E-02      1.886049617347E-02      1.765575283941E-02      1.692456160026E-02      1.643015755753E-02      1.607105816135E-02      1.579652225847E-02      1.557836061931E-02      2.054884340297E-01
      4.000000000000E-01      1.039583425548E-01      4.427293702411E-02      3.358340875016E-02      2.978242783906E-02      2.784806125523E-02      2.666392251366E-02      2.585500695319E-02      2.526052076285E-02      2.480006732361E-02      2.442898412859E-02      2.500575297275E-01
      5.000000000000E-01      1.299931486791E-01      5.917899763154E-02      4.506791032702E-02      3.991871715810E-02      3.727100225144E-02      3.563307649445E-02      3.450053159729E-02      3.365692127481E-02      3.299402145110E-02      3.245171663514E-02      2.819234733623E-01
      6.000000000000E-01      1.480550234071E-01      7.051053865826E-02      5.386116379037E-02      4.763630665692E-02      4.439687142778E-02      4.236888223337E-02      4.094799325149E-02      3.987457464794E-02      3.901880415502E-02      3.830857984744E-02      3.016067117491E-01
      7.000000000000E-01      1.572032936038E-01      7.696040309466E-02      5.889101935839E-02      5.199058390258E-02      4.835307653370E-02      4.604672365272E-02      4.440882247858E-02      4.315429048150E-02      4.214056190203E-02      4.128846661757E-02      3.100358913848E-01
      8.000000000000E-01      1.579404744344E-01      7.841592204875E-02      6.002860911147E-02      5.288139975952E-02      4.906446722276E-02      4.661292576301E-02      4.484888677094E-02      4.348035450803E-02      4.236127372102E-02      4.141053257701E-02      3.085106243364E-01
      9.000000000000E-01      1.519522391099E-01      7.581454822761E-02      5.799610882776E-02      5.096806133082E-02      4.716753201737E-02      4.469602587762E-02      4.289583110597E-02      4.148332393540E-02      4.031658628787E-02      3.931677833012E-02      2.987949355699E-01
      1.000000000000E+00      1.418031692204E-01      7.076611654794E-02      5.406012862598E-02      4.739122607612E-02      4.374404144869E-02      4.134567066555E-02      3.958016804885E-02      3.818168153213E-02      3.701712183009E-02      3.601250912442E-02      2.833532033026E-01
      1.100000000000E+00      1.305441170333E-01      6.506881728320E-02      4.963153328221E-02      4.341197862710E-02      3.997962105888E-02      3.770239562777E-02      3.601229553319E-02      3.466399615794E-02      3.353461852386E-02      3.255580604024E-02      2.657153454275E-01
      1.200000000000E+00      1.211627479932E-01      6.025693417989E-02      4.590202736097E-02      4.008703675345E-02      3.685956172850E-02      3.470638947725E-02      3.310045760976E-02      3.181402600693E-02      3.073296656019E-02      2.979374323507E-02      2.506952967912E-01
      1.300000000000E+00      1.158110919872E-01      5.729128124720E-02      4.360836248482E-02      3.806140934391E-02      3.497747646772E-02      3.291687427526E-02      3.137815992515E-02      3.014461365753E-02      2.910758879159E-02      2.820656591074E-02      2.431415256602E-01
      1.400000000000E+00      1.150388408306E-01      5.644777494428E-02      4.295666481361E-02      3.750558416319E-02      3.448058660630E-02      3.246342013895E-02      3.096037005807E-02      2.975803604959E-02      2.874940940186E-02      2.787486160639E-02      2.443352185206E-01
      1.500000000000E+00      1.178153906882E-01      5.739705728735E-02      4.369010679908E-02      3.817991300073E-02      3.513366922669E-02      3.311051731458E-02      3.160914781223E-02      3.041285928193E-02      2.941297018942E-02      2.854890737363E-02      2.511739654128E-01
      1.600000000000E+00      1.223693951694E-01      5.941968451397E-02      4.525411332256E-02      3.958395074429E-02      3.646106221411E-02      3.439563835881E-02      3.286940525288E-02      3.165828708989E-02      3.064988666861E-02      2.978154989853E-02      2.597466154890E-01
      1.700000000000E+00      1.269637276370E-01      6.167719331980E-02      4.700178949098E-02      4.113966722402E-02      3.791882487713E-02      3.579482664343E-02      3.423014653301E-02      3.299230877753E-02      3.196467959516E-02      3.108223049691E-02      2.672859849713E-01
      1.800000000000E+00      1.303201800621E-01      6.345931937306E-02      4.838297378108E-02      4.235893186958E-02      3.905109404840E-02      3.687216221034E-02      3.526917051447E-02      3.400285928630E-02      3.295316075864E-02      3.205311417891E-02      2.722474009836E-01
      1.900000000000E+00      1.317883396631E-01      6.434729905927E-02      4.907168227450E-02      4.295571612993E-02      3.959404345956E-02      3.737840604107E-02      3.574789003442E-02      3.445968102792E-02      3.339189315710E-02      3.247653059225E-02      2.740511035458E-01
      2.000000000000E+00      1.313413954131E-01      6.426562644928E-02      4.900832370532E-02      4.288224979812E-02      3.950824806655E-02      3.728064522292E-02      3.563883866580E-02      3.434005051966E-02      3.326238231583E-02      3.233781071348E-02      2.728614518136E-01
      2.100000000000E+00      1.294539368429E-01      6.343002511211E-02      4.836025917600E-02      4.229241727895E-02      3.894279228049E-02      3.672640006351E-02      3.508947334769E-02      3.379213664268E-02      3.271392849533E-02      3.178761269507E-02      2.694225144455E-01
      2.200000000000E+00      1.269047029865E-01      6.222684425854E-02      4.742763589888E-02      4.145664545808E-02      3.815423276376E-02      3.596472103007E-02      3.434447540500E-02      3.305800291690E-02      3.198703797520E-02      3.106556469842E-02      2.649140338030E-01
      2.300000000000E+00      1.245406116537E-01      6.107116410222E-02      4.653241256387E-02      4.066242101075E-02      3.741275944344E-02      3.525560799326E-02      3.365724351792E-02      3.238650783921E-02      3.132732284918E-02      3.041489886119E-02      2.607564854835E-01
      2.400000000000E+00      1.230381061163E-01      6.028674050697E-02      4.592509876444E-02      4.013137346077E-02      3.692466045402E-02      3.479576168583E-02      3.321785900907E-02      3.196285973570E-02      3.091624746402E-02      3.001411794120E-02      2.582440167592E-01
      2.500000000000E+00      1.227175399583E-01      6.003548927446E-02      4.573063109919E-02      3.997188092739E-02      3.678869534018E-02      3.467741659929E-02      3.311368289519E-02      3.187055567951E-02      3.083412677810E-02      2.994085037436E-02      2.580090057916E-01
      2.600000000000E+00      1.234926137795E-01      6.030481008394E-02      4.593908559245E-02      4.017192844912E-02      3.699048483582E-02      3.488392442931E-02      3.332592608605E-02      3.208879459559E-02      3.105827257341E-02      3.017064050103E-02      2.597605358538E-01
      2.700000000000E+00      1.249795911636E-01      6.094395979475E-02      4.643391112041E-02      4.062531322618E-02      3.742809907851E-02      3.531524639840E-02      3.375528388944E-02      3.251837270010E-02      3.148920984598E-02      3.060351410345E-02      2.626189187802E-01
      2.800000000000E+00      1.266799422949E-01      6.172961050850E-02      4.704239457479E-02      4.117728828777E-02      3.795553962990E-02      3.583034084441E-02      3.426375812564E-02      3.302323665521E-02      3.199214083641E-02      3.110546814994E-02      2.656220757426E-01
