# M=10, N=5, V0=0.0, Vp0=0.0, Vp=0.0, V=0.03, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:20:32
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -2.220446049250E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      2.220446049250E-16      4.440892098501E-16      2.220446049250E-16      4.440892098501E-16      2.220446049250E-16      2.220446049250E-16      1.332267629550E-15
      1.000000000000E-01      2.369354175547E-05      3.338648209894E-06      2.503988247415E-06      2.225766962960E-06      2.086656182954E-06      2.003189604638E-06      1.947545126946E-06      1.907798992562E-06      1.877989322940E-06      1.854803963086E-06      2.503753531788E-03
      2.000000000000E-01      8.181201471280E-05      1.273443665206E-05      9.550857895446E-06      8.489645812571E-06      7.959037652494E-06      7.640671061626E-06      7.428425254918E-06      7.276819896429E-06      7.163114818409E-06      7.074676593888E-06      4.875834652917E-03
      3.000000000000E-01      1.602510464811E-04      2.647286512114E-05      1.985478024569E-05      1.764866685083E-05      1.654560013886E-05      1.588375210093E-05      1.544251339980E-05      1.512733717735E-05      1.489095000351E-05      1.470708886231E-05      7.001706725862E-03
      4.000000000000E-01      2.449790670354E-04      4.214324551954E-05      3.160776715894E-05      2.809571645956E-05      2.633966238919E-05      2.528600697338E-05      2.458355088497E-05      2.408178012669E-05      2.370543769947E-05      2.341271415984E-05      8.785847405571E-03
      5.000000000000E-01      3.230181032730E-04      5.718189804305E-05      4.288703663735E-05      3.812164563599E-05      3.573888835073E-05      3.430918456160E-05      3.335600751986E-05      3.267513147676E-05      3.216444355836E-05      3.176721438947E-05      1.015844365707E-02
      6.000000000000E-01      3.842892995332E-04      6.941809462435E-05      5.206447454831E-05      4.627924106426E-05      4.338651483504E-05      4.165079152618E-05      4.049356967739E-05      3.966692009172E-05      3.904687817102E-05      3.856457469320E-05      1.108000034916E-02
      7.000000000000E-01      4.229711344952E-04      7.748704854316E-05      5.811641226106E-05      5.165858542377E-05      4.842950406192E-05      4.649192091866E-05      4.520008688580E-05      4.427725234502E-05      4.358504248669E-05      4.304658241772E-05      1.154366601787E-02
      8.000000000000E-01      4.379992189236E-04      8.101857880916E-05      6.076516492515E-05      5.401286762585E-05      5.063648928649E-05      4.861047857019E-05      4.725965166608E-05      4.629464408445E-05      4.557077358092E-05      4.500766112958E-05      1.157537800810E-02
      9.000000000000E-01      4.326432438531E-04      8.057657576810E-05      6.043364925112E-05      5.371803772691E-05      5.035994627733E-05      4.834486290295E-05      4.700128356872E-05      4.604142083031E-05      4.532138096636E-05      4.476122301966E-05      1.123253802787E-02
      1.000000000000E+00      4.133241472579E-04      7.739169404686E-05      5.804489361960E-05      5.159458661863E-05      4.836910513917E-05      4.643355391742E-05      4.514296782721E-05      4.422093324341E-05      4.352924335338E-05      4.299111659400E-05      1.060424594251E-02
      1.100000000000E+00      3.880032595629E-04      7.297803264805E-05      5.473452312077E-05      4.865197144444E-05      4.561034377293E-05      4.378508575242E-05      4.256801256042E-05      4.169847355939E-05      4.104614343059E-05      4.053861921816E-05      9.831541044031E-03
      1.200000000000E+00      3.644970503274E-04      6.874205537821E-05      5.155742760010E-05      4.582787413243E-05      4.296274091997E-05      4.124337585587E-05      4.009689486972E-05      3.927777621660E-05      3.866325902457E-05      3.818514280884E-05      9.204201178962E-03
      1.300000000000E+00      3.484812051431E-04      6.567772148047E-05      4.925909993880E-05      4.378494865898E-05      4.104752871514E-05      3.940480134834E-05      3.830942027361E-05      3.752680851132E-05      3.693967757235E-05      3.648286718416E-05      8.905516469217E-03
      1.400000000000E+00      3.423736014829E-04      6.420473023705E-05      4.815432063210E-05      4.280298945503E-05      4.012700463663E-05      3.852115839997E-05      3.745038145753E-05      3.668535840018E-05      3.611143152327E-05      3.566490210205E-05      8.969240356872E-03
