# M=12, N=6, V0=0.0, Vp0=0.0, Vp=0.0, V=1.7, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 09:00:11
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -2.220446049250E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      2.220446049250E-16      4.440892098501E-16      2.220446049250E-16      2.220446049250E-16      4.440892098501E-16      1.998401444325E-15
      1.000000000000E-01      3.238734169031E-02      1.054145412773E-02      7.927073511777E-03      7.042847275505E-03      6.599347770151E-03      6.332183675520E-03      6.153187155082E-03      6.024571767300E-03      5.927444295262E-03      5.851308512127E-03      1.315705333520E-01
      2.000000000000E-01      9.552455511624E-02      3.962688702170E-02      3.002259109007E-02      2.663933289808E-02      2.492465943644E-02      2.387981158997E-02      2.316992286448E-02      2.265143385366E-02      2.225256490816E-02      2.193343950726E-02      2.393444914585E-01
      3.000000000000E-01      1.652724186164E-01      8.036823984343E-02      6.155594879632E-02      5.452744841221E-02      5.089643923474E-02      4.864465489999E-02      4.708358849902E-02      4.591739664600E-02      4.499813900374E-02      4.424364504176E-02      3.228347127214E-01
      4.000000000000E-01      2.273452035849E-01      1.235551539217E-01      9.578650317073E-02      8.470457029003E-02      7.882267163995E-02      7.509619146002E-02      7.245493740278E-02      7.043588740001E-02      6.880727577358E-02      6.744042368839E-02      3.833445686036E-01
      5.000000000000E-01      2.738175766571E-01      1.603782574310E-01      1.256864633746E-01      1.109568170425E-01      1.028944977462E-01      9.767178245748E-02      9.389471866958E-02      9.095295817738E-02      8.854003753856E-02      8.648572443904E-02      4.231919184437E-01
      6.000000000000E-01      3.017286698006E-01      1.848161871315E-01      1.459216268627E-01      1.285628539294E-01      1.187789690232E-01      1.123107559587E-01      1.075573179024E-01      1.038076199483E-01      1.007025270001E-01      9.804190057050E-02      4.450887296007E-01
      7.000000000000E-01      3.116405824754E-01      1.948046757982E-01      1.542873456449E-01      1.355617290235E-01      1.247465144918E-01      1.174733646118E-01      1.120633663477E-01      1.077611175792E-01      1.041821365473E-01      1.011107777125E-01      4.517928593987E-01
      8.000000000000E-01      3.065432455270E-01      1.920546266892E-01      1.519784432425E-01      1.330443060459E-01      1.218996446194E-01      1.142997869253E-01      1.085924423858E-01      1.040271975481E-01      1.002193029966E-01      9.695128903913E-02      4.461583561145E-01
      9.000000000000E-01      2.912607856047E-01      1.809492662621E-01      1.426979833309E-01      1.243809949106E-01      1.134449107121E-01      1.059015491188E-01      1.001894119109E-01      9.559567103888E-02      9.175295304008E-02      8.845223284461E-02      4.315881529406E-01
      1.000000000000E+00      2.719617347113E-01      1.669848080041E-01      1.311249802767E-01      1.138139381355E-01      1.033752448868E-01      9.611023351179E-02      9.056897544719E-02      8.608878521198E-02      8.232737161467E-02      7.908921078851E-02      4.126421861999E-01
      1.100000000000E+00      2.551612060494E-01      1.551512124281E-01      1.213999067966E-01      1.050593167874E-01      9.515654151975E-02      8.822562493956E-02      8.291108181074E-02      7.859460650510E-02      7.495702956225E-02      7.181590355088E-02      3.951842523148E-01
      1.200000000000E+00      2.459755317772E-01      1.486663161704E-01      1.161016196751E-01      1.003928064714E-01      9.088075812007E-02      8.421507593035E-02      7.909250662309E-02      7.492094594456E-02      7.139560322604E-02      6.834264935095E-02      3.851622109186E-01
      1.300000000000E+00      2.462586156356E-01      1.483738182717E-01      1.158631552562E-01      1.003402775885E-01      9.100261331883E-02      8.448229498891E-02      7.947877308890E-02      7.540407245617E-02      7.195675123570E-02      6.896565316196E-02      3.857455418503E-01
      1.400000000000E+00      2.539627407802E-01      1.528734971183E-01      1.195364849771E-01      1.038548275784E-01      9.452745264965E-02      8.806480713239E-02      8.313008605684E-02      7.912203956540E-02      7.573380897340E-02      7.279211737451E-02      3.949216467288E-01
      1.500000000000E+00      2.645052415741E-01      1.592274012594E-01      1.247414450161E-01      1.088089011489E-01      9.947205155670E-02      9.307477501715E-02      8.822848707170E-02      8.431204892018E-02      8.100990225654E-02      7.814486029752E-02      4.071625641582E-01
      1.600000000000E+00      2.729543086453E-01      1.639516937737E-01      1.286252342845E-01      1.126523349735E-01      1.034597711234E-01      9.724995869753E-02      9.259553486417E-02      8.886196420127E-02      8.572832528438E-02      8.301533451659E-02      4.172341787354E-01
      1.700000000000E+00      2.754005659827E-01      1.639779335305E-01      1.286468387684E-01      1.130936247742E-01      1.043322943522E-01      9.851426829635E-02      9.421268097281E-02      9.079777209982E-02      8.795232924101E-02      8.549981426828E-02      4.217128937576E-01
      1.800000000000E+00      2.693777293630E-01      1.573604793730E-01      1.232099167129E-01      1.086642943938E-01      1.006663390998E-01      9.545902140158E-02      9.167363752530E-02      8.871080976772E-02      8.626959499565E-02      8.418284461116E-02      4.186687962122E-01
      1.900000000000E+00      2.538661309328E-01      1.436476448061E-01      1.120161275510E-01      9.905089617455E-02      9.209863697623E-02      8.766617832657E-02      8.450657529763E-02      8.207785750903E-02      8.010847833178E-02      7.844768150587E-02      4.071086365125E-01
      2.000000000000E+00      2.292504126431E-01      1.239244601512E-01      9.608301105696E-02      8.513029763642E-02      7.939182680076E-02      7.580519748741E-02      7.329954802449E-02      7.141228527741E-02      6.991190479694E-02      6.866984616510E-02      3.866920599972E-01
      2.100000000000E+00      1.973830642444E-01      1.005782423301E-01      7.746710028179E-02      6.873120128141E-02      6.423877433048E-02      6.147623170954E-02      5.958023093708E-02      5.817936097527E-02      5.708785405095E-02      5.620252047300E-02      3.578133876184E-01
      2.200000000000E+00      1.617833756681E-01      7.687615313974E-02      5.882520066426E-02      5.223715291757E-02      4.889259717457E-02      4.685904946903E-02      4.548144181349E-02      4.447859618895E-02      4.370990881568E-02      4.309726896100E-02      3.221787463499E-01
      2.300000000000E+00      1.278806129787E-01      5.645270759568E-02      4.296047493664E-02      3.816747263498E-02      3.575218162047E-02      3.429313626084E-02      3.331233288367E-02      3.260479539114E-02      3.206803274403E-02      3.164510579797E-02      2.841275787966E-01
      2.400000000000E+00      1.028808090477E-01      4.277014081689E-02      3.243067320323E-02      2.881411868649E-02      2.699597627364E-02      2.589949323022E-02      2.516389506984E-02      2.463452401704E-02      2.423405039946E-02      2.391951338831E-02      2.524227456304E-01
      2.500000000000E+00      9.425685305002E-02      3.858279445662E-02      2.922358974034E-02      2.594715580844E-02      2.429364290690E-02      2.329137929516E-02      2.261483255432E-02      2.212445152895E-02      2.175046012366E-02      2.145409417303E-02      2.395510244529E-01
      2.600000000000E+00      1.064024560960E-01      4.543955197871E-02      3.447891173960E-02      3.057343347179E-02      2.858424241420E-02      2.736586748552E-02      2.653321794289E-02      2.592115503961E-02      2.544710819728E-02      2.506520661397E-02      2.543976102232E-01
      2.700000000000E+00      1.375085017372E-01      6.328081611582E-02      4.824456904682E-02      4.273204682715E-02      3.989479828212E-02      3.813963150489E-02      3.692661479563E-02      3.602396075629E-02      3.531576515322E-02      3.473764264471E-02      2.923408721617E-01
      2.800000000000E+00      1.804868199836E-01      9.022004739730E-02      6.928911104905E-02      6.133493778799E-02      5.719477200260E-02      5.461210768003E-02      5.281147208764E-02      5.145910330684E-02      5.038804979776E-02      4.950557379242E-02      3.392971416865E-01
      2.900000000000E+00      2.269854821270E-01      1.226407903721E-01      9.505266588786E-02      8.412135164594E-02      7.835214983664E-02      7.472110010816E-02      7.216742902460E-02      7.023229097612E-02      6.868595591093E-02      6.740081495670E-02      3.842904120850E-01
      3.000000000000E+00      2.698406981500E-01      1.557247261110E-01      1.218695302295E-01      1.078456657217E-01      1.003149429872E-01      9.552339469590E-02      9.211978307256E-02      8.951496283798E-02      8.741340751753E-02      8.565093537822E-02      4.216975118518E-01
      3.100000000000E+00      3.038275677916E-01      1.843688268883E-01      1.455482607490E-01      1.287738861473E-01      1.195866974014E-01      1.136660913550E-01      1.094139578879E-01      1.061263390684E-01      1.034490088159E-01      1.011850437059E-01      4.490904453532E-01
      3.200000000000E+00      3.256717493205E-01      2.042272168145E-01      1.622313594695E-01      1.434288804617E-01      1.329213021465E-01      1.260556206947E-01      1.210693110070E-01      1.171775259997E-01      1.139836213391E-01      1.112666800898E-01      4.655879552965E-01
      3.300000000000E+00      3.337713981394E-01      2.125762057480E-01      1.693136417220E-01      1.494200533699E-01      1.380858079095E-01      1.305732956180E-01      1.250570814362E-01      1.207163062934E-01      1.171338875840E-01      1.140766139559E-01      4.709591490475E-01
      3.400000000000E+00      3.280134742909E-01      2.088863488305E-01      1.661785280553E-01      1.461586016342E-01      1.345370546341E-01      1.267185094450E-01      1.209139723790E-01      1.163123310312E-01      1.124988395302E-01      1.092400943692E-01      4.652742980971E-01
      3.500000000000E+00      3.099293877851E-01      1.950574090223E-01      1.544997535404E-01      1.351877458147E-01      1.237649021951E-01      1.159596404589E-01      1.100982444119E-01      1.054166328006E-01      1.015214304483E-01      9.818939139563E-02      4.490445901194E-01
      3.600000000000E+00      2.830903640752E-01      1.751185778354E-01      1.378528854133E-01      1.198344303917E-01      1.089822369573E-01      1.014529895629E-01      9.573306530210E-02      9.112800860055E-02      8.727815748252E-02      8.397767005194E-02      4.238568225919E-01
      3.700000000000E+00      2.533205152370E-01      1.542300930423E-01      1.206460044990E-01      1.041856780272E-01      9.412913052491E-02      8.706250309548E-02      8.163790565999E-02      7.723615408358E-02      7.353565213172E-02      7.035132182393E-02      3.935491188404E-01
      3.800000000000E+00      2.280998541783E-01      1.372212525545E-01      1.068033468075E-01      9.183445299907E-02      8.263646794354E-02      7.612703046805E-02      7.109464038405E-02      6.698521653505E-02      6.351160450608E-02      6.050857927208E-02      3.656540165755E-01
      3.900000000000E+00      2.142918550557E-01      1.272214882431E-01      9.873306978466E-02      8.492315281795E-02      7.649838810048E-02      7.054681057359E-02      6.594049167625E-02      6.216870227964E-02      5.896869223673E-02      5.619031445754E-02      3.505582745214E-01
      4.000000000000E+00      2.142006286592E-01      1.248617336475E-01      9.683582547002E-02      8.372303453769E-02      7.589199224648E-02      7.042923998675E-02      6.623096045787E-02      6.280369280306E-02      5.989605349939E-02      5.736595045763E-02      3.537525834739E-01
      4.100000000000E+00      2.237196003240E-01      1.282391979028E-01      9.955215054379E-02      8.672233348702E-02      7.929498420835E-02      7.422737944846E-02      7.039299520197E-02      6.729414527251E-02      6.467943519476E-02      6.240817210220E-02      3.688550504543E-01
      4.200000000000E+00      2.355011671276E-01      1.336028989842E-01      1.038774387966E-01      9.112901291937E-02      8.398985874008E-02      7.924800696676E-02      7.573660934315E-02      7.294470775969E-02      7.061554734286E-02      6.860626572498E-02      3.850909593276E-01
      4.300000000000E+00      2.427312185047E-01      1.365435958702E-01      1.062548757624E-01      9.369413861514E-02      8.685994423084E-02      8.243554668965E-02      7.923328390495E-02      7.673622277851E-02      7.468525785391E-02      7.293651790014E-02      3.952204311666E-01
      4.400000000000E+00      2.405803356373E-01      1.333321799203E-01      1.036587896816E-01      9.169075982613E-02      8.532091489799E-02      8.128053115961E-02      7.841356026005E-02      7.621903877374E-02      7.444615007786E-02      7.295566069909E-02      3.954587642963E-01
      4.500000000000E+00      2.264824918529E-01      1.220267829300E-01      9.456011196493E-02      8.377469915192E-02      7.812556056404E-02      7.459319773541E-02      7.212324236347E-02      7.026045838152E-02      6.877706524659E-02      6.754658814740E-02      3.838421447325E-01
      4.600000000000E+00      2.002654003061E-01      1.031034456270E-01      7.946827352206E-02      7.044818070372E-02      6.577870314470E-02      6.288588660564E-02      6.088295248833E-02      5.938820518163E-02      5.821073831361E-02      5.724452743538E-02      3.594775991255E-01
      4.700000000000E+00      1.645473605683E-01      7.952628559053E-02      6.089706359651E-02      5.399433051823E-02      5.045108553452E-02      4.826872070410E-02      4.676719964255E-02      4.565447279783E-02      4.478450385828E-02      4.407617624535E-02      3.227879682275E-01
      4.800000000000E+00      1.254431583884E-01      5.623548352065E-02      4.279269446252E-02      3.794140808895E-02      3.546412779762E-02      3.394299295199E-02      3.289997200220E-02      3.213002344590E-02      3.153062699116E-02      3.104483263411E-02      2.770740714268E-01
      4.900000000000E+00      9.309204059085E-02      3.907805764290E-02      2.960253923149E-02      2.623410235372E-02      2.451389498039E-02      2.345578907863E-02      2.272878813017E-02      2.219098020518E-02      2.177141093330E-02      2.143066406317E-02      2.322623101299E-01
      5.000000000000E+00      8.036640911583E-02      3.335516892858E-02      2.522973081928E-02      2.231760463480E-02      2.081527523571E-02      1.987986672076E-02      1.922822826898E-02      1.873895054923E-02      1.835133130785E-02      1.803165069845E-02      2.102260077314E-01
      5.100000000000E+00      9.629230536623E-02      4.233673969176E-02      3.209840009857E-02      2.831391920749E-02      2.632704808883E-02      2.506705372334E-02      2.417171209079E-02      2.348558121131E-02      2.293094382760E-02      2.246463344074E-02      2.318510036537E-01
      5.200000000000E+00      1.377504599444E-01      6.616258540203E-02      5.048065143525E-02      4.443114572189E-02      4.119687493223E-02      3.911459800412E-02      3.761286832815E-02      3.644576453946E-02      3.549029201938E-02      3.467813765364E-02      2.856043117470E-01
      5.300000000000E+00      1.925713695994E-01      1.014983220981E-01      7.819590292001E-02      6.872300796762E-02      6.355147987566E-02      6.017708414483E-02      5.771639445100E-02      5.578643337733E-02      5.419531379267E-02      5.283636958496E-02      3.461469620720E-01
      5.400000000000E+00      2.481427155431E-01      1.421760152308E-01      1.108205695915E-01      9.730415342441E-02      8.973602611744E-02      8.472825333237E-02      8.104154113652E-02      7.813105158863E-02      7.572234740848E-02      7.366237683546E-02      3.988836093222E-01
      5.500000000000E+00      2.952150915491E-01      1.807628076588E-01      1.425427527124E-01      1.250904450210E-01      1.150435100221E-01      1.082964991826E-01      1.032859409414E-01      9.931063814946E-02      9.601383901479E-02      9.319519277518E-02      4.386662699578E-01
      5.600000000000E+00      3.283660660046E-01      2.105459909157E-01      1.675876541081E-01      1.469988617582E-01      1.348350951924E-01      1.265495169979E-01      1.203469350064E-01      1.154049989564E-01      1.112999150773E-01      1.077913658975E-01      4.644181902150E-01
      5.700000000000E+00      3.453815964829E-01      2.271052479719E-01      1.817380320273E-01      1.592719037849E-01      1.457375917431E-01      1.364113997235E-01      1.293818687796E-01      1.237591579454E-01      1.190796098450E-01      1.150779516247E-01      4.766622139915E-01
      5.800000000000E+00      3.462814235601E-01      2.289139865826E-01      1.832938004372E-01      1.603914063178E-01      1.464543299591E-01      1.367820005043E-01      1.294551253529E-01      1.235744103358E-01      1.186689189919E-01      1.144679596261E-01      4.764434350865E-01
      5.900000000000E+00      3.325626974773E-01      2.171253493228E-01      1.731900467551E-01      1.512427855961E-01      1.378834834539E-01      1.285912956727E-01      1.215325364506E-01      1.158515302405E-01      1.111011808894E-01      1.070246972645E-01      4.649543828694E-01
      6.000000000000E+00      3.069966751839E-01      1.950561547632E-01      1.544986993168E-01      1.346379611441E-01      1.226402062785E-01      1.143090548939E-01      1.079740487157E-01      1.028650694074E-01      9.858279362568E-02      9.489900719767E-02      4.437074944223E-01
      6.100000000000E+00      2.738553732746E-01      1.675644438732E-01      1.316032484470E-01      1.145024843162E-01      1.042995926756E-01      9.724364381502E-02      9.187918968534E-02      8.754588604184E-02      8.390473222642E-02      8.076336303854E-02      4.151660635867E-01
      6.200000000000E+00      2.390639330301E-01      1.401492372214E-01      1.091758025823E-01      9.494387019794E-02      8.658181680060E-02      8.083310994994E-02      7.646866500859E-02      7.293976305574E-02      6.996741843515E-02      6.739451262500E-02      3.836603017904E-01
      6.300000000000E+00      2.096262548351E-01      1.177320246240E-01      9.111997019556E-02      7.935334561543E-02      7.257041367231E-02      6.795226579830E-02      6.446328057880E-02      6.164743058802E-02      5.927463094696E-02      5.721616211942E-02      3.560770159089E-01
      6.400000000000E+00      1.916109341738E-01      1.034584347945E-01      7.974983261877E-02      6.971196481879E-02      6.406888442555E-02      6.029165565638E-02      5.747334827640E-02      5.521863302819E-02      5.332903066545E-02      5.169401006667E-02      3.403274226805E-01
      6.500000000000E+00      1.868617161656E-01      9.799417491684E-02      7.542233009517E-02      6.626725716064E-02      6.126887179755E-02      5.800334370574E-02      5.561764428600E-02      5.374232326245E-02      5.219234735049E-02      5.086489830103E-02      3.391753723285E-01
      6.600000000000E+00      1.919463434530E-01      9.959471637043E-02      7.668847415198E-02      6.767376239944E-02      6.287236852107E-02      5.980763202187E-02      5.761767149200E-02      5.593048403087E-02      5.455993910307E-02      5.340268074325E-02      3.473796850713E-01
      6.700000000000E+00      2.010969618712E-01      1.049031321787E-01      8.089629730197E-02      7.155639352088E-02      6.664608034763E-02      6.355333930771E-02      6.137249717548E-02      5.971315706696E-02      5.838005197734E-02      5.726477478249E-02      3.579465666014E-01
      6.800000000000E+00      2.090659620686E-01      1.101438388040E-01      8.506334867014E-02      7.530231331574E-02      7.018732994001E-02      6.697825099890E-02      6.472421591728E-02      6.301536570309E-02      6.164671435616E-02      6.050447050004E-02      3.661588840893E-01
      6.900000000000E+00      2.122214875960E-01      1.122536076533E-01      8.674454426353E-02      7.680680597770E-02      7.160231507771E-02      6.834032750798E-02      6.605167203669E-02      6.431853234080E-02      6.293193699961E-02      6.177588163667E-02      3.694082261361E-01
      7.000000000000E+00      2.087520961565E-01      1.096135994151E-01      8.464115156774E-02      7.496551773720E-02      6.991320338690E-02      6.675560931576E-02      6.454726783108E-02      6.288076877277E-02      6.155234552257E-02      6.044886765746E-02      3.664627680929E-01
      7.100000000000E+00      1.986397146552E-01      1.023149149508E-01      7.884306117156E-02      6.986158837703E-02      6.519863447120E-02      6.229941718080E-02      6.028339135981E-02      5.877153587773E-02      5.757429511739E-02      5.658640792903E-02      3.571613243895E-01
      7.200000000000E+00      1.836761807877E-01      9.204511703455E-02      7.072648654881E-02      6.268787466657E-02      5.853691395783E-02      5.596763629336E-02      5.419010225705E-02      5.286467529416E-02      5.182150925264E-02      5.096627274736E-02      3.425554346680E-01
      7.300000000000E+00      1.674792423008E-01      8.165660371725E-02      6.256478686291E-02      5.543596270982E-02      5.175826833302E-02      4.948132352018E-02      4.790569386182E-02      4.673085215062E-02      4.580651658847E-02      4.504921590202E-02      3.254207390726E-01
