# M=14, N=7, V0=0.0, Vp0=0.0, Vp=0.0, V=-0.04, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:24:31
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16      0.000000000000E+00      2.220446049250E-15
      1.000000000000E-01      3.972615428838E-05      5.823108077951E-06      4.367337416600E-06      3.882076647699E-06      3.639445867121E-06      3.493867082094E-06      3.396814294732E-06      3.327490648797E-06      3.275497716393E-06      3.235058593010E-06      3.312981659601E-03
      2.000000000000E-01      1.366445220843E-04      2.221898786914E-05      1.666433346870E-05      1.481272465775E-05      1.388691417525E-05      1.333142302462E-05      1.296109153959E-05      1.269656557801E-05      1.249816806848E-05      1.234385619386E-05      6.451163582951E-03
      3.000000000000E-01      2.671069431419E-04      4.622137852661E-05      3.466643448546E-05      3.081453193965E-05      2.888855197392E-05      2.773294104386E-05      2.696251463208E-05      2.641219365906E-05      2.599943858517E-05      2.567839411083E-05      9.265798519474E-03
      4.000000000000E-01      4.079840472200E-04      7.366333824055E-05      5.524852115912E-05      4.910957744242E-05      4.604002336950E-05      4.419822517066E-05      4.297030490941E-05      4.209317204040E-05      4.143528129208E-05      4.092355195695E-05      1.163391815037E-02
      5.000000000000E-01      5.380886103747E-04      1.001188578769E-04      7.509102299297E-05      6.674710476418E-05      6.257496884188E-05      6.007154588894E-05      5.840247942013E-05      5.721018808558E-05      5.631588120969E-05      5.562023063987E-05      1.346709856417E-02
      6.000000000000E-01      6.410898591662E-04      1.218445171320E-04      9.138617171645E-05      8.123131689008E-05      7.615357588198E-05      7.310668049398E-05      7.107520791694E-05      6.962397694665E-05      6.853539698093E-05      6.768858435224E-05      1.471743882151E-02
      7.000000000000E-01      7.076257199035E-04      1.364852159631E-04      1.023674050804E-04      9.099196353302E-05      8.530376042692E-05      8.189045284701E-05      7.961459303285E-05      7.798870337283E-05      7.676904506160E-05      7.582020765118E-05      1.538057219863E-02
      8.000000000000E-01      7.360188331149E-04      1.433881374062E-04      1.075449584527E-04      9.559375116552E-05      8.961748433345E-05      8.603119388773E-05      8.363989164306E-05      8.193143980417E-05      8.064976947475E-05      7.965262015586E-05      1.549593091500E-02
      9.000000000000E-01      7.315127770537E-04      1.434874759561E-04      1.076194677094E-04      9.565953068358E-05      8.967872982169E-05      8.608958367429E-05      8.369626489757E-05      8.198627605815E-05      8.070336844002E-05      7.970518164457E-05      1.514523451109E-02
      1.000000000000E+00      7.043100591175E-04      1.388405479028E-04      1.041340256425E-04      9.256099448951E-05      8.677350948982E-05      8.330024323033E-05      8.098408636159E-05      7.932913487707E-05      7.808743677318E-05      7.712124093717E-05      1.445242392657E-02
      1.100000000000E+00      6.669415436313E-04      1.319784249132E-04      9.898708490441E-05      8.798568502577E-05      8.248392153209E-05      7.918201288692E-05      7.698003169443E-05      7.540658049932E-05      7.422596057394E-05      7.330722818066E-05      1.359698722511E-02
      1.200000000000E+00      6.315326388024E-04      1.252605534292E-04      9.394835723131E-05      8.350667700729E-05      7.828472124438E-05      7.515065556651E-05      7.306053496592E-05      7.156695443977E-05      7.044621148622E-05      6.957402693786E-05      1.285862397335E-02
      1.300000000000E+00      6.070540974388E-04      1.203922440642E-04      9.029690094597E-05      8.026088340518E-05      7.524173849682E-05      7.222934294493E-05      7.022032211079E-05      6.878465829230E-05      6.770734263850E-05      6.686892578789E-05      1.250547014174E-02
      1.400000000000E+00      5.972647464352E-04      1.181936509458E-04      8.864785774176E-05      7.879505737396E-05      7.386751736860E-05      7.091008181481E-05      6.893769852945E-05      6.752820229217E-05      6.647051049224E-05      6.564735501247E-05      1.254545996223E-02
      1.500000000000E+00      6.009975308467E-04      1.186260763431E-04      8.897219599358E-05      7.908335643614E-05      7.413779623167E-05      7.116954808151E-05      6.918995600391E-05      6.777531029267E-05      6.671375609457E-05      6.588759626869E-05      1.281992989321E-02
      1.600000000000E+00      6.140888735835E-04      1.210128758182E-04      9.076240285699E-05      8.067463468553E-05      7.562960388197E-05      7.260166835032E-05      7.058228050161E-05      6.913920565621E-05      6.805632647255E-05      6.721357776240E-05      1.317670515978E-02
      1.700000000000E+00      6.312976452327E-04      1.243554612593E-04      9.326949573740E-05      8.290312410386E-05      7.771877745255E-05      7.460724113328E-05      7.253211002944E-05      7.104921051915E-05      6.993645579190E-05      6.907046428606E-05      1.352267159759E-02
      1.800000000000E+00      6.477209085936E-04      1.276440499873E-04      9.573609268854E-05      8.509560748249E-05      7.977418630478E-05      7.658039109226E-05      7.445040891296E-05      7.292831993899E-05      7.178616425585E-05      7.089729746723E-05      1.380208318283E-02
      1.900000000000E+00      6.597475317907E-04      1.300897891499E-04      9.757051526638E-05      8.672617153072E-05      8.130280839613E-05      7.804783786614E-05      7.587706368928E-05      7.432583032996E-05      7.316181002004E-05      7.225593177740E-05      1.398523250834E-02
      2.000000000000E+00      6.654799215491E-04      1.312446144051E-04      9.843669080190E-05      8.749611176428E-05      8.202463338258E-05      7.874079562842E-05      7.655077823854E-05      7.498580110066E-05      7.381147415830E-05      7.289758071338E-05      1.406333670242E-02
      2.100000000000E+00      6.646619061910E-04      1.310123255813E-04      9.826246276012E-05      8.734130986765E-05      8.187956987005E-05      7.860159538620E-05      7.641550370741E-05      7.485334510227E-05      7.368114470374E-05      7.276891647590E-05      1.404232356506E-02
      2.200000000000E+00      6.582762731595E-04      1.295786428108E-04      9.718713062212E-05      8.638559480856E-05      8.098371427390E-05      7.774169618435E-05      7.557960936166E-05      7.403462615829E-05      7.287533274991E-05      7.197316590135E-05      1.393725653625E-02
      2.300000000000E+00      6.480105345641E-04      1.272966158390E-04      9.547550046785E-05      8.486434116350E-05      7.955772218704E-05      7.637291964380E-05      7.424902535513E-05      7.273136438779E-05      7.159259927492E-05      7.070643142382E-05      1.377218742597E-02
