# M=20, N=10, V0=0.0, Vp0=0.0, Vp=0.0, V=-0.5, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 18:27:14
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -8.881784197001E-16      4.440892098501E-16      0.000000000000E+00      4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      4.440892098501E-16      4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      1.203481758694E-13
      1.000000000000E-01      3.875551885725E-03      9.006017020248E-04      6.756034460254E-04      6.005119127166E-04      5.629569058718E-04      5.404165370959E-04      5.253834870742E-04      5.146403332308E-04      5.065783642793E-04      5.003038517262E-04      4.044966036570E-02
      2.000000000000E-01      1.246938696350E-02      3.432991160863E-03      2.576958207830E-03      2.290258169569E-03      2.146765578155E-03      2.060557514411E-03      2.002991702087E-03      1.961792877380E-03      1.930823408444E-03      1.906673499863E-03      7.732850967541E-02
      3.000000000000E-01      2.327006610791E-02      7.131516920240E-03      5.358219225983E-03      4.761137931431E-03      4.461920252562E-03      4.281862337454E-03      4.161384242258E-03      4.074951655658E-03      4.009797423111E-03      3.958828682174E-03      1.092527841559E-01
      4.000000000000E-01      3.433183392627E-02      1.134943416897E-02      8.536411614545E-03      7.583078412913E-03      7.104466280811E-03      6.815803024086E-03      6.622114266325E-03      6.482696363424E-03      6.377197501608E-03      6.294311127315E-03      1.353084932039E-01
      5.000000000000E-01      4.413949675616E-02      1.541282958750E-02      1.160462639198E-02      1.030500559255E-02      9.651019218129E-03      9.255448229724E-03      8.989086280598E-03      8.796557957897E-03      8.650175590310E-03      8.534557181490E-03      1.550434329449E-01
      6.000000000000E-01      5.169213403228E-02      1.876954223711E-02      1.414404949181E-02      1.255465928151E-02      1.175260696306E-02      1.126580848830E-02      1.093664270676E-02      1.069755456985E-02      1.051476665643E-02      1.036951386239E-02      1.684359784251E-01
      7.000000000000E-01      5.654211712948E-02      2.109341892685E-02      1.590467942633E-02      1.411039520051E-02      1.320204581936E-02      1.264857686488E-02      1.227256375713E-02      1.199796160863E-02      1.178674820556E-02      1.161780038410E-02      1.758588871284E-01
      8.000000000000E-01      5.876096576728E-02      2.232045866087E-02      1.683516873170E-02      1.492757383791E-02      1.395851387805E-02      1.336555706821E-02      1.296068409787E-02      1.266330660839E-02      1.243313082893E-02      1.224777183564E-02      1.780495288846E-01
      9.000000000000E-01      5.883812638673E-02      2.261546334662E-02      1.705896482410E-02      1.511706225322E-02      1.412707390886E-02      1.351869142213E-02      1.310116689268E-02      1.279274007621E-02      1.255253144976E-02      1.235783089524E-02      1.760920939729E-01
      1.000000000000E+00      5.752948318742E-02      2.228797995332E-02      1.681053186097E-02      1.488819934724E-02      1.390485900356E-02      1.329806665571E-02      1.287962972072E-02      1.256888125848E-02      1.232548854677E-02      1.212704541820E-02      1.714156139033E-01
      1.100000000000E+00      5.567713006250E-02      2.168831605031E-02      1.635572840672E-02      1.447776323899E-02      1.351424953759E-02      1.291754536750E-02      1.250435426201E-02      1.219610635316E-02      1.195351752360E-02      1.175476425123E-02      1.657952080902E-01
      1.200000000000E+00      5.402131023130E-02      2.111537014095E-02      1.592132030074E-02      1.408724571033E-02      1.314402714964E-02      1.255823912690E-02      1.215129990870E-02      1.184665923989E-02      1.160604279144E-02      1.140818803670E-02      1.611777298638E-01
      1.300000000000E+00      5.303027296949E-02      2.075905043909E-02      1.565122317463E-02      1.384407782046E-02      1.291315729191E-02      1.233387109934E-02      1.193055893886E-02      1.162792156025E-02      1.138831004653E-02      1.119080926017E-02      1.588982300146E-01
      1.400000000000E+00      5.282431071859E-02      2.068548716555E-02      1.559546699503E-02      1.379205210759E-02      1.286203573207E-02      1.228258968984E-02      1.187860855615E-02      1.157502953474E-02      1.133432178904E-02      1.113563567758E-02      1.589634752986E-01
      1.500000000000E+00      5.324994381530E-02      2.085877222417E-02      1.572680918420E-02      1.390632623649E-02      1.296677658215E-02      1.238089652750E-02      1.197205574445E-02      1.166453606326E-02      1.142047876335E-02      1.121885190835E-02      1.605611567941E-01
      1.600000000000E+00      5.402327619438E-02      2.118341340520E-02      1.597290404049E-02      1.412218687307E-02      1.316633384758E-02      1.256983000049E-02      1.215323391778E-02      1.183962026650E-02      1.159052648833E-02      1.138458500637E-02      1.627626522436E-01
      1.700000000000E+00      5.485736697475E-02      2.154935902970E-02      1.625035926105E-02      1.436539962387E-02      1.339102360984E-02      1.278241083190E-02      1.235694659125E-02      1.203634263348E-02      1.178145461026E-02      1.157053594583E-02      1.648510310955E-01
      1.800000000000E+00      5.554023366122E-02      2.186564704570E-02      1.649020698222E-02      1.457484150946E-02      1.358373032060E-02      1.296398740892E-02      1.253023372810E-02      1.220299300202E-02      1.194252646172E-02      1.172675700894E-02      1.664150183289E-01
      1.900000000000E+00      5.596020149071E-02      2.207656226873E-02      1.665017013023E-02      1.471332304335E-02      1.370997218436E-02      1.308182071550E-02      1.264161410639E-02      1.230906894438E-02      1.204404241633E-02      1.182423260923E-02      1.673120078204E-01
      2.000000000000E+00      5.609254239774E-02      2.216199716307E-02      1.671497095975E-02      1.476772793088E-02      1.375790199535E-02      1.312496079201E-02      1.268084502861E-02      1.234492336966E-02      1.207687854222E-02      1.185431133749E-02      1.675745946131E-01
      2.100000000000E+00      5.596801722599E-02      2.212860064956E-02      1.668963996467E-02      1.474291381965E-02      1.373244390262E-02      1.309848082842E-02      1.265318550856E-02      1.231601866599E-02      1.204670860076E-02      1.182288106874E-02      1.673090113231E-01
      2.200000000000E+00      5.564318235083E-02      2.199909454683E-02      1.659141473152E-02      1.465439184698E-02      1.364831712457E-02      1.301667427392E-02      1.257268290124E-02      1.223625609589E-02      1.196734798923E-02      1.174370951454E-02      1.666263375006E-01
      2.300000000000E+00      5.518434579752E-02      2.180457725135E-02      1.644389344516E-02      1.452308267581E-02      1.352507604741E-02      1.289825409205E-02      1.245747008113E-02      1.212333686599E-02      1.185615824562E-02      1.163387922819E-02      1.656306159816E-01
      2.400000000000E+00      5.466487862626E-02      2.158074076654E-02      1.627415492759E-02      1.437279083297E-02      1.338477653008E-02      1.276414600317E-02      1.232765341579E-02      1.199672668736E-02      1.173207707112E-02      1.151187585445E-02      1.644497723364E-01
      2.500000000000E+00      5.416662277865E-02      2.136590304260E-02      1.611125876026E-02      1.422896267070E-02      1.325089978556E-02      1.263653886554E-02      1.220446923891E-02      1.187690615694E-02      1.161495455602E-02      1.139700442920E-02      1.632670433049E-01
      2.600000000000E+00      5.377525635842E-02      2.119794708678E-02      1.598392228947E-02      1.411672888003E-02      1.314662086414E-02      1.253731937406E-02      1.210885364381E-02      1.178405690954E-02      1.152434316417E-02      1.130827413330E-02      1.623122322869E-01
      2.700000000000E+00      5.356539729430E-02      2.110865049279E-02      1.591622621983E-02      1.405717573358E-02      1.309139839078E-02      1.248487781398E-02      1.205841185161E-02      1.173516375633E-02      1.147671259353E-02      1.126171183793E-02      1.617968450665E-01
      2.800000000000E+00      5.358001256869E-02      2.111633655004E-02      1.592205292479E-02      1.406245370038E-02      1.309643965888E-02      1.248980178935E-02      1.206327594302E-02      1.173999893588E-02      1.148153664579E-02      1.126653524601E-02      1.618269621678E-01
      2.900000000000E+00      5.381468751375E-02      2.121973057450E-02      1.600043690349E-02      1.413166118635E-02      1.316085812950E-02      1.255120273864E-02      1.212254777653E-02      1.179765118119E-02      1.153788937219E-02      1.132180326217E-02      1.623641752656E-01
      3.000000000000E+00      5.421527807758E-02      2.139623586057E-02      1.613425688320E-02      1.424967313110E-02      1.327056705585E-02      1.265564606091E-02      1.222325140174E-02      1.189549233745E-02      1.163342087835E-02      1.141539767082E-02      1.632560111821E-01
      3.100000000000E+00      5.469055250782E-02      2.160636786771E-02      1.629358734256E-02      1.439009585797E-02      1.340102614892E-02      1.277976574397E-02      1.234285391369E-02      1.201162645649E-02      1.174674854674E-02      1.152636585865E-02      1.642923983666E-01
      3.200000000000E+00      5.513593378616E-02      2.180356694596E-02      1.644312727154E-02      1.452183435575E-02      1.352336283640E-02      1.289610720487E-02      1.245491397447E-02      1.212039228116E-02      1.185284385398E-02      1.163021238246E-02      1.652576504080E-01
      3.300000000000E+00      5.546083507103E-02      2.194631027315E-02      1.655138184333E-02      1.461720424690E-02      1.361192801034E-02      1.298033435286E-02      1.253604439437E-02      1.219914121004E-02      1.192966341101E-02      1.170540845552E-02      1.659754034155E-01
      3.400000000000E+00      5.561048664805E-02      2.200846550067E-02      1.659852200698E-02      1.465885575736E-02      1.365072549611E-02      1.301734363648E-02      1.257180087024E-02      1.223395264071E-02      1.196372371860E-02      1.173884830378E-02      1.663408032954E-01
      3.500000000000E+00      5.557542387732E-02      2.198458614423E-02      1.658041109419E-02      1.464328875121E-02      1.363664450607E-02      1.300430798498E-02      1.255958506964E-02      1.222242388908E-02      1.195279562482E-02      1.172846030982E-02      1.663300086111E-01
      3.600000000000E+00      5.538725256529E-02      2.188891259878E-02      1.650785127831E-02      1.458013821977E-02      1.357874687948E-02      1.294995238529E-02      1.250790233670E-02      1.217290685963E-02      1.190511830984E-02      1.168239749827E-02      1.659874747476E-01
      3.700000000000E+00      5.510474810303E-02      2.174920996416E-02      1.640190578504E-02      1.448801182306E-02      1.349436179602E-02      1.287080249089E-02      1.243271276366E-02      1.210093236652E-02      1.183587874907E-02      1.161556019947E-02      1.654038081451E-01
      3.800000000000E+00      5.479693556961E-02      2.159819658682E-02      1.628739122869E-02      1.438874680882E-02      1.340374328990E-02      1.278609566514E-02      1.235252206004E-02      1.202443861004E-02      1.176255132133E-02      1.154502905923E-02      1.646985353825E-01
      3.900000000000E+00      5.452875032906E-02      2.146560171188E-02      1.618685092327E-02      1.430212452902E-02      1.332518527564E-02      1.271315790769E-02      1.228395058098E-02      1.195949206440E-02      1.170074509808E-02      1.148602148814E-02      1.640118693412E-01
