# M=18, N=9, V0=0.0, Vp0=0.0, Vp=0.0, V=-1.2, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 10:37:38
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      4.440892098501E-16      4.440892098501E-16      7.105427357601E-15
      1.000000000000E-01      1.778634280634E-02      5.188233274218E-03      3.896239555967E-03      3.462517282672E-03      3.245342336654E-03      3.114791570132E-03      3.027552853880E-03      2.965063833846E-03      2.918043333250E-03      2.881335143024E-03      9.431820507585E-02
      2.000000000000E-01      5.428759087030E-02      1.965787560396E-02      1.481682529018E-02      1.315887216303E-02      1.232490526774E-02      1.182082056423E-02      1.148167763700E-02      1.123678504473E-02      1.105079709965E-02      1.090407736737E-02      1.752548660660E-01
      3.000000000000E-01      9.704409989737E-02      4.044805006235E-02      3.065130479546E-02      2.719554552564E-02      2.544326475275E-02      2.437491803338E-02      2.364858349365E-02      2.311767420966E-02      2.270889682901E-02      2.238153403898E-02      2.412737127323E-01
      4.000000000000E-01      1.380182613886E-01      6.359546387779E-02      4.848854427401E-02      4.297254801872E-02      4.014357005126E-02      3.839951902298E-02      3.719830893929E-02      3.630731025324E-02      3.561020534108E-02      3.504238194734E-02      2.922393980374E-01
      5.000000000000E-01      1.721742724528E-01      8.523772666967E-02      6.537281923245E-02      5.786221369792E-02      5.395638105266E-02      5.151772942518E-02      4.981417385405E-02      4.853093216924E-02      4.751059168285E-02      4.666573292693E-02      3.290524031954E-01
      6.000000000000E-01      1.971568626893E-01      1.025723478373E-01      7.904714351319E-02      6.986644974330E-02      6.501979081797E-02      6.195319035063E-02      5.978049225794E-02      5.811961656978E-02      5.677944961071E-02      5.565389182344E-02      3.533227492446E-01
      7.000000000000E-01      2.128153218302E-01      1.143688933205E-01      8.843225507073E-02      7.803715720704E-02      7.246716712577E-02      6.889645088551E-02      6.633284238823E-02      6.434725657151E-02      6.272498509999E-02      6.134686743225E-02      3.671370864603E-01
      8.000000000000E-01      2.206023447864E-01      1.209402400002E-01      9.368893972980E-02      8.252931280986E-02      7.646604635318E-02      7.253102685549E-02      6.967201163472E-02      6.743263366371E-02      6.558441719164E-02      6.400057842091E-02      3.729205554137E-01
      9.000000000000E-01      2.229276455909E-01      1.236848471994E-01      9.589062350726E-02      8.430825397566E-02      7.793562117176E-02      7.375341260069E-02      7.068305551967E-02      6.825558045169E-02      6.623605574725E-02      6.449409564833E-02      3.733286593264E-01
