# M=6, N=3, V0=0.0, Vp0=0.0, Vp=0.0, V=0.2, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 08:55:46
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -2.220446049250E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      2.220446049250E-16      4.440892098501E-16      2.220446049250E-16      2.220446049250E-16      2.220446049250E-16
      1.000000000000E-01      8.230208215811E-04      1.603412414133E-04      1.202607520716E-04      1.068973028109E-04      1.002151489911E-04      9.620551351275E-05      9.353213719687E-05      9.162233753801E-05      9.018977328390E-05      8.907536596015E-05      1.689623071001E-02
      2.000000000000E-01      2.725139882237E-03      6.107924004408E-04      4.581642789554E-04      4.072400938919E-04      3.817715886096E-04      3.664853644652E-04      3.562902804117E-04      3.490044188543E-04      3.435368209965E-04      3.392813986176E-04      3.263815185905E-02
      3.000000000000E-01      5.181619964719E-03      1.266040246095E-03      9.498309743097E-04      8.442177225008E-04      7.913822210339E-04      7.596579030249E-04      7.384891722348E-04      7.233522016517E-04      7.119850777719E-04      7.031311819843E-04      4.648276310086E-02
      4.000000000000E-01      7.727894297860E-03      2.003726507018E-03      1.503548684735E-03      1.336284624484E-03      1.252575631434E-03      1.202289001998E-03      1.168713535011E-03      1.144687286776E-03      1.126629285464E-03      1.112550102295E-03      5.782430813531E-02
      5.000000000000E-01      9.952830859356E-03      2.689288461792E-03      2.018324833137E-03      1.793673747181E-03      1.681198906294E-03      1.613595397221E-03      1.568427502352E-03      1.536079913007E-03      1.511744974911E-03      1.492751769082E-03      6.621295960454E-02
      6.000000000000E-01      1.153590153794E-02      3.202272871702E-03      2.403631495983E-03      2.135957802030E-03      2.001891098998E-03      1.921268639570E-03      1.867368203910E-03      1.828737409726E-03      1.799650066023E-03      1.776924955724E-03      7.136303407321E-02
      7.000000000000E-01      1.227730052672E-02      3.458403511807E-03      2.596050420767E-03      2.306833404197E-03      2.161932626220E-03      2.074760222665E-03      2.016451866097E-03      1.974637127119E-03      1.943130791280E-03      1.918496628561E-03      7.315389749220E-02
      8.000000000000E-01      1.211203731656E-02      3.423055508263E-03      2.569493652090E-03      2.283175501406E-03      2.139704624025E-03      2.053374535278E-03      1.995614685929E-03      1.954180551519E-03      1.922949870105E-03      1.898521385311E-03      7.162741172598E-02
      9.000000000000E-01      1.110666733912E-02      3.114121651055E-03      2.337413350201E-03      2.076967129705E-03      1.946465185307E-03      1.867942408129E-03      1.815409082665E-03      1.777726757021E-03      1.749326205479E-03      1.727113413960E-03      6.699010189433E-02
      1.000000000000E+00      9.441446900039E-03      2.594835901210E-03      1.947391583750E-03      1.730473029789E-03      1.621808378679E-03      1.556446150995E-03      1.512735050859E-03      1.481395950277E-03      1.457789285377E-03      1.439337520789E-03      5.966947521375E-02
      1.100000000000E+00      7.385449532740E-03      1.959225752406E-03      1.470139986690E-03      1.306475122269E-03      1.224523225109E-03      1.175256889204E-03      1.142333296192E-03      1.118748380669E-03      1.101000109978E-03      1.087142910456E-03      5.110258250828E-02
      1.200000000000E+00      5.246087800258E-03      1.313997635811E-03      9.858222462915E-04      8.761536526767E-04      8.212692781457E-04      7.882987013483E-04      7.662850130747E-04      7.505323950159E-04      7.386929380249E-04      7.294622481373E-04      4.384070650875E-02
      1.300000000000E+00      3.293982039341E-03      7.606780494833E-04      5.706170854907E-04      5.071834182719E-04      4.754546257362E-04      4.564078020106E-04      4.437019614743E-04      4.346195388538E-04      4.278017515134E-04      4.224937202104E-04      3.577255198193E-02
      1.400000000000E+00      1.815904050485E-03      3.809551577798E-04      2.857435865287E-04      2.539928396150E-04      2.381169154348E-04      2.285909219517E-04      2.222398938054E-04      2.177031315553E-04      2.143002854815E-04      2.116533835170E-04      2.699504976017E-02
