# M=22, N=11, V0=0.0, Vp0=0.0, Vp=0.0, V=0.12, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 16:02:33
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00     -4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      1.154631945610E-14
      1.000000000000E-01      2.969316961559E-04      5.181149223210E-05      3.885912252199E-05      3.454136130410E-05      3.238245033188E-05      3.108707946353E-05      3.022347864734E-05      2.960660357409E-05      2.914393209164E-05      2.878406300155E-05      9.859044554626E-03
      2.000000000000E-01      1.000251386047E-03      1.977248626654E-04      1.483009783008E-04      1.318218499469E-04      1.235818194338E-04      1.186374283533E-04      1.153408569867E-04      1.129858968820E-04      1.112194438146E-04      1.098453287693E-04      1.913928570471E-02
      3.000000000000E-01      1.928641864268E-03      4.114094588044E-04      3.085888386369E-04      2.742953265447E-04      2.571463658496E-04      2.468552284847E-04      2.399930027623E-04      2.350901551020E-04      2.314119187132E-04      2.285500898234E-04      2.741673520093E-02
      4.000000000000E-01      2.916895598034E-03      6.558139927781E-04      4.919411721058E-04      4.372642363477E-04      4.099194413554E-04      3.935075145272E-04      3.825620217222E-04      3.747402054470E-04      3.688706869562E-04      3.643027002793E-04      3.434947403919E-02
      5.000000000000E-01      3.819193003062E-03      8.914705837655E-04      6.687520363999E-04      5.944100878428E-04      5.572254838473E-04      5.349038498568E-04      5.200137008727E-04      5.093701147367E-04      5.013806303715E-04      4.951605471781E-04      3.969811386126E-02
      6.000000000000E-01      4.525786644336E-03      1.084836848241E-03      8.138484591993E-04      7.233566418523E-04      6.780865221954E-04      6.509051459891E-04      6.327681420268E-04      6.197993511829E-04      6.100606938952E-04      6.024754592988E-04      4.333854225227E-02
      7.000000000000E-01      4.975038050418E-03      1.214604399169E-03      9.112301355185E-04      8.098834888712E-04      7.591728892526E-04      7.287168118961E-04      7.083879977152E-04      6.938461927448E-04      6.829212700077E-04      6.744076034075E-04      4.526767952437E-02
      8.000000000000E-01      5.157026657670E-03      1.274586715303E-03      9.562449026546E-04      8.498595009763E-04      7.966155415331E-04      7.646283003977E-04      7.432694234719E-04      7.279839017520E-04      7.164942307423E-04      7.075351301751E-04      4.560365226835E-02
      9.000000000000E-01      5.108274031000E-03      1.272822774605E-03      9.549211035291E-04      8.486482646135E-04      7.954475987844E-04      7.634759736943E-04      7.421188785446E-04      7.268272371421E-04      7.153265114015E-04      7.063530690630E-04      4.458313980177E-02
      1.000000000000E+00      4.899163147201E-03      1.227565407010E-03      9.209568335882E-04      8.184303047463E-04      7.670924690246E-04      7.362303013205E-04      7.156059826139E-04      7.008318760269E-04      6.897141631357E-04      6.810340559373E-04      4.256304295411E-02
      1.100000000000E+00      4.616974269685E-03      1.161559498503E-03      8.714227987716E-04      7.743820523793E-04      7.257803656322E-04      6.965545027762E-04      6.770165722227E-04      6.630146202737E-04      6.524726700938E-04      6.442374012319E-04      4.004821934048E-02
      1.200000000000E+00      4.347714425600E-03      1.096270828812E-03      8.224286257459E-04      7.308231081562E-04      6.849358402148E-04      6.573360745858E-04      6.388800849746E-04      6.256491313774E-04      6.156838438063E-04      6.078956833910E-04      3.777681887112E-02
      1.300000000000E+00      4.157276932459E-03      1.047486516697E-03      7.858207615428E-04      6.982814359673E-04      6.544267761033E-04      6.280461844672E-04      6.104026551319E-04      5.977517568239E-04      5.882212739183E-04      5.807710866326E-04      3.656198114248E-02
      1.400000000000E+00      4.074621158921E-03      1.023112725347E-03      7.675309454074E-04      6.820263814062E-04      6.391900739580E-04      6.134212711832E-04      5.961862513111E-04      5.838277048489E-04      5.745169770579E-04      5.672381486481E-04      3.652859300423E-02
      1.500000000000E+00      4.092603498360E-03      1.023273878489E-03      7.676518721613E-04      6.821370657089E-04      6.392968377291E-04      6.135266465073E-04      5.962915062150E-04      5.839335656126E-04      5.746238990865E-04      5.673464368581E-04      3.726786050438E-02
      1.600000000000E+00      4.181614678193E-03      1.042201772973E-03      7.818551309349E-04      6.947635722154E-04      6.511354827330E-04      6.248929942405E-04      6.073433409681E-04      5.947610516883E-04      5.852833907922E-04      5.778755051673E-04      3.835592324643E-02
      1.700000000000E+00      4.303407743874E-03      1.071051271316E-03      8.035036979623E-04      7.140050477292E-04      6.691727641308E-04      6.422072531826E-04      6.241751660707E-04      6.112479245322E-04      6.015112394353E-04      5.939016168224E-04      3.947012208041E-02
      1.800000000000E+00      4.422027150462E-03      1.100739171890E-03      8.257817257658E-04      7.338028221371E-04      6.877285512816E-04      6.600163759822E-04      6.414852895253E-04      6.282005745235E-04      6.181948722839E-04      6.103752057545E-04      4.039227462403E-02
      1.900000000000E+00      4.510949154396E-03      1.124116808620E-03      8.433247163988E-04      7.493892240533E-04      7.023338787815E-04      6.740308529638E-04      6.551040321079E-04      6.415350811815E-04      6.313148326660E-04      6.233270823839E-04      4.099494331552E-02
      2.000000000000E+00      4.556283987227E-03      1.137132673639E-03      8.530921399319E-04      7.580629027411E-04      7.104574922363E-04      6.818218903466E-04      6.626712423587E-04      6.489406102657E-04      6.385975250578E-04      6.305128372848E-04      4.122891860802E-02
      2.100000000000E+00      4.556541413697E-03      1.138985879122E-03      8.544828358414E-04      7.592910017049E-04      7.116012551296E-04      6.829126354591E-04      6.637246327954E-04      6.499655997447E-04      6.395997126050E-04      6.314959582028E-04      4.110957978496E-02
