# M=20, N=10, V0=0.0, Vp0=0.0, Vp=0.0, V=-0.53, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 04:54:11
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      1.199040866595E-13
      1.000000000000E-01      4.295434279820E-03      1.011863036419E-03      7.590893819316E-04      6.747152214754E-04      6.325164719496E-04      6.071879257714E-04      5.902944808716E-04      5.782210934879E-04      5.691602417404E-04      5.621077468057E-04      4.282210223689E-02
      2.000000000000E-01      1.378372533446E-02      3.856519691538E-03      2.895185596869E-03      2.573030321626E-03      2.411772487051E-03      2.314875823748E-03      2.250159729065E-03      2.203832512084E-03      2.168998327435E-03      2.141826149996E-03      8.176477430223E-02
      3.000000000000E-01      2.567108535119E-02      8.009443411951E-03      6.019175488567E-03      5.348210247389E-03      5.011871175808E-03      4.809402837366E-03      4.673869789108E-03      4.576585333719E-03      4.503206124270E-03      4.445763636587E-03      1.153937939371E-01
      4.000000000000E-01      3.781278966332E-02      1.274291490912E-02      9.587893723919E-03      8.516494118341E-03      7.978331905070E-03      7.653550074150E-03      7.435458599994E-03      7.278332647149E-03      7.159309810524E-03      7.065688769262E-03      1.427807996526E-01
      5.000000000000E-01      4.855288724837E-02      1.730008291341E-02      1.303183461799E-02      1.157105746115E-02      1.083538391873E-02      1.038997980961E-02      1.008971261750E-02      9.872380694130E-03      9.706883268299E-03      9.575942202188E-03      1.634874178049E-01
      6.000000000000E-01      5.680873279129E-02      2.106286133726E-02      1.588151450627E-02      1.409461733856E-02      1.319186445866E-02      1.264321802638E-02      1.227163371191E-02      1.200123044475E-02      1.179406784373E-02      1.162906812368E-02      1.775262678153E-01
      7.000000000000E-01      6.210682696244E-02      2.366870722380E-02      1.785825422866E-02      1.584018404074E-02      1.481699215201E-02      1.419246357229E-02      1.376729008777E-02      1.345604480105E-02      1.321601460489E-02      1.302347044643E-02      1.853189227913E-01
      8.000000000000E-01      6.453988242994E-02      2.505000025938E-02      1.890715625011E-02      1.676019924559E-02      1.566746595992E-02      1.499738980995E-02      1.453868977912E-02      1.420080327594E-02      1.393844960863E-02      1.372647362188E-02      1.876628554406E-01
      9.000000000000E-01      6.465255317234E-02      2.539495796081E-02      1.916922152792E-02      1.698139202210E-02      1.586348495571E-02      1.517472596768E-02      1.470062117623E-02      1.434922714987E-02      1.407457305458E-02      1.385112066386E-02      1.857121098235E-01
      1.000000000000E+00      6.327399049619E-02      2.505185697144E-02      1.890856667350E-02      1.673966251371E-02      1.562727665273E-02      1.493883353375E-02      1.446247946038E-02      1.410739962021E-02      1.382818770103E-02      1.359961935907E-02      1.809725408000E-01
      1.100000000000E+00      6.131997559682E-02      2.441169270154E-02      1.842235607111E-02      1.629970982098E-02      1.520747246578E-02      1.452884538059E-02      1.405717923959E-02      1.370388764455E-02      1.342467858147E-02      1.319494688869E-02      1.752907749545E-01
      1.200000000000E+00      5.958750774825E-02      2.380516495244E-02      1.796184165682E-02      1.588476433055E-02      1.481319144161E-02      1.414535368497E-02      1.367957522781E-02      1.332939953985E-02      1.305159950121E-02      1.282216155604E-02      1.706492325260E-01
      1.300000000000E+00      5.857270082283E-02      2.343940710942E-02      1.768420502907E-02      1.563393347686E-02      1.457422274743E-02      1.391235351179E-02      1.344963027979E-02      1.310087207989E-02      1.282348942059E-02      1.259382288498E-02      1.683765623569E-01
      1.400000000000E+00      5.839455032836E-02      2.338318166010E-02      1.764153051603E-02      1.559268529053E-02      1.453238316990E-02      1.386921444216E-02      1.340487094244E-02      1.305433545227E-02      1.277510011571E-02      1.254355070366E-02      1.684689229496E-01
      1.500000000000E+00      5.887939218206E-02      2.359286680180E-02      1.780068561587E-02      1.573080942005E-02      1.465862746065E-02      1.398736506931E-02      1.351685727458E-02      1.316128805643E-02      1.287774983039E-02      1.264240607528E-02      1.700979788215E-01
      1.600000000000E+00      5.971824015045E-02      2.396093494909E-02      1.808009831776E-02      1.597531469618E-02      1.488407944182E-02      1.420026164285E-02      1.372048959345E-02      1.335756903372E-02      1.306790282777E-02      1.282727108269E-02      1.723179942710E-01
      1.700000000000E+00      6.060478120291E-02      2.436630522256E-02      1.838788999815E-02      1.624441982472E-02      1.513198213073E-02      1.443413779399E-02      1.394397666203E-02      1.357278324280E-02      1.327619922379E-02      1.302958145783E-02      1.744028464757E-01
      1.800000000000E+00      6.131796022298E-02      2.471104530981E-02      1.864969699933E-02      1.647227168067E-02      1.534085453867E-02      1.463021697985E-02      1.413041148014E-02      1.375141550823E-02      1.344821653112E-02      1.319580745910E-02      1.759430297043E-01
      1.900000000000E+00      6.174640587690E-02      2.493700023639E-02      1.882132004186E-02      1.662008485115E-02      1.547483137855E-02      1.475453813879E-02      1.424722547390E-02      1.386199455876E-02      1.355339389900E-02      1.329617195266E-02      1.768069689229E-01
      2.000000000000E+00      6.187083221142E-02      2.502482325013E-02      1.888803104795E-02      1.667535345908E-02      1.552275736647E-02      1.479692700004E-02      1.428503468062E-02      1.389581331236E-02      1.358362641407E-02      1.332311904114E-02      1.770415436856E-01
      2.100000000000E+00      6.172781096812E-02      2.498327603158E-02      1.885647109653E-02      1.664445709978E-02      1.549107094893E-02      1.476399063739E-02      1.425066327212E-02      1.385993583215E-02      1.354622809669E-02      1.328421577937E-02      1.767630352023E-01
      2.200000000000E+00      6.137716954051E-02      2.483728458395E-02      1.874557898746E-02      1.654444872563E-02      1.539596431179E-02      1.467146006567E-02      1.415957612911E-02      1.376966861754E-02      1.345641128107E-02      1.319462044859E-02      1.760830272279E-01
      2.300000000000E+00      6.088602821010E-02      2.462002979917E-02      1.858057226632E-02      1.639764999308E-02      1.525826614492E-02      1.453923307298E-02      1.403101976603E-02      1.364376552748E-02      1.333253534047E-02      1.307236257384E-02      1.750967024377E-01
      2.400000000000E+00      6.032847379591E-02      2.436972675299E-02      1.839048819122E-02      1.622951446750E-02      1.510148703203E-02      1.438954558022E-02      1.388629193811E-02      1.350278011652E-02      1.319453231728E-02      1.293683577614E-02      1.739193179610E-01
      2.500000000000E+00      5.978959334688E-02      2.412827893905E-02      1.820715230388E-02      1.606782987037E-02      1.495118705788E-02      1.424647353040E-02      1.374836124105E-02      1.336879271159E-02      1.306373442599E-02      1.280872042727E-02      1.727248731281E-01
      2.600000000000E+00      5.936180402790E-02      2.393821008040E-02      1.806284557449E-02      1.594078101621E-02      1.483329198127E-02      1.413443973567E-02      1.364053156777E-02      1.326421223433E-02      1.296179943876E-02      1.270902239698E-02      1.717430202437E-01
      2.700000000000E+00      5.912844626573E-02      2.383609295478E-02      1.798532065810E-02      1.587263010738E-02      1.477015045552E-02      1.407452808848E-02      1.358295168945E-02      1.320844467743E-02      1.290751418390E-02      1.265599472341E-02      1.711961839847E-01
      2.800000000000E+00      5.913972750191E-02      2.384370085398E-02      1.799109625449E-02      1.587781988094E-02      1.477506794414E-02      1.407929375961E-02      1.358762348751E-02      1.321305388483E-02      1.291207878689E-02      1.266052534978E-02      1.712069831023E-01
      2.900000000000E+00      5.939332455259E-02      2.396044858100E-02      1.807972906449E-02      1.595590124890E-02      1.484757072769E-02      1.414823449064E-02      1.365401564384E-02      1.327748029503E-02      1.297490689885E-02      1.272200292856E-02      1.717467974123E-01
      3.000000000000E+00      5.983037960676E-02      2.416104704818E-02      1.823203240194E-02      1.608993840284E-02      1.497190016973E-02      1.426633512119E-02      1.376763903814E-02      1.338763617725E-02      1.308223392032E-02      1.282693350351E-02      1.726584633040E-01
      3.100000000000E+00      6.034952043453E-02      2.440048432086E-02      1.841384464242E-02      1.624982945360E-02      1.512009754914E-02      1.440700241809E-02      1.390287473229E-02      1.351865163236E-02      1.320979672924E-02      1.295156459015E-02      1.737169445518E-01
