# M=4, N=2, V0=0.0, Vp0=0.0, Vp=0.0, V=-2.26, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:17:27
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      4.440892098501E-16
      1.000000000000E-01      6.666756484728E-02      2.475541536697E-02      1.868339648733E-02      1.660833050701E-02      1.557031748610E-02      1.494750486013E-02      1.453229639254E-02      1.423571891515E-02      1.401328580710E-02      1.384028227862E-02      1.997850826331E-01
      2.000000000000E-01      1.837127546635E-01      8.999492104764E-02      6.911191207259E-02      6.147785846366E-02      5.763698341080E-02      5.533155802563E-02      5.379457236295E-02      5.269672402894E-02      5.187333771930E-02      5.123292614266E-02      3.470472187489E-01
      3.000000000000E-01      2.938774059015E-01      1.716117499929E-01      1.349477952405E-01      1.203013161323E-01      1.128054664229E-01      1.082949091350E-01      1.052868440271E-01      1.031381429622E-01      1.015266102937E-01      1.002731954194E-01      4.457070426035E-01
      4.000000000000E-01      3.693860518991E-01      2.396286496284E-01      1.925518737675E-01      1.722021018318E-01      1.615401763512E-01      1.550891865248E-01      1.507823359587E-01      1.477052820184E-01      1.453974031829E-01      1.436023754723E-01      5.024764267719E-01
      5.000000000000E-01      4.000822025544E-01      2.704149923368E-01      2.195671962945E-01      1.967461303134E-01      1.846245538508E-01      1.772608498474E-01      1.723396697789E-01      1.688228976847E-01      1.661850896928E-01      1.641334288620E-01      5.237726937678E-01
      6.000000000000E-01      3.840448071824E-01      2.540911432254E-01      2.051647153906E-01      1.836423734118E-01      1.722961975475E-01      1.654191935741E-01      1.608259864471E-01      1.575440425184E-01      1.550824446764E-01      1.531678501974E-01      5.127600692672E-01
      7.000000000000E-01      3.221045717333E-01      1.958140722482E-01      1.551359046164E-01      1.384330364634E-01      1.298218807069E-01      1.246324305511E-01      1.211707214288E-01      1.186978773325E-01      1.168432256126E-01      1.154007169052E-01      4.677389482858E-01
      8.000000000000E-01      2.208606618501E-01      1.153120186315E-01      8.918542754871E-02      7.937378957287E-02      7.441713516153E-02      7.144064754445E-02      6.945619492730E-02      6.803872206637E-02      6.697561706073E-02      6.614875759228E-02      3.830259219810E-01
      9.000000000000E-01      1.015593433354E-01      4.180715728429E-02      3.169249246045E-02      2.817536420361E-02      2.641446783786E-02      2.535789017161E-02      2.465350435162E-02      2.415037161008E-02      2.377302205367E-02      2.347952795425E-02      2.516651585988E-01
