# M=14, N=7, V0=0.0, Vp0=0.0, Vp=0.0, V=0.6, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 09:07:45
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      2.220446049250E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      2.886579864025E-15
      1.000000000000E-01      5.387955850331E-03      1.309438137653E-03      9.824003769368E-04      8.731915231666E-04      8.185669425427E-04      7.857761565808E-04      7.639022671277E-04      7.482666034917E-04      7.365298303292E-04      7.273923168940E-04      4.852216836875E-02
      2.000000000000E-01      1.717653733139E-02      4.987378360416E-03      3.745213194942E-03      3.328269767119E-03      3.119484512044E-03      2.993967343342E-03      2.910084189114E-03      2.849991864082E-03      2.804768775858E-03      2.769458484489E-03      9.235464764557E-02
      3.000000000000E-01      3.180673530074E-02      1.034199603710E-02      7.776690702223E-03      6.908852441105E-03      6.473427475205E-03      6.211012394208E-03      6.035102269411E-03      5.908623333924E-03      5.813038709264E-03      5.738050135389E-03      1.299087035993E-01
      4.000000000000E-01      4.656268473338E-02      1.640200378707E-02      1.235250302931E-02      1.096939648248E-02      1.027346538073E-02      9.852592647545E-03      9.569250881724E-03      9.364498222093E-03      9.208863773379E-03      9.085974862747E-03      1.601429579755E-01
      5.000000000000E-01      5.933046526767E-02      2.213808734874E-02      1.669683550756E-02      1.481915668516E-02      1.387083216500E-02      1.329475172598E-02      1.290480440453E-02      1.262122262639E-02      1.240412274661E-02      1.223134739171E-02      1.825153407171E-01
      6.000000000000E-01      6.868741592221E-02      2.668565199834E-02      2.015018213368E-02      1.787190277955E-02      1.671597037627E-02      1.600996262308E-02      1.552895531982E-02      1.517653832198E-02      1.490450694937E-02      1.468608142458E-02      1.969209664442E-01
      7.000000000000E-01      7.395200498165E-02      2.951287890848E-02      2.230125344070E-02      1.976342049603E-02      1.846895848373E-02      1.767339623907E-02      1.712737664909E-02      1.672400682760E-02      1.640984113947E-02      1.615518882108E-02      2.036406971581E-01
      8.000000000000E-01      7.515883690853E-02      3.049627627218E-02      2.305020778953E-02      2.040753619897E-02      1.905172732531E-02      1.821273767732E-02      1.763233436351E-02      1.719980903905E-02      1.685980883462E-02      1.658158416976E-02      2.033188134105E-01
      9.000000000000E-01      7.296458154506E-02      2.989362162219E-02      2.259118096010E-02      1.997991891212E-02      1.863206534577E-02      1.779203265981E-02      1.720618932591E-02      1.676579061210E-02      1.641646585607E-02      1.612801172890E-02      1.969858414572E-01
