# M=18, N=9, V0=0.0, Vp0=0.0, Vp=0.0, V=-0.37, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:55:59
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      0.000000000000E+00     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16      0.000000000000E+00     -4.440892098501E-16     -4.440892098501E-16      0.000000000000E+00      3.996802888651E-15
      1.000000000000E-01      2.275357958069E-03      4.943437457139E-04      3.708036448420E-04      3.295958075187E-04      3.089890919865E-04      2.966228297274E-04      2.883767940576E-04      2.824851735399E-04      2.780650624548E-04      2.746259576263E-04      3.012493128637E-02
      2.000000000000E-01      7.411595551690E-03      1.885311965429E-03      1.414651263030E-03      1.257354510448E-03      1.178663104040E-03      1.131414093618E-03      1.099886278888E-03      1.077342002346E-03      1.060412435245E-03      1.047226006066E-03      5.789039054076E-02
      3.000000000000E-01      1.395788836518E-02      3.919368955505E-03      2.942414535306E-03      2.614950046178E-03      2.451014118048E-03      2.352492005126E-03      2.286676784784E-03      2.239551199892E-03      2.204106622000E-03      2.176449368744E-03      8.217203918455E-02
      4.000000000000E-01      2.074064215618E-02      6.242902039340E-03      4.689514666710E-03      4.166957386255E-03      3.905094600900E-03      3.747519765271E-03      3.642088882175E-03      3.566454492668E-03      3.509442868160E-03      3.464846382555E-03      1.021676114235E-01
      5.000000000000E-01      2.681128301593E-02      8.484795740035E-03      6.377172062377E-03      5.665407172855E-03      5.308270664499E-03      5.093012828716E-03      4.948694432321E-03      4.844912828222E-03      4.766466696764E-03      4.704910864443E-03      1.174139621717E-01
      6.000000000000E-01      3.151617331090E-02      1.033726715349E-02      7.773125512523E-03      6.903840187619E-03      6.466982708046E-03      6.203150596661E-03      6.025831834380E-03      5.897949545382E-03      5.800965303499E-03      5.724579995536E-03      1.277829251395E-01
      7.000000000000E-01      3.453780485392E-02      1.161388387073E-02      8.735900724249E-03      7.756683336297E-03      7.263687266227E-03      6.965266410352E-03      6.764135234233E-03      6.618599385019E-03      6.507811712921E-03      6.420190496230E-03      1.334666684809E-01
      8.000000000000E-01      3.588710754178E-02      1.227177315582E-02      9.232299672131E-03      8.194756255833E-03      7.671351350424E-03      7.353720262226E-03      7.138980707714E-03      6.983039448369E-03      6.863849912930E-03      6.769164056544E-03      1.349607413953E-01
      9.000000000000E-01      3.584876359549E-02      1.239636677293E-02      9.326328354068E-03      8.275334451383E-03      7.744039023459E-03      7.420767488655E-03      7.201516190356E-03      7.041711061521E-03      6.919065140043E-03      6.821196854363E-03      1.330520856085E-01
      1.000000000000E+00      3.489050965614E-02      1.215774216647E-02      9.146247654942E-03      8.112744893785E-03      7.589231446341E-03      7.269876912134E-03      7.052614497605E-03      6.893700049510E-03      6.771261581838E-03      6.673148084486E-03      1.288256244680E-01
