# M=22, N=11, V0=0.0, Vp0=0.0, Vp=0.0, V=-0.18, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 12:39:41
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      4.440892098501E-16     -8.881784197001E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16      1.421085471520E-14
      1.000000000000E-01      6.208181930250E-04      1.165728138837E-04      8.743215858997E-05      7.771706482940E-05      7.285936426982E-05      6.994462105059E-05      6.800135649998E-05      6.661322261703E-05      6.557204540103E-05      6.476217262863E-05      1.475107223698E-02
      2.000000000000E-01      2.070109415489E-03      4.448497479919E-04      3.336744266198E-04      2.965932197427E-04      2.780502576307E-04      2.669225967997E-04      2.595025865753E-04      2.542012338123E-04      2.502240419364E-04      2.471296239634E-04      2.856780122501E-02
      3.000000000000E-01      3.964299499365E-03      9.256476352775E-04      6.943964800756E-04      6.172117975463E-04      5.786083200037E-04      5.554373559269E-04      5.399826483257E-04      5.289372299067E-04      5.206476170212E-04      5.141952076437E-04      4.083796302791E-02
      4.000000000000E-01      5.967103670366E-03      1.476019102432E-03      1.107423222769E-03      9.842918981082E-04      9.226943386871E-04      8.857104197557E-04      8.610333203589E-04      8.433886885597E-04      8.301393483925E-04      8.198202021013E-04      5.108363379812E-02
      5.000000000000E-01      7.789938368204E-03      2.008183205739E-03      1.506894567989E-03      1.339281096198E-03      1.255405818278E-03      1.205026181958E-03      1.171394366209E-03      1.147332733071E-03      1.129252463579E-03      1.115159769430E-03      5.898700094401E-02
      6.000000000000E-01      9.221757259615E-03      2.448302896809E-03      1.837352920225E-03      1.632882751827E-03      1.530526223918E-03      1.469015879630E-03      1.427928631949E-03      1.398511728349E-03      1.376388792611E-03      1.359128504653E-03      6.440406411818E-02
      7.000000000000E-01      1.014938540274E-02      2.750333325863E-03      2.064170912392E-03      1.834327220748E-03      1.719218755429E-03      1.650005550021E-03      1.603739994650E-03      1.570587397585E-03      1.545630413062E-03      1.526137182413E-03      6.736842413324E-02
      8.000000000000E-01      1.056122788574E-02      2.901870927368E-03      2.177985166453E-03      1.935311112857E-03      1.813717579707E-03      1.740557857633E-03      1.691615091741E-03      1.656510627236E-03      1.630055136900E-03      1.609365661333E-03      6.808786713741E-02
      9.000000000000E-01      1.053405801869E-02      2.921400178427E-03      2.192653490271E-03      1.948175992585E-03      1.825615112448E-03      1.751822835368E-03      1.702414956925E-03      1.666941100320E-03      1.640176077422E-03      1.619217006182E-03      6.693784746359E-02
