# M=10, N=5, V0=0.0, Vp0=0.0, Vp=0.0, V=4.67, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:20:48
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -2.220446049250E-16      6.661338147751E-16      6.661338147751E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      6.661338147751E-16      4.440892098501E-16      4.440892098501E-16      1.776356839400E-15
      1.000000000000E-01      1.616419301549E-01      7.786200466370E-02      5.959557405781E-02      5.281781808952E-02      4.933041565550E-02      4.717666405259E-02      4.569053681880E-02      4.458595707670E-02      4.371986898094E-02      4.301280890958E-02      3.192982027420E-01
      2.000000000000E-01      3.883563258204E-01      2.633880632457E-01      2.133453027706E-01      1.894320911070E-01      1.757411459834E-01      1.667187487239E-01      1.601404181734E-01      1.549899645513E-01      1.507486507876E-01      1.471268114169E-01      5.121201704030E-01
      3.000000000000E-01      5.451065527051E-01      4.491480962992E-01      3.912544354848E-01      3.552362268002E-01      3.312714572345E-01      3.141825325448E-01      3.012501539748E-01      2.909891521031E-01      2.825462675528E-01      2.754052185685E-01      6.125716564020E-01
      4.000000000000E-01      6.220972946399E-01      5.645403413541E-01      5.207396716704E-01      4.880833652379E-01      4.635554991694E-01      4.447420420416E-01      4.299424158054E-01      4.180090269366E-01      4.081713414466E-01      3.999053643752E-01      6.561493782590E-01
      5.000000000000E-01      6.493636179470E-01      6.107165330542E-01      5.784769937149E-01      5.525027292177E-01      5.318866552625E-01      5.155275407473E-01      5.024281630358E-01      4.917896976791E-01      4.830081062517E-01      4.756382395137E-01      6.707581194749E-01
      6.000000000000E-01      6.485427442361E-01      6.092916962629E-01      5.766338338188E-01      5.503810470239E-01      5.295734991425E-01      5.130606697498E-01      4.998054492816E-01      4.889800020794E-01      4.799612154559E-01      4.722930092784E-01      6.703191199134E-01
      7.000000000000E-01      6.342459251950E-01      5.861329281600E-01      5.472415316841E-01      5.156792976974E-01      4.897375495868E-01      4.680443793974E-01      4.495654152055E-01      4.335503044281E-01      4.194670230541E-01      4.069415799297E-01      6.622887599835E-01
      8.000000000000E-01      6.206846751254E-01      5.685563650915E-01      5.256063156553E-01      4.875918175921E-01      4.533089853243E-01      4.225407966364E-01      3.952379608693E-01      3.712659789268E-01      3.503767914433E-01      3.322498554601E-01      6.532894718662E-01
      9.000000000000E-01      6.183410063928E-01      5.656996418951E-01      5.221416661394E-01      4.830762389131E-01      4.474828823895E-01      4.154178740166E-01      3.870219908758E-01      3.622335621300E-01      3.407925788457E-01      3.223266836329E-01      6.516617321156E-01
      1.000000000000E+00      6.272606594228E-01      5.749010521485E-01      5.333521651910E-01      4.999586070278E-01      4.726299537889E-01      4.498333626043E-01      4.304731647659E-01      4.137730181326E-01      3.991821061228E-01      3.863053498425E-01      6.583775793901E-01
      1.100000000000E+00      6.417315501706E-01      5.976146621465E-01      5.616828975722E-01      5.331666035453E-01      5.106557841151E-01      4.927524000139E-01      4.783146507364E-01      4.664830262441E-01      4.566310457213E-01      4.483054101906E-01      6.666725436475E-01
      1.200000000000E+00      6.503769498131E-01      6.129802029138E-01      5.814138699964E-01      5.552209937059E-01      5.335732583345E-01      5.156186199929E-01      5.006242388633E-01      4.880035943750E-01      4.772987389447E-01      4.681528755237E-01      6.711696069548E-01
      1.300000000000E+00      6.295355262305E-01      5.763005538387E-01      5.350703277580E-01      5.043230595602E-01      4.815449010582E-01      4.644599627751E-01      4.513637812368E-01      4.410721261043E-01      4.327831076486E-01      4.259546694951E-01      6.603224915290E-01
      1.400000000000E+00      5.634177494359E-01      4.723009485387E-01      4.158039395031E-01      3.813948388147E-01      3.596135694411E-01      3.449988982309E-01      3.345891528455E-01      3.267642764788E-01      3.206065938765E-01      3.155731900990E-01      6.241558937089E-01
      1.500000000000E+00      4.539461639278E-01      3.316528260855E-01      2.752991812865E-01      2.469780543528E-01      2.307470863813E-01      2.202573118083E-01      2.127960925353E-01      2.070868571044E-01      2.024698219612E-01      1.985751752820E-01      5.577453248919E-01
      1.600000000000E+00      3.312017240552E-01      2.073926559811E-01      1.649116952266E-01      1.464735876027E-01      1.364954567453E-01      1.301536835930E-01      1.256499992081E-01      1.221920862135E-01      1.193816542452E-01      1.169976229329E-01      4.709872505274E-01
      1.700000000000E+00      2.647667552311E-01      1.521359460680E-01      1.189336649893E-01      1.053198551184E-01      9.805941560739E-02      9.345295492660E-02      9.017914762167E-02      8.766414790783E-02      8.562056158854E-02      8.388889819818E-02      4.157931639181E-01
      1.800000000000E+00      3.061042431731E-01      1.889741178899E-01      1.493971945894E-01      1.318433074739E-01      1.220264179309E-01      1.155545583194E-01      1.107860232556E-01      1.069960819903E-01      1.038205584852E-01      1.010577279375E-01      4.469191178448E-01
      1.900000000000E+00      4.071725720518E-01      2.877799940346E-01      2.350899474996E-01      2.077476485650E-01      1.910585390490E-01      1.794386254344E-01      1.705307162978E-01      1.632301570996E-01      1.569689535219E-01      1.514312980602E-01      5.209217717331E-01
      2.000000000000E+00      4.980664887682E-01      3.902737068416E-01      3.314958537758E-01      2.968098933325E-01      2.741390596947E-01      2.578349443116E-01      2.451630959129E-01      2.347278696251E-01      2.257761184796E-01      2.178790346676E-01      5.825115382864E-01
      2.100000000000E+00      5.516417452171E-01      4.574859805940E-01      4.000221578884E-01      3.645089958296E-01      3.412309624055E-01      3.248397198742E-01      3.124834498156E-01      3.026129667266E-01      2.943564523854E-01      2.872037193814E-01      6.166134028236E-01
      2.200000000000E+00      5.678650268355E-01      4.788738494450E-01      4.228917388748E-01      3.883621682965E-01      3.662936682258E-01      3.513820336371E-01      3.407049998800E-01      3.326458446066E-01      3.262815336300E-01      3.210631387430E-01      6.266401734237E-01
      2.300000000000E+00      5.706330460475E-01      4.830347583552E-01      4.274066834374E-01      3.927792821096E-01      3.704769460790E-01      3.553160299821E-01      3.444119612401E-01      3.361563911622E-01      3.296255595388E-01      3.242676228817E-01      6.281706263025E-01
