# M=10, N=5, V0=0.0, Vp0=0.0, Vp=0.0, V=0.3, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 08:57:44
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      8.881784197001E-16
      1.000000000000E-01      1.600487922701E-03      3.338299384745E-04      2.503933539626E-04      2.225681934189E-04      2.086542312689E-04      2.003047499284E-04      1.947375089801E-04      1.907601196742E-04      1.877763876348E-04      1.854550937648E-04      2.474873212852E-02
      2.000000000000E-01      5.247386687321E-03      1.272878771614E-03      9.549631280479E-04      8.487997424247E-04      7.956967353873E-04      7.638179622380E-04      7.425513055097E-04      7.273487148074E-04      7.159361649349E-04      7.070503085622E-04      4.766785995523E-02
      3.000000000000E-01      9.921923428667E-03      2.644384503295E-03      1.984601837390E-03      1.763824662679E-03      1.653334750789E-03      1.586960514981E-03      1.542644115224E-03      1.510932190483E-03      1.487098060266E-03      1.468515790993E-03      6.777019415067E-02
      4.000000000000E-01      1.477108221307E-02      4.205053692088E-03      3.157115054843E-03      2.805563529263E-03      2.629495499901E-03      2.523624169458E-03      2.452851198390E-03      2.402134434069E-03      2.363952800406E-03      2.334127922019E-03      8.430539631436E-02
      5.000000000000E-01      1.908077025739E-02      5.695553641177E-03      4.277770791301E-03      3.800828376739E-03      3.561725752812E-03      3.417767989490E-03      3.321382751876E-03      3.252181869654E-03      3.199971258757E-03      3.159087540220E-03      9.677945295607E-02
      6.000000000000E-01      2.233532410047E-02      6.895638690418E-03      5.180685792583E-03      4.602160982683E-03      4.311777665293E-03      4.136668739374E-03      4.019197375548E-03      3.934662009129E-03      3.870711861350E-03      3.820485391945E-03      1.049580420538E-01
      7.000000000000E-01      2.425963214331E-02      7.666336791242E-03      5.760829098340E-03      5.116306780816E-03      4.792328634585E-03      4.596596388733E-03      4.464988017013E-03      4.370022530633E-03      4.297959443931E-03      4.241165162189E-03      1.088609627710E-01
      8.000000000000E-01      2.482779943726E-02      7.969831094725E-03      5.989346612399E-03      5.317825073453E-03      4.979727955398E-03      4.775038270839E-03      4.637054059733E-03      4.537188596712E-03      4.461148535849E-03      4.400993145350E-03      1.087541284902E-01
      9.000000000000E-01      2.423728119585E-02      7.864152528732E-03      5.909771439656E-03      5.245668732829E-03      4.910738668505E-03      4.707521536042E-03      4.570163562153E-03      4.470441501045E-03      4.394243756026E-03      4.333730575737E-03      1.051473895364E-01
