# M=14, N=7, V0=0.0, Vp0=0.0, Vp=0.0, V=9.67, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:26:31
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -2.220446049250E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      2.220446049250E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      1.554312234475E-14
      1.000000000000E-01      4.115314296610E-01      2.869884543872E-01      2.343777314589E-01      2.085945950344E-01      1.936955287551E-01      1.838537342591E-01      1.766775571920E-01      1.710614219802E-01      1.664383183769E-01      1.624913817786E-01      5.284462276049E-01
      2.000000000000E-01      6.671806435225E-01      6.432435010276E-01      6.217426516614E-01      6.027779475264E-01      5.862289020397E-01      5.718542456534E-01      5.593696375472E-01      5.484952922104E-01      5.389792764027E-01      5.306054071487E-01      6.799488434996E-01
      3.000000000000E-01      6.922435885823E-01      6.913423750027E-01      6.904448435606E-01      6.895522694013E-01      6.886658886433E-01      6.877868887064E-01      6.869163995737E-01      6.860554861277E-01      6.852051416653E-01      6.843662826568E-01      6.926951695742E-01
      4.000000000000E-01      6.812514564667E-01      6.697955628325E-01      6.589071818466E-01      6.486744483608E-01      6.391454667385E-01      6.303329310296E-01      6.222216330342E-01      6.147767516031E-01      6.079514447282E-01      6.016929892404E-01      6.871537194336E-01
      5.000000000000E-01      5.780116754703E-01      4.986599830862E-01      4.445616302064E-01      4.061715795432E-01      3.776102795044E-01      3.555058167535E-01      3.378692376515E-01      3.234621839193E-01      3.114718505525E-01      3.013405038037E-01      6.307085472895E-01
      6.000000000000E-01      4.777364719352E-01      3.655538695673E-01      3.074283317756E-01      2.734444126365E-01      2.511564606516E-01      2.352748380764E-01      2.232873464709E-01      2.138606981588E-01      2.062200800126E-01      1.998819600484E-01      5.701572638807E-01
      7.000000000000E-01      5.323166677663E-01      4.315613551541E-01      3.730194893609E-01      3.376319191101E-01      3.145377308783E-01      2.982793381831E-01      2.860854607881E-01      2.764754119782E-01      2.686093991889E-01      2.619826411176E-01      6.050926345452E-01
      8.000000000000E-01      6.065896318788E-01      5.393819780544E-01      4.908644656745E-01      4.564503917133E-01      4.316215851200E-01      4.131123365361E-01      3.987968656781E-01      3.873320521477E-01      3.778673814553E-01      3.698552188324E-01      6.477210024067E-01
      9.000000000000E-01      6.256177916035E-01      5.698528429360E-01      5.271833623134E-01      4.956326152882E-01      4.723532073976E-01      4.548851879678E-01      4.414360153376E-01      4.307833245263E-01      4.221110541950E-01      4.148741176666E-01      6.581910016452E-01
      1.000000000000E+00      6.101468077660E-01      5.450423464251E-01      4.974967544691E-01      4.633918972139E-01      4.385641981722E-01      4.199641680388E-01      4.055834912824E-01      3.941343498979E-01      3.847844129659E-01      3.769833657350E-01      6.496821899284E-01
      1.100000000000E+00      5.873563277633E-01      5.106964617921E-01      4.580000704448E-01      4.213928592412E-01      3.949888109163E-01      3.751188687304E-01      3.595830540215E-01      3.470434681156E-01      3.366590667835E-01      3.278805724608E-01      6.366776328638E-01
      1.200000000000E+00      5.770742650219E-01      4.954311899385E-01      4.409903253528E-01      4.040800448365E-01      3.779023233758E-01      3.583919310776E-01      3.431893262204E-01      3.309033037929E-01      3.206872286549E-01      3.120060901853E-01      6.308137892250E-01
      1.300000000000E+00      5.838770298884E-01      5.056435403020E-01      4.523342903468E-01      4.154657887535E-01      3.889105800328E-01      3.689185115650E-01      3.532646295024E-01      3.406062137233E-01      3.301052553447E-01      3.212182497958E-01      6.346513503030E-01
      1.400000000000E+00      5.971975383416E-01      5.259521516362E-01      4.753264883151E-01      4.390545433143E-01      4.122341732954E-01      3.916671392167E-01      3.753588303983E-01      3.620552585371E-01      3.509454826630E-01      3.414869927728E-01      6.421161661252E-01
      1.500000000000E+00      6.211984944866E-01      5.632955131016E-01      5.192368059936E-01      4.862466121527E-01      4.612925155405E-01      4.419777255988E-01      4.266176076026E-01      4.140764217103E-01      4.035943196952E-01      3.946583928426E-01      6.555895477978E-01
      1.600000000000E+00      6.420763997284E-01      5.980721096877E-01      5.622635098021E-01      5.340027687026E-01      5.118852079574E-01      4.944629667715E-01      4.805355488674E-01      4.691961962515E-01      4.597872192301E-01      4.518382172521E-01      6.668909699449E-01
      1.700000000000E+00      6.441691199003E-01      6.018241912999E-01      5.670413192678E-01      5.392350827239E-01      5.171652765891E-01      4.995415727455E-01      4.852784584560E-01      4.735426287577E-01      4.637192123693E-01      4.553604366920E-01      6.679657551022E-01
      1.800000000000E+00      5.932488489472E-01      5.192247607453E-01      4.676444886702E-01      4.315751243043E-01      4.055311621465E-01      3.860234482050E-01      3.709348793792E-01      3.589562035146E-01      3.492430671618E-01      3.412263631890E-01      6.401535865093E-01
      1.900000000000E+00      5.082496159484E-01      4.081897506391E-01      3.493019547928E-01      3.101534427319E-01      2.819084340797E-01      2.604800712437E-01      2.436670334104E-01      2.301407801366E-01      2.190383846170E-01      2.097718768022E-01      5.868976726455E-01
      2.000000000000E+00      4.794154791278E-01      3.732332853398E-01      3.148450337307E-01      2.782397583874E-01      2.528363736147E-01      2.338340853987E-01      2.188304439654E-01      2.065262986768E-01      1.961677546813E-01      1.872859354428E-01      5.677444274593E-01
      2.100000000000E+00      5.517814244453E-01      4.577572320259E-01      4.003087538447E-01      3.646568694271E-01      3.411745626340E-01      3.245966369677E-01      3.121178842854E-01      3.022085090870E-01      2.940008576269E-01      2.869810750035E-01      6.166981177474E-01
      2.200000000000E+00      6.298440946963E-01      5.773402562062E-01      5.363490369776E-01      5.051334100197E-01      4.813340286364E-01      4.628964077960E-01      4.482893470602E-01      4.364401599699E-01      4.266122684039E-01      4.182995392974E-01      6.603403603471E-01
      2.300000000000E+00      6.554324166294E-01      6.221931770783E-01      5.934777377821E-01      5.688715714207E-01      5.477990052031E-01      5.296939946044E-01      5.140653708333E-01      5.005070207008E-01      4.886876548805E-01      4.783365625287E-01      6.737614332330E-01
      2.400000000000E+00      6.389987999878E-01      5.938539996798E-01      5.569251062775E-01      5.267235268245E-01      5.018037243851E-01      4.810044484707E-01      4.634497017012E-01      4.484847533362E-01      4.356140457264E-01      4.244555810027E-01      6.649584744150E-01
      2.500000000000E+00      5.927621456337E-01      5.219204971128E-01      4.707147869229E-01      4.318101535031E-01      4.011122232374E-01      3.763468134016E-01      3.561024739845E-01      3.393948968392E-01      3.254878338238E-01      3.138138540944E-01      6.387214268785E-01
      2.600000000000E+00      5.631734617228E-01      4.809667595269E-01      4.251599787535E-01      3.839144322642E-01      3.518800299368E-01      3.263866662229E-01      3.058157047028E-01      2.890377976822E-01      2.752146087611E-01      2.637109720249E-01      6.207004115074E-01
      2.700000000000E+00      5.773865914972E-01      4.965241454095E-01      4.421976580191E-01      4.047650601889E-01      3.777471584208E-01      3.573230427592E-01      3.412651376765E-01      3.282379679445E-01      3.174086172927E-01      3.082353643421E-01      6.307777186100E-01
