# M=20, N=10, V0=0.0, Vp0=0.0, Vp=0.0, V=-1.1, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 16:01:16
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      1.354472090043E-13
      1.000000000000E-01      1.530223745482E-02      4.351810293205E-03      3.267418975189E-03      2.903806869860E-03      2.721782098624E-03      2.612395353635E-03      2.539327596872E-03      2.487013519926E-03      2.447670468716E-03      2.416974746654E-03      8.675279522079E-02
      2.000000000000E-01      4.703322854653E-02      1.650956618586E-02      1.243384967728E-02      1.104407142127E-02      1.034572294187E-02      9.924116829454E-03      9.640881950323E-03      9.436715049473E-03      9.281964517992E-03      9.160157268717E-03      1.618690583235E-01
      3.000000000000E-01      8.459133875672E-02      3.403882821474E-02      2.575141465330E-02      2.285415952063E-02      2.138869272521E-02      2.049746125249E-02      1.989336774289E-02      1.945334575306E-02      1.911586220945E-02      1.884673267919E-02      2.237021057236E-01
      4.000000000000E-01      1.209693040128E-01      5.365822722136E-02      4.080357443922E-02      3.617576631972E-02      3.381290730627E-02      3.236214916104E-02      3.136762582896E-02      3.063380848318E-02      3.006293225023E-02      2.960068777413E-02      2.718667816551E-01
      5.000000000000E-01      1.516181427745E-01      7.212780409913E-02      5.512066673505E-02      4.881152578964E-02      4.555269299854E-02      4.352948027888E-02      4.212484566670E-02      4.107380205197E-02      4.024384958186E-02      3.956139457436E-02      3.069463131620E-01
      6.000000000000E-01      1.742566861694E-01      8.703770501742E-02      6.678638277542E-02      5.906311463342E-02      5.502249355054E-02      5.248381615789E-02      5.069815776014E-02      4.934332081391E-02      4.825818238062E-02      4.735327287362E-02      3.302216021899E-01
      7.000000000000E-01      1.885421250300E-01      9.725571147016E-02      7.483854937463E-02      6.608439491842E-02      6.144459701860E-02      5.849415853564E-02      5.639247643406E-02      5.477718256431E-02      5.346703539910E-02      5.236142160693E-02      3.434733544311E-01
      8.000000000000E-01      1.956035531590E-01      1.029437142590E-01      7.934160195183E-02      6.994356969885E-02      6.490024058349E-02      6.165588273224E-02      5.931767568305E-02      5.749999394417E-02      5.600991920260E-02      5.474037751107E-02      3.488623421112E-01
      9.000000000000E-01      1.975031507424E-01      1.052136099930E-01      8.114280940808E-02      7.140422914948E-02      6.611799272732E-02      6.268090070587E-02      6.017791842028E-02      5.821314121880E-02      5.658844867951E-02      5.519388349742E-02      3.488379850580E-01
