# M=4, N=2, V0=0.0, Vp0=0.0, Vp=0.0, V=-4.67, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:17:25
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      4.440892098501E-16
      1.000000000000E-01      2.047132697661E-01      1.040375670393E-01      8.020929629496E-02      7.136799016316E-02      6.691022192565E-02      6.423392816406E-02      6.244965750302E-02      6.117517493304E-02      6.021931283589E-02      5.947586452982E-02      3.677919479039E-01
      2.000000000000E-01      4.739209354205E-01      3.528762981348E-01      2.952987588611E-01      2.665156833094E-01      2.504818573918E-01      2.405680331427E-01      2.339044362349E-01      2.291343727844E-01      2.255548142531E-01      2.227703163312E-01      5.716288553595E-01
      3.000000000000E-01      6.283799332773E-01      5.738427835829E-01      5.320552515277E-01      5.016301106868E-01      4.798191333084E-01      4.640754143175E-01      4.524976737731E-01      4.437813471268E-01      4.370573219686E-01      4.317484229779E-01      6.598480421615E-01
      4.000000000000E-01      6.733987914564E-01      6.546612698279E-01      6.375069849350E-01      6.222626763025E-01      6.090187262484E-01      5.976900513375E-01      5.880893585673E-01      5.799875421094E-01      5.731533514441E-01      5.673747762400E-01      6.831906043167E-01
      5.000000000000E-01      6.630242993243E-01      6.352194976738E-01      6.108498808951E-01      5.903125244319E-01      5.734423753781E-01      5.597723123921E-01      5.487441865209E-01      5.398292873125E-01      5.325777517883E-01      5.266277227104E-01      6.778926463356E-01
      6.000000000000E-01      5.779028325402E-01      4.930772095295E-01      4.383954038882E-01      4.043958240482E-01      3.828179377498E-01      3.685167162577E-01      3.585722337493E-01      3.513419739813E-01      3.458792081966E-01      3.416175629378E-01      6.325120411490E-01
      7.000000000000E-01      3.660651233153E-01      2.364115809446E-01      1.897645442788E-01      1.696780657903E-01      1.591679215224E-01      1.528110369124E-01      1.485673637989E-01      1.455354993604E-01      1.432615214907E-01      1.414928624345E-01      5.001165418846E-01
      8.000000000000E-01      8.688039061756E-02      3.436745552663E-02      2.600224900338E-02      2.311545599586E-02      2.167076881444E-02      2.080393844868E-02      2.022605127502E-02      1.981327471847E-02      1.950369230100E-02      1.926290597629E-02      2.310616591715E-01
      9.000000000000E-01      5.694756302477E-02      2.041124379783E-02      1.538762699200E-02      1.367837418774E-02      1.282347930492E-02      1.231054016046E-02      1.196858071179E-02      1.172432396258E-02      1.154113140066E-02      1.139864829695E-02      1.831704677619E-01
      1.000000000000E+00      3.299274746285E-01      2.027744794544E-01      1.610032191304E-01      1.437134374516E-01      1.347790724358E-01      1.293920655442E-01      1.257982237222E-01      1.232309494914E-01      1.213054694746E-01      1.198078714422E-01      4.736640437650E-01
      1.100000000000E+00      5.577749880025E-01      4.633959636287E-01      4.062861842938E-01      3.725431087176E-01      3.518520495868E-01      3.384207181770E-01      3.291883908288E-01      3.225159747769E-01      3.174894223630E-01      3.135734340081E-01      6.212362982489E-01
