# M=12, N=6, V0=0.0, Vp0=0.0, Vp=0.0, V=0.02, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:21:48
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00     -2.220446049250E-16      0.000000000000E+00      0.000000000000E+00      2.220446049250E-16      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      2.664535259100E-15
      1.000000000000E-01      1.101191903752E-05      1.466132492078E-06      1.099599771903E-06      9.774219511538E-07      9.163330150219E-07      8.796796329147E-07      8.552440278198E-07      8.377900093670E-07      8.246994829264E-07      8.145179506425E-07      1.663190522586E-03
      2.000000000000E-01      3.825171906069E-05      5.593523474179E-06      4.195148471942E-06      3.729019814491E-06      3.495955092081E-06      3.356115944042E-06      3.262889582745E-06      3.196299099839E-06      3.146356040817E-06      3.107511264311E-06      3.240868578861E-03
      3.000000000000E-01      7.523639217499E-05      1.163301024243E-05      8.724783055802E-06      7.755357758210E-06      7.270643249901E-06      6.979813057306E-06      6.785925023012E-06      6.647432507556E-06      6.543562190986E-06      6.462773340710E-06      4.657230267592E-03
      4.000000000000E-01      1.153962378426E-04      1.853137229735E-05      1.389859361356E-05      1.235429121893E-05      1.158213469021E-05      1.111883650817E-05      1.080996749958E-05      1.058934373277E-05      1.042387324213E-05      1.029517160234E-05      5.848997456796E-03
      5.000000000000E-01      1.525979185066E-04      2.516860710089E-05      1.887657410116E-05      1.677914639098E-05      1.573042106418E-05      1.510117669135E-05      1.468167279528E-05      1.438202060022E-05      1.415727571863E-05      1.398246904571E-05      6.770010976226E-03
      6.000000000000E-01      1.820463189042E-04      3.059598409672E-05      2.294716359752E-05      2.039742448501E-05      1.912253457537E-05      1.835758434776E-05      1.784760396162E-05      1.748332062790E-05      1.721009795164E-05      1.699758238027E-05      7.394441310141E-03
      7.000000000000E-01      2.009475301334E-04      3.421556839944E-05      2.566189581166E-05      2.281049059483E-05      2.138475668434E-05      2.052929129870E-05      1.995896017548E-05      1.955156291644E-05      1.924599932290E-05      1.900832483925E-05      7.718468337317E-03
      8.000000000000E-01      2.087550383085E-04      3.586160769764E-05      2.689644691412E-05      2.390783813544E-05      2.241349073606E-05      2.151684789164E-05      2.091905732482E-05      2.049203948773E-05      2.017175460756E-05      1.992262503192E-05      7.760497576358E-03
      9.000000000000E-01      2.069686511723E-04      3.577355427642E-05      2.683040566542E-05      2.384910575493E-05      2.235840189568E-05      2.146393646063E-05      2.086759023778E-05      2.044159785108E-05      2.012207661184E-05      1.987353613786E-05      7.560386890840E-03
      1.000000000000E+00      1.985675351461E-04      3.448006176132E-05      2.586026924023E-05      2.298673899426E-05      2.154991123970E-05      2.068776448638E-05      2.011295823379E-05      1.970234655357E-05      1.939435648102E-05      1.915478081416E-05      7.179398220941E-03
      1.100000000000E+00      1.872375066809E-04      3.263429885481E-05      2.447592383259E-05      2.175619421396E-05      2.039626094996E-05      1.958024623239E-05      1.903619078858E-05      1.864754064429E-05      1.835601881250E-05      1.812924918965E-05      6.707905992164E-03
      1.200000000000E+00      1.765742141160E-04      3.084812566456E-05      2.313627267836E-05      2.056538537221E-05      1.927987033423E-05      1.850850420793E-05      1.799421253756E-05      1.762682055739E-05      1.735124088365E-05      1.713686941440E-05      6.301600326720E-03
