# M=8, N=4, V0=0.0, Vp0=0.0, Vp=0.0, V=-0.12, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:19:19
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      0.000000000000E+00      1.110223024625E-15      8.881784197001E-16      8.881784197001E-16      6.661338147751E-16      6.661338147751E-16      4.440892098501E-16      6.661338147751E-16      6.661338147751E-16      6.661338147751E-16      8.881784197001E-16
      1.000000000000E-01      3.114515656180E-04      5.465751796097E-05      4.099369863675E-05      3.643873673242E-05      3.416121582878E-05      3.279467133188E-05      3.188361503836E-05      3.123283771878E-05      3.074473475717E-05      3.036508136778E-05      1.010183750512E-02
      2.000000000000E-01      1.047088106060E-03      2.083331986125E-04      1.562580381000E-04      1.388944005145E-04      1.302119684243E-04      1.250020189116E-04      1.215283106877E-04      1.190467403429E-04      1.171852561730E-04      1.157371627860E-04      1.958961308436E-02
      3.000000000000E-01      2.013735119378E-03      4.325921373667E-04      3.244792011394E-04      2.884182610310E-04      2.703848978094E-04      2.595625688651E-04      2.523457570602E-04      2.471892407641E-04      2.433204091612E-04      2.403100340207E-04      2.801290347314E-02
      4.000000000000E-01      3.035340088134E-03      6.875515698896E-04      5.157523544073E-04      4.584245987529E-04      4.297524628964E-04      4.125425898753E-04      4.010638482801E-04      3.928600389305E-04      3.867030622362E-04      3.819106406475E-04      3.500798400488E-02
      5.000000000000E-01      3.957283497354E-03      9.309822746746E-04      6.983993184333E-04      6.207526714876E-04      5.819117441275E-04      5.585931443575E-04      5.430357084157E-04      5.319132232422E-04      5.235625823079E-04      5.170598375424E-04      4.031843305394E-02
      6.000000000000E-01      4.664541738888E-03      1.127403998830E-03      8.457914983417E-04      7.517331272640E-04      7.046732040186E-04      6.764127371184E-04      6.575519984766E-04      6.440625331530E-04      6.339301136815E-04      6.260357248067E-04      4.380691100977E-02
      7.000000000000E-01      5.094543272151E-03      1.254874970430E-03      9.414517333921E-04      8.367236276423E-04      7.843134435490E-04      7.528305466502E-04      7.318112935146E-04      7.167712654494E-04      7.054682531169E-04      6.966565846700E-04      4.545865344440E-02
      8.000000000000E-01      5.240674243716E-03      1.307932149009E-03      9.812701454113E-04      8.720777810201E-04      8.174204023468E-04      7.845771695056E-04      7.626410098347E-04      7.469374635141E-04      7.351293006495E-04      7.259180602011E-04      4.537776442101E-02
      9.000000000000E-01      5.145958803048E-03      1.296270039388E-03      9.725178613045E-04      8.642665554581E-04      8.100678912257E-04      7.774904511968E-04      7.557236235907E-04      7.401342889555E-04      7.284058875858E-04      7.192514418868E-04      4.377891475208E-02
      1.000000000000E+00      4.888724592047E-03      1.239896236333E-03      9.302106674733E-04      8.266436374624E-04      7.747809201148E-04      7.436000929111E-04      7.227602111244E-04      7.078294411904E-04      6.965918663515E-04      6.878164217645E-04      4.098524489462E-02
      1.100000000000E+00      4.564034967194E-03      1.162348114208E-03      8.720146045760E-04      7.749152513896E-04      7.262869497282E-04      6.970472172680E-04      6.775017697305E-04      6.634959137599E-04      6.529523027035E-04      6.447168551091E-04      3.750301467212E-02
      1.200000000000E+00      4.267071355000E-03      1.083902291257E-03      8.131471610213E-04      7.226072264652E-04      6.772656557119E-04      6.500035551917E-04      6.317811900494E-04      6.187243881324E-04      6.088960633839E-04      6.012200569023E-04      3.478052635843E-02
      1.300000000000E+00      4.062508309009E-03      1.016528369244E-03      7.625901576869E-04      6.776992299851E-04      6.351940521443E-04      6.096432731526E-04      5.925696937723E-04      5.803402285609E-04      5.711383348115E-04      5.639548221441E-04      3.527617440096E-02
      1.400000000000E+00      3.929417050455E-03      9.617461174605E-04      7.214831285396E-04      6.411980162300E-04      6.010101850953E-04      5.768613407728E-04      5.607319899728E-04      5.491852069601E-04      5.405025288758E-04      5.337292541390E-04      3.677052547146E-02
      1.500000000000E+00      3.811379569635E-03      9.117364723921E-04      6.839583109768E-04      6.078812344976E-04      5.698119461548E-04      5.469458255511E-04      5.316812888800E-04      5.207605144837E-04      5.125545915377E-04      5.061585695867E-04      3.786284645179E-02
      1.600000000000E+00      3.645523367897E-03      8.532384276354E-04      6.400654013836E-04      5.688986349759E-04      5.332970349794E-04      5.119215356628E-04      4.976590867152E-04      4.874612379884E-04      4.798037644094E-04      4.738398742723E-04      3.813034603390E-02
      1.700000000000E+00      3.376037879026E-03      7.731055676090E-04      5.799413007883E-04      5.154795495792E-04      4.832396967631E-04      4.638886231512E-04      4.509819391525E-04      4.417577635072E-04      4.348351555850E-04      4.294469261470E-04      3.730887986336E-02
      1.800000000000E+00      2.970947055410E-03      6.640110331733E-04      4.980909822401E-04      4.427386321213E-04      4.150590958809E-04      3.984486951765E-04      3.873728622441E-04      3.794596394668E-04      3.735230480375E-04      3.689042108403E-04      3.522313555779E-02
      1.900000000000E+00      2.436385809190E-03      5.287381574421E-04      3.966060548228E-04      3.525366634742E-04      3.305011896053E-04      3.172792869133E-04      3.084641698115E-04      3.021672159031E-04      2.974441139916E-04      2.937702467440E-04      3.181795244968E-02
      2.000000000000E+00      1.825097898397E-03      3.817891787747E-04      2.863692215975E-04      2.545502795770E-04      2.386407532586E-04      2.290949946369E-04      2.227311198637E-04      2.181854644323E-04      2.147761960900E-04      2.121245191402E-04      2.723541836850E-02
      2.100000000000E+00      1.237794759993E-03      2.476499614295E-04      1.857489724404E-04      1.651101933549E-04      1.547908013806E-04      1.485991646315E-04      1.444714054950E-04      1.415230049941E-04      1.393117036406E-04      1.375918017186E-04      2.200854796447E-02
      2.200000000000E+00      8.149530838244E-04      1.558665783550E-04      1.169044894378E-04      1.039150812034E-04      9.742036919147E-05      9.352353576442E-05      9.092564162971E-05      8.906999851943E-05      8.767826229938E-05      8.659579733927E-05      1.749001971460E-02
      2.300000000000E+00      6.983132875598E-04      1.339537308211E-04      1.004686628416E-04      8.930444099464E-05      8.372194090800E-05      8.037212964829E-05      7.813866280193E-05      7.654310704908E-05      7.534624572925E-05      7.441518069862E-05      1.543674185767E-02
      2.400000000000E+00      9.611107298946E-04      1.998480138006E-04      1.498934999538E-04      1.332325426517E-04      1.248997659475E-04      1.198982622328E-04      1.165623950128E-04      1.141783200760E-04      1.123891153161E-04      1.109964906745E-04      1.585068961172E-02
      2.500000000000E+00      1.611346625355E-03      3.559227748213E-04      2.669658394450E-04      2.372838147844E-04      2.224356111091E-04      2.135209400238E-04      2.075730352362E-04      2.033204254777E-04      2.001273751135E-04      1.976406976809E-04      2.126176873327E-02
