# M=14, N=7, V0=0.0, Vp0=0.0, Vp=0.0, V=-1.6, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-10 09:01:48
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      6.661338147751E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.218847493576E-15
      1.000000000000E-01      2.909799570981E-02      9.275174903908E-03      6.972611972904E-03      6.195274030360E-03      5.805563875110E-03      5.570934973312E-03      5.413846554378E-03      5.301066726249E-03      5.215979545205E-03      5.149353934145E-03      1.239884530370E-01
      2.000000000000E-01      8.643224652764E-02      3.492685350672E-02      2.642932565121E-02      2.345697278721E-02      2.195383918828E-02      2.104000115798E-02      2.042083129633E-02      1.997003413319E-02      1.962446203218E-02      1.934903357896E-02      2.265700483117E-01
      3.000000000000E-01      1.507474066817E-01      7.115806267680E-02      5.436530981763E-02      4.818290765165E-02      4.500749249126E-02      4.304846970163E-02      4.169817736953E-02      4.069573587735E-02      3.991069787024E-02      3.927060385338E-02      3.071376663989E-01
      4.000000000000E-01      2.096190377428E-01      1.104650757980E-01      8.531919453089E-02      7.551266601340E-02      7.036582485199E-02      6.713392282287E-02      6.486315323385E-02      6.314213532803E-02      6.176507183662E-02      6.061769583982E-02      3.670148796185E-01
      5.000000000000E-01      2.564631337434E-01      1.459997662180E-01      1.139292886662E-01      1.007123704128E-01      9.360174073713E-02      8.905293496121E-02      8.579771872464E-02      8.328461528376E-02      8.123735605809E-02      7.950262869140E-02      4.087453018125E-01
      6.000000000000E-01      2.892932554395E-01      1.734016267243E-01      1.364297103803E-01      1.204627693992E-01      1.116610992125E-01      1.059304813443E-01      1.017640287220E-01      9.849984994445E-02      9.580552237724E-02      9.349658977168E-02      4.355036547725E-01
      7.000000000000E-01      3.093137059773E-01      1.914497459279E-01      1.514711715827E-01      1.335674298884E-01      1.234835942307E-01      1.168153320351E-01      1.119038732168E-01      1.080134180638E-01      1.047731921289E-01      1.019772779577E-01      4.507035296109E-01
      8.000000000000E-01      3.195975671798E-01      2.015642145144E-01      1.599810039838E-01      1.408436383318E-01      1.298668504958E-01      1.225102532540E-01      1.170342294988E-01      1.126605567984E-01      1.089956279546E-01      1.058204130011E-01      4.577881292422E-01
      9.000000000000E-01      3.239718820729E-01      2.066402154789E-01      1.642740327548E-01      1.443485956009E-01      1.327373317722E-01      1.248633910509E-01      1.189498751772E-01      1.141960264855E-01      1.101952318294E-01      1.067205573675E-01      4.600680821162E-01
      1.000000000000E+00      3.260327208844E-01      2.097443401932E-01      1.669068053620E-01      1.463599911893E-01      1.342092962966E-01      1.258805460262E-01      1.195766956820E-01      1.144820978382E-01      1.101807336671E-01      1.064395270021E-01      4.604354071848E-01
      1.100000000000E+00      3.283141531120E-01      2.130905750754E-01      1.697513230239E-01      1.485461077515E-01      1.358238478705E-01      1.270152090023E-01      1.203024618829E-01      1.148540164567E-01      1.102434499907E-01      1.062306889076E-01      4.609419742802E-01
      1.200000000000E+00      3.318541822283E-01      2.175720750838E-01      1.735713807138E-01      1.515883798522E-01      1.382079005156E-01      1.288560273515E-01      1.216875513926E-01      1.158504203668E-01      1.109047816524E-01      1.066014481536E-01      4.624864458199E-01
      1.300000000000E+00      3.363665438934E-01      2.229071826988E-01      1.781348873988E-01      1.552846917499E-01      1.411777811118E-01      1.312332144815E-01      1.235744444667E-01      1.173254681784E-01      1.120302581107E-01      1.074284045832E-01      4.649038547427E-01
      1.400000000000E+00      3.408959809682E-01      2.282064904404E-01      1.826850133240E-01      1.589709693907E-01      1.441337633355E-01      1.335956728167E-01      1.254517031060E-01      1.188016569747E-01      1.131721569687E-01      1.082902708632E-01      4.674662600554E-01
      1.500000000000E+00      3.445590672588E-01      2.326222006620E-01      1.864897448349E-01      1.620103767143E-01      1.465110717060E-01      1.354347504201E-01      1.268561001654E-01      1.198535167369E-01      1.139368366848E-01      1.088203858489E-01      4.694879948891E-01
      1.600000000000E+00      3.470109023384E-01      2.357784164889E-01      1.892167310732E-01      1.641260016167E-01      1.480816880356E-01      1.365622414007E-01      1.276312173540E-01      1.203498132342E-01      1.142128441792E-01      1.089226434980E-01      4.707158939729E-01
      1.700000000000E+00      3.485107107675E-01      2.378498905065E-01      1.910099109273E-01      1.654670045477E-01      1.490091199586E-01      1.371550799608E-01      1.279637504098E-01      1.204830898886E-01      1.141951696341E-01      1.087917676871E-01      4.713879280891E-01
      1.800000000000E+00      3.496643257246E-01      2.393442074847E-01      1.923051625728E-01      1.664402817670E-01      1.496879537948E-01      1.375997411419E-01      1.282318463730E-01      1.206218272083E-01      1.142413520179E-01      1.087734995799E-01      4.720174556785E-01
      1.900000000000E+00      3.510333846157E-01      2.407635446745E-01      1.935367399645E-01      1.674431850926E-01      1.504933259730E-01      1.382540768984E-01      1.287772480495E-01      1.210917764750E-01      1.146612135715E-01      1.091620365551E-01      4.730536570053E-01
      2.000000000000E+00      3.528349486109E-01      2.423445075240E-01      1.949100783720E-01      1.686561455624E-01      1.515868746930E-01      1.392636249441E-01      1.297304754314E-01      1.220090801495E-01      1.155571628415E-01      1.100468117075E-01      4.746192897277E-01
      2.100000000000E+00      3.548884993004E-01      2.440020639129E-01      1.963516740724E-01      1.699965864960E-01      1.528736988032E-01      1.405214023742E-01      1.309734474710E-01      1.232456953577E-01      1.167923243278E-01      1.112831767828E-01      4.764803074964E-01
      2.200000000000E+00      3.568052158771E-01      2.454749039969E-01      1.976341052141E-01      1.712335145162E-01      1.541106538097E-01      1.417720021559E-01      1.322405594224E-01      1.245281799992E-01      1.180875269203E-01      1.125879603483E-01      4.782347002061E-01
      2.300000000000E+00      3.582641322459E-01      2.465528367621E-01      1.985735715768E-01      1.721701151568E-01      1.550801798580E-01      1.427792751535E-01      1.332814455304E-01      1.255962189993E-01      1.191760692614E-01      1.136908701083E-01      4.795616756619E-01
      2.400000000000E+00      3.591870687590E-01      2.472257513926E-01      1.991604285116E-01      1.727673771563E-01      1.557112628060E-01      1.434457128265E-01      1.339788123938E-01      1.263186774238E-01      1.199177715299E-01      1.144464057878E-01      4.803682130609E-01
      2.500000000000E+00      3.597064181110E-01      2.476492764095E-01      1.995299405616E-01      1.731237013612E-01      1.560675578936E-01      1.438074225400E-01      1.343485156019E-01      1.266972909767E-01      1.203051025856E-01      1.148415189411E-01      4.807612314242E-01
