# M=18, N=9, V0=0.0, Vp0=0.0, Vp=0.0, V=0.04, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 03:10:49
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      3.108624468950E-15
      1.000000000000E-01      3.945348712486E-05      5.778927671507E-06      4.334202015510E-06      3.852622995737E-06      3.611833104600E-06      3.467358864473E-06      3.371042449629E-06      3.302244793169E-06      3.250646359199E-06      3.210514074592E-06      3.302733286506E-03
      2.000000000000E-01      1.357381051332E-04      2.205380440135E-05      1.654044449673E-05      1.470260171121E-05      1.378367446048E-05      1.323231342409E-05      1.286473549511E-05      1.260217648413E-05      1.240525429713E-05      1.225208999278E-05      6.432017488657E-03
      3.000000000000E-01      2.654128397577E-04      4.588885285584E-05      3.441703448903E-05      3.059284578244E-05      2.868072375994E-05      2.753342841499E-05      2.676854640793E-05      2.622218630943E-05      2.581240240307E-05      2.549366929161E-05      9.240172414087E-03
      4.000000000000E-01      4.055369295020E-04      7.315571238209E-05      5.486778779007E-05      4.877115546531E-05      4.572275997017E-05      4.389365922419E-05      4.267420585258E-05      4.180312240853E-05      4.114977016956E-05      4.064157206729E-05      1.160494838602E-02
      5.000000000000E-01      5.350596853555E-04      9.946152356655E-05      7.459799765908E-05      6.630887615566E-05      6.216414464877E-05      5.967716918498E-05      5.801907174341E-05      5.683461888584E-05      5.594619389315E-05      5.525512080995E-05      1.343821308626E-02
      6.000000000000E-01      6.377020018418E-04      1.210793407251E-04      9.081225455487E-05      8.072119610958E-05      7.567536372610E-05      7.264762185688E-05      7.062892524523E-05      6.918682592438E-05      6.810509991073E-05      6.726362276899E-05      1.469193545805E-02
      7.000000000000E-01      7.040592688266E-04      1.356489093975E-04      1.017401324774E-04      9.043442948320E-05      8.478111126164E-05      8.138874709340E-05      7.912685995493E-05      7.751095969288E-05      7.629880123039E-05      7.535580396922E-05      1.536129951017E-02
      8.000000000000E-01      7.323354459210E-04      1.424935290566E-04      1.068739542300E-04      9.499735913288E-05      8.905841947016E-05      8.549454217910E-05      8.311819608053E-05      8.142043924009E-05      8.014680069213E-05      7.915590767604E-05      1.548516903457E-02
      9.000000000000E-01      7.276186465819E-04      1.425141689171E-04      1.068894352287E-04      9.501068366458E-05      8.907050207618E-05      8.550574871879E-05      8.312870949023E-05      8.143036405972E-05      8.015620226365E-05      7.916482956505E-05      1.514481026649E-02
      1.000000000000E+00      6.999657056008E-04      1.377378150811E-04      1.033069188328E-04      9.182587398904E-05      8.608441424363E-05      8.263878880621E-05      8.034108054389E-05      7.869932496929E-05      7.746753984073E-05      7.650906835632E-05      1.446362732284E-02
      1.100000000000E+00      6.618047192291E-04      1.306787819209E-04      9.801228864692E-05      8.711930109229E-05      8.167178189122E-05      7.840245031510E-05      7.622221257941E-05      7.466431420511E-05      7.349537795243E-05      7.258574979918E-05      1.361669119045E-02
