# M=22, N=11, V0=0.0, Vp0=0.0, Vp=0.0, V=-0.06, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 13:37:46
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16     -4.440892098501E-16      0.000000000000E+00      1.199040866595E-14
      1.000000000000E-01      8.321269793621E-05      1.295314525951E-05      9.714890404577E-06      8.635453079275E-06      8.095732519919E-06      7.771898666409E-06      7.556008166265E-06      7.401799582585E-06      7.286142196250E-06      7.196185607850E-06      4.942106847861E-03
      2.000000000000E-01      2.843520421716E-04      4.943633304189E-05      3.707770803763E-05      3.295788511837E-05      3.089794455580E-05      2.966195694043E-05      2.883794579844E-05      2.824934978429E-05      2.780788822498E-05      2.746451630253E-05      9.617617961108E-03
      3.000000000000E-01      5.536049101420E-04      1.028840226116E-04      7.716500180521E-05      6.859074664733E-05      6.430348170117E-05      6.173101288232E-05      6.001594212757E-05      5.879081312266E-05      5.787189771134E-05      5.715712469545E-05      1.380854393909E-02
      4.000000000000E-01      8.434309187524E-04      1.640748804479E-04      1.230612084941E-04      1.093866925594E-04      1.025490410789E-04      9.844613556576E-05      9.571060303459E-05      9.375642649223E-05      9.229059744253E-05      9.115033338647E-05      1.733632468616E-02
      5.000000000000E-01      1.110850705694E-03      2.232157886741E-04      1.674211851377E-04      1.488165773833E-04      1.395134272615E-04      1.339308606947E-04      1.302085859050E-04      1.275493349877E-04      1.255544739891E-04      1.240025396032E-04      2.007429692427E-02
      6.000000000000E-01      1.323041852625E-03      2.720219958623E-04      2.040303736570E-04      1.813563341044E-04      1.700178129962E-04      1.632135002718E-04      1.586762917452E-04      1.554345713362E-04      1.530025310053E-04      1.511102773968E-04      2.195601760642E-02
      7.000000000000E-01      1.461353964375E-03      3.052706113338E-04      2.289704352094E-04      2.035231230861E-04      1.907971565354E-04      1.831597298323E-04      1.780665730799E-04      1.744272848927E-04      1.716966645797E-04      1.695718228656E-04      2.297934081243E-02
      8.000000000000E-01      1.522567551810E-03      3.214846928867E-04      2.411329023957E-04      2.143318906427E-04      2.009282053419E-04      1.928834528413E-04      1.875181668098E-04      1.836840045333E-04      1.808067946554E-04      1.785675530885E-04      2.320667550516E-02
      9.000000000000E-01      1.517255210207E-03      3.226695814291E-04      2.420217119581E-04      2.151197735851E-04      2.016648105392E-04      1.935886403270E-04      1.882018666661E-04      1.843518911486E-04      1.814624145715E-04      1.792132707101E-04      2.276277354699E-02
      1.000000000000E+00      1.465807638289E-03      3.132852813605E-04      2.349823675525E-04      2.088608177306E-04      1.957953883740E-04      1.879524102315E-04      1.827206579104E-04      1.789810348130E-04      1.761739926405E-04      1.739886712278E-04      2.183382431843E-02
      1.100000000000E+00      1.393146436983E-03      2.988198059981E-04      2.241316003242E-04      1.992144862237E-04      1.867508228650E-04      1.792685430071E-04      1.742769551960E-04      1.707086202365E-04      1.680298185307E-04      1.659440391917E-04      2.067839586563E-02
      1.200000000000E+00      1.323213408983E-03      2.843830317567E-04      2.133024405135E-04      1.895879135287E-04      1.777252991069E-04      1.706034529896E-04      1.658519913939E-04      1.624550355541E-04      1.599046460878E-04      1.579186344491E-04      1.965606793992E-02
      1.300000000000E+00      1.273691873076E-03      2.736683680249E-04      2.052653212767E-04      1.824435774531E-04      1.710272685429E-04      1.641731369135E-04      1.596000943511E-04      1.563305316195E-04      1.538756441017E-04      1.519638736767E-04      1.911577336777E-02
      1.400000000000E+00      1.252174844915E-03      2.684702737041E-04      2.013662220013E-04      1.789777103038E-04      1.677780171643E-04      1.610538548098E-04      1.565674583204E-04      1.533597855858E-04      1.509513155509E-04      1.490756476303E-04      1.909205965934E-02
      1.500000000000E+00      1.256846533956E-03      2.687610647572E-04      2.015843445906E-04      1.791716336248E-04      1.679598545685E-04      1.612284517365E-04      1.567372375293E-04      1.535261315464E-04      1.511150935882E-04      1.492374346541E-04      1.941162703565E-02
      1.600000000000E+00      1.279965741001E-03      2.731805852147E-04      2.048994341406E-04      1.821183129125E-04      1.707223034804E-04      1.638803423960E-04      1.593154060440E-04      1.560516271590E-04      1.536010721086E-04      1.516926666532E-04      1.989077001839E-02
      1.700000000000E+00      1.311522222781E-03      2.797157113679E-04      2.098014564269E-04      1.864754247198E-04      1.748068693170E-04      1.678013083080E-04      1.631272451097E-04      1.597854668991E-04      1.572763672648E-04      1.553223870903E-04      2.038352490896E-02
      1.800000000000E+00      1.342200370647E-03      2.863511306428E-04      2.147787253497E-04      1.908992466331E-04      1.789538110151E-04      1.717819968086E-04      1.669969939884E-04      1.635758839722E-04      1.610072074678E-04      1.590068204251E-04      2.079152284518E-02
      1.900000000000E+00      1.365241088082E-03      2.915384864934E-04      2.186698044722E-04      1.943574441849E-04      1.821953652006E-04      1.748934032331E-04      1.700215005322E-04      1.665382037763E-04      1.639227863026E-04      1.618859555221E-04      2.105999313729E-02
      2.000000000000E+00      1.377175250040E-03      2.944225198869E-04      2.208331464724E-04      1.962798389448E-04      1.839970701352E-04      1.766225216153E-04      1.717020840788E-04      1.681839963927E-04      1.655423779914E-04      1.634850730046E-04      2.116992774902E-02
      2.100000000000E+00      1.377645382044E-03      2.948450481024E-04      2.211500893319E-04      1.965610450347E-04      1.842602123481E-04      1.768746693580E-04      1.719467721273E-04      1.684232446819E-04      1.657774490345E-04      1.637168085260E-04      2.112943481458E-02
      2.200000000000E+00      1.368666712080E-03      2.931976366098E-04      2.199143490187E-04      1.954622149540E-04      1.832296894810E-04      1.758850126605E-04      1.709842611346E-04      1.674800391758E-04      1.648486489212E-04      1.627991471129E-04      2.096611580536E-02
      2.300000000000E+00      1.353681462157E-03      2.902061895602E-04      2.176704364070E-04      1.934673930064E-04      1.813593255298E-04      1.740892537092E-04      1.692381807183E-04      1.657693936301E-04      1.631645359810E-04      1.611356319580E-04      2.072229208393E-02
      2.400000000000E+00      1.336649994065E-03      2.867147185071E-04      2.150514553261E-04      1.911393317715E-04      1.791766950303E-04      1.719938582898E-04      1.672009225628E-04      1.637736454252E-04      1.611999056648E-04      1.591951914968E-04      2.045231308840E-02
      2.500000000000E+00      1.321277030854E-03      2.835076127918E-04      2.126457830491E-04      1.890009947894E-04      1.771720401895E-04      1.700694242666E-04      1.653299786888E-04      1.619409170290E-04      1.593958460715E-04      1.574134362539E-04      2.021620394288E-02
      2.600000000000E+00      1.310393618932E-03      2.811847122417E-04      2.109033616189E-04      1.874522767396E-04      1.757202117991E-04      1.686757599648E-04      1.639751156763E-04      1.606137908348E-04      1.580895413911E-04      1.561233428728E-04      2.006382980464E-02
      2.700000000000E+00      1.305550385816E-03      2.800891303187E-04      2.100815598465E-04      1.867218985265E-04      1.750355875210E-04      1.680186217010E-04      1.633363294498E-04      1.599881372152E-04      1.574737582213E-04      1.555152553712E-04      2.001794754764E-02
      2.800000000000E+00      1.306897183176E-03      2.802837073981E-04      2.102275131057E-04      1.868517225776E-04      1.751573799176E-04      1.681356214238E-04      1.634501559753E-04      1.600997159463E-04      1.575836675256E-04      1.556238808162E-04      2.006987530450E-02
      2.900000000000E+00      1.313360084571E-03      2.815726260637E-04      2.111943379282E-04      1.877111721789E-04      1.759631605447E-04      1.689092155677E-04      1.642023048731E-04      1.608365574417E-04      1.583090377641E-04      1.563403372238E-04      2.018971905729E-02
      3.000000000000E+00      1.323035680924E-03      2.835640052310E-04      2.126880833759E-04      1.890389657078E-04      1.772079854860E-04      1.701042652735E-04      1.653641760164E-04      1.619747338339E-04      1.594294467853E-04      1.574469304586E-04      2.034332232845E-02
      3.100000000000E+00      1.333660574576E-03      2.857643279301E-04      2.143385603497E-04      1.905060705378E-04      1.785834095056E-04      1.714246850439E-04      1.666479298192E-04      1.632323006868E-04      1.606673760741E-04      1.586695884415E-04      2.050209536650E-02
      3.200000000000E+00      1.343060894603E-03      2.876878406912E-04      2.157814018000E-04      1.917886367155E-04      1.797858531680E-04      1.725790673133E-04      1.677702812537E-04      1.643317816056E-04      1.617497116753E-04      1.597385955230E-04      2.064321502658E-02
      3.300000000000E+00      1.349540412866E-03      2.889579500551E-04      2.167341211887E-04      1.926355946131E-04      1.805799663921E-04      1.733415025762E-04      1.685116219057E-04      1.650580752663E-04      1.624647381036E-04      1.604448745511E-04      2.074762544414E-02
      3.400000000000E+00      1.352161007857E-03      2.893774289774E-04      2.170487758808E-04      1.929154584328E-04      1.808424988443E-04      1.735936874030E-04      1.687569509592E-04      1.652985438758E-04      1.627015933345E-04      1.606789477697E-04      2.080087680431E-02
      3.500000000000E+00      1.350859431009E-03      2.889515575095E-04      2.167293260866E-04      1.926317520984E-04      1.805767577090E-04      1.733388000478E-04      1.685093616430E-04      1.650562207192E-04      1.624632663897E-04      1.604437703828E-04      2.079627250565E-02
      3.600000000000E+00      1.346372687236E-03      2.878611582995E-04      2.159114087155E-04      1.919050319468E-04      1.798957553505E-04      1.726853235469E-04      1.678743149851E-04      1.644344061433E-04      1.618514352604E-04      1.598397569129E-04      2.073772145244E-02
      3.700000000000E+00      1.339996040845E-03      2.863962315529E-04      2.148125558770E-04      1.909286431063E-04      1.789807371138E-04      1.718072383494E-04      1.670209439868E-04      1.635987671005E-04      1.610291642264E-04      1.590279445520E-04      2.064059321273E-02
      3.800000000000E+00      1.333236398837E-03      2.848705667380E-04      2.136681438012E-04      1.899117938762E-04      1.780278216872E-04      1.708928048769E-04      1.661322664774E-04      1.627285735006E-04      1.601729094536E-04      1.581825985060E-04      2.052946603811E-02
      3.900000000000E+00      1.327440432871E-03      2.835402198125E-04      2.126702417824E-04      1.890252059198E-04      1.771970544371E-04      1.700956607453E-04      1.653576465990E-04      1.619701356055E-04      1.594266895686E-04      1.574459539353E-04      2.043227711547E-02
      4.000000000000E+00      1.323479587065E-03      2.825440601519E-04      2.119230162738E-04      1.883614753591E-04      1.765752477110E-04      1.694991491625E-04      1.647781157410E-04      1.614028343147E-04      1.588686483172E-04      1.568951929900E-04      2.037327041086E-02
      4.100000000000E+00      1.321548570844E-03      2.818753861278E-04      2.114214399707E-04      1.879161446086E-04      1.761582329594E-04      1.690992783470E-04      1.643898027601E-04      1.610228870503E-04      1.584950716436E-04      1.565266567760E-04      2.036753738830E-02
      4.200000000000E+00      1.321087495259E-03      2.813837810840E-04      2.110526842545E-04      1.875889349883E-04      1.758520115156E-04      1.688058216747E-04      1.641049990901E-04      1.607443867440E-04      1.582214061262E-04      1.562568469544E-04      2.041534327047E-02
      4.300000000000E+00      1.320833123886E-03      2.807992776162E-04      2.106142450242E-04      1.871998546359E-04      1.754878520632E-04      1.684568076934E-04      1.637662428036E-04      1.604130950827E-04      1.578958333757E-04      1.559358292629E-04      2.049743316427E-02
      4.400000000000E+00      1.319011630339E-03      2.797681052229E-04      2.098407573161E-04      1.865130328582E-04      1.748446345355E-04      1.678399694969E-04      1.631671714191E-04      1.598268690186E-04      1.573193766564E-04      1.553670911973E-04      2.057884045732E-02
      4.500000000000E+00      1.313625761408E-03      2.778904534932E-04      2.084323221347E-04      1.852619010889E-04      1.736724587071E-04      1.667154103595E-04      1.620745592885E-04      1.587572497410E-04      1.562671538409E-04      1.543285338781E-04      2.062139622861E-02
      4.600000000000E+00      1.302734173269E-03      2.747541785539E-04      2.060797908574E-04      1.831716691494E-04      1.717137168562E-04      1.648358346147E-04      1.602479876008E-04      1.569687323206E-04      1.545073470242E-04      1.525912085198E-04      2.059640511298E-02
      4.700000000000E+00      1.284643196956E-03      2.699624050218E-04      2.024854711702E-04      1.799777286742E-04      1.687203452292E-04      1.619631073866E-04      1.574559424937E-04      1.542345336980E-04      1.518167225747E-04      1.499346433316E-04      2.049194089212E-02
      4.800000000000E+00      1.257973428537E-03      2.631563223141E-04      1.973802286233E-04      1.754408486296E-04      1.644680643449E-04      1.578819200097E-04      1.534890957475E-04      1.503495973254E-04      1.479934276269E-04      1.461594771435E-04      2.031272681505E-02
      4.900000000000E+00      1.221593827259E-03      2.540367392645E-04      1.905396567476E-04      1.693615408134E-04      1.587698392034E-04      1.524127046735E-04      1.481728537405E-04      1.451428791968E-04      1.428690774392E-04      1.410993909094E-04      2.006923584726E-02
      5.000000000000E+00      1.174502167521E-03      2.423891947254E-04      1.818029139224E-04      1.615967976991E-04      1.514915653584E-04      1.454266876206E-04      1.413819872096E-04      1.384916738645E-04      1.363228524554E-04      1.346350256872E-04      1.975877960694E-02
      5.100000000000E+00      1.115851258350E-03      2.281175915386E-04      1.710979521947E-04      1.520825180434E-04      1.425730929103E-04      1.368660721637E-04      1.330602536158E-04      1.303408363298E-04      1.283004198371E-04      1.267126705438E-04      1.935676412325E-02
      5.200000000000E+00      1.045245335525E-03      2.112900109279E-04      1.584758800255E-04      1.408640596829E-04      1.320568773875E-04      1.267715508599E-04      1.232471522119E-04      1.207289980631E-04      1.188397467233E-04      1.173697639203E-04      1.882832334170E-02
      5.300000000000E+00      9.632131485704E-04      1.921969480354E-04      1.441546381016E-04      1.281350775924E-04      1.201244046021E-04      1.153172869843E-04      1.121119470455E-04      1.098219086311E-04      1.081039336630E-04      1.067673343211E-04      1.814695420374E-02
      5.400000000000E+00      8.717099117077E-04      1.714164160469E-04      1.285678220873E-04      1.142809395063E-04      1.071369093202E-04      1.028500203204E-04      9.999170190689E-05      9.794970953525E-05      9.641792093484E-05      9.522626817571E-05      1.730903166894E-02
      5.500000000000E+00      7.745414822127E-04      1.498729006242E-04      1.124088874924E-04      9.991803276099E-05      9.367223820345E-05      8.992446785161E-05      8.742570959619E-05      8.564067253447E-05      8.430171121310E-05      8.326013371551E-05      1.634195800306E-02
      5.600000000000E+00      6.776184330728E-04      1.288699588717E-04      9.665558332106E-05      8.591548650827E-05      8.054521758627E-05      7.732287989937E-05      7.517450782624E-05      7.363983038600E-05      7.248871208887E-05      7.159329988404E-05      1.530440905002E-02
      5.700000000000E+00      5.889810883497E-04      1.100722159992E-04      8.255643389576E-05      7.338314545269E-05      6.879636937107E-05      6.604419828138E-05      6.420932968521E-05      6.289863394082E-05      6.191554622825E-05      6.115086386815E-05      1.428527523680E-02
      5.800000000000E+00      5.185018635792E-04      9.541451009332E-05      7.156258966523E-05      6.361097061403E-05      5.963507844919E-05      5.724947706831E-05      5.565902107918E-05      5.452293388464E-05      5.367082718610E-05      5.300804081854E-05      1.341349019331E-02
      5.900000000000E+00      4.769190605116E-04      8.692573349478E-05      6.519571696861E-05      5.795158007071E-05      5.432944844364E-05      5.215611894815E-05      5.070719051892E-05      4.967220555496E-05      4.889593525759E-05      4.829214140400E-05      1.285685225274E-02
      6.000000000000E+00      4.739165416447E-04      8.647218007463E-05      6.485553715629E-05      5.764914826178E-05      5.404587197599E-05      5.188384075883E-05      5.044243207708E-05      4.941280770110E-05      4.864054851650E-05      4.803986612645E-05      1.277121272255E-02
      6.100000000000E+00      5.158133191374E-04      9.544708755715E-05      7.158702392873E-05      6.363245929863E-05      5.965500782468E-05      5.726840165954E-05      5.567721815103E-05      5.454056187570E-05      5.368798512384E-05      5.302479472125E-05      1.323171035698E-02
      6.200000000000E+00      6.037793213420E-04      1.144545709071E-04      8.584338458917E-05      7.630423362359E-05      7.153428403450E-05      6.867201510019E-05      6.676358649971E-05      6.540020952306E-05      6.437748981680E-05      6.358187496147E-05      1.418430448101E-02
      6.300000000000E+00      7.334910250201E-04      1.430512088079E-04      1.072922439058E-04      9.536888084716E-05      8.940644791267E-05      8.582838726579E-05      8.344251277803E-05      8.173788753663E-05      8.045904308540E-05      7.946405250481E-05      1.549070687139E-02
      6.400000000000E+00      8.959636319910E-04      1.796115686803E-04      1.347147260438E-04      1.197428472910E-04      1.122555660635E-04      1.077621243537E-04      1.047656024320E-04      1.026244632736E-04      1.010179383649E-04      9.976782297638E-05      1.703486290159E-02
      6.500000000000E+00      1.078064818680E-03      2.213714444368E-04      1.660377731807E-04      1.475833990994E-04      1.383540605717E-04      1.328147372401E-04      1.291204215614E-04      1.264803960170E-04      1.244993018479E-04      1.229574952992E-04      1.869257441676E-02
      6.600000000000E+00      1.263487303028E-03      2.646744858539E-04      1.985190015681E-04      1.764529733959E-04      1.654168207699E-04      1.587926200388E-04      1.543743953474E-04      1.512167284696E-04      1.488469102942E-04      1.470023246477E-04      2.029331135954E-02
      6.700000000000E+00      1.434973489297E-03      3.054082568377E-04      2.290736851029E-04      2.036098226443E-04      1.908736751717E-04      1.832286162919E-04      1.781291018519E-04      1.744841843574E-04      1.717483900605E-04      1.696186779916E-04      2.168901319811E-02
      6.800000000000E+00      1.576682050282E-03      3.395723721042E-04      2.547009044855E-04      2.263867589858E-04      2.122244128482E-04      2.037227901051E-04      1.980515292792E-04      1.939976183087E-04      1.909545511616E-04      1.885853800436E-04      2.278941367256E-02
      6.900000000000E+00      1.676094830784E-03      3.638844050879E-04      2.729381370643E-04      2.425951522955E-04      2.274174548522E-04      2.183058770346E-04      2.122273593601E-04      2.078820191911E-04      2.046199152095E-04      2.020799689055E-04      2.354092272216E-02
      7.000000000000E+00      1.725536772289E-03      3.763089934017E-04      2.822583033000E-04      2.508777895374E-04      2.351805933363E-04      2.257567297557E-04      2.194695329605E-04      2.149747175926E-04      2.116001409722E-04      2.089723904994E-04      2.390349105243E-02
      7.100000000000E+00      1.723301847912E-03      3.763995634585E-04      2.823262436298E-04      2.509368275678E-04      2.352346722208E-04      2.258074274031E-04      2.195176385000E-04      2.150206821039E-04      2.116442465101E-04      2.090148252165E-04      2.385498994453E-02
      7.200000000000E+00      1.674105966007E-03      3.653726726558E-04      2.740545413134E-04      2.435834374768E-04      2.283401512435E-04      2.191879986406E-04      2.130814136820E-04      2.087151538017E-04      2.054365977160E-04      2.028831780452E-04      2.341096054768E-02
      7.300000000000E+00      1.588558113856E-03      3.458876402518E-04      2.594381675363E-04      2.305908724618E-04      2.161594040082E-04      2.074942728361E-04      2.017123112901E-04      1.975778760879E-04      1.944731455885E-04      1.920548855461E-04      2.263446225160E-02
      7.400000000000E+00      1.481617170649E-03      3.215677880837E-04      2.411952338157E-04      2.143751750867E-04      2.009574171691E-04      1.929005859944E-04      1.875242192817E-04      1.836795474799E-04      1.807921858132E-04      1.785430316299E-04      2.163122591950E-02
