# M=20, N=10, V0=0.0, Vp0=0.0, Vp=0.0, V=-13.9, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 03:59:37
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00     -8.881784197001E-16      8.881784197001E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      4.440892098501E-16      1.367794766338E-13
      1.000000000000E-01      5.716056668951E-01      4.865625266559E-01      4.312519442356E-01      3.949986880523E-01      3.701197287025E-01      3.520597233633E-01      3.382329666248E-01      3.271577064474E-01      3.179599944727E-01      3.101056559951E-01      6.279730883446E-01
      2.000000000000E-01      6.882264102224E-01      6.833793962345E-01      6.786363299424E-01      6.740236715429E-01      6.695634313126E-01      6.652728044805E-01      6.611641411599E-01      6.572451967766E-01      6.535195882646E-01      6.499873766241E-01      6.906795819584E-01
      3.000000000000E-01      6.869300890833E-01      6.808701849901E-01      6.749532506097E-01      6.691655867994E-01      6.634955778949E-01      6.579347494858E-01      6.524783227760E-01      6.471253097829E-01      6.418782225165E-01      6.367424888173E-01      6.900181301008E-01
      4.000000000000E-01      4.458853309975E-01      3.221810227630E-01      2.664925686175E-01      2.389450109812E-01      2.233141479030E-01      2.132873826602E-01      2.062059641538E-01      2.008282130390E-01      1.965144442914E-01      1.929062742717E-01      5.527236584266E-01
      5.000000000000E-01      4.297256409411E-01      3.064929517694E-01      2.520611053481E-01      2.245708320912E-01      2.084061204097E-01      1.976610593042E-01      1.898459146473E-01      1.837840006360E-01      1.788604645545E-01      1.747258064439E-01      5.409245714873E-01
      6.000000000000E-01      6.469262010399E-01      6.063357378210E-01      5.728232508665E-01      5.461728534023E-01      5.253087063831E-01      5.089726924377E-01      4.960561630599E-01      4.856906358734E-01      4.772312742032E-01      4.702097329394E-01      6.695012381565E-01
      7.000000000000E-01      6.806444051516E-01      6.685784811574E-01      6.571640948781E-01      6.465534897660E-01      6.368318414518E-01      6.280240590734E-01      6.201081913915E-01      6.130306008758E-01      6.067195950510E-01      6.010959875035E-01      6.868566337373E-01
      8.000000000000E-01      6.488264678849E-01      6.097611108918E-01      5.772406053675E-01      5.511075608941E-01      5.304194595131E-01      5.140363103185E-01      5.009281950326E-01      4.902722631531E-01      4.814484463867E-01      4.740019003393E-01      6.704770367597E-01
      9.000000000000E-01      5.952289117337E-01      5.206789095917E-01      4.692993716985E-01      4.348129413761E-01      4.112413580014E-01      3.945213194569E-01      3.821620618419E-01      3.726673625438E-01      3.651256508977E-01      3.589656046739E-01      6.417489329496E-01
