# M=16, N=8, V0=0.0, Vp0=0.0, Vp=0.0, V=1.57, t=1.0, n=1, tstart=0.0, tstop=100.0, tstep=0.1, PBC
# start time 2022-02-09 02:38:04
#                       t#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      0.000000000000E+00      4.440892098501E-16      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      0.000000000000E+00      1.154631945610E-13
      1.000000000000E-01      2.809063206516E-02      8.892976560451E-03      6.684649317516E-03      5.939534847660E-03      5.566029664354E-03      5.341194713888E-03      5.190694757277E-03      5.082671722671E-03      5.001196576096E-03      4.937419856523E-03      1.216192873590E-01
      2.000000000000E-01      8.361403804664E-02      3.350651960056E-02      2.534520667825E-02      2.249580414777E-02      2.105549035634E-02      2.018024258520E-02      1.958754765023E-02      1.915630571382E-02      1.882596696446E-02      1.856289314106E-02      2.225133712152E-01
      3.000000000000E-01      1.459171786791E-01      6.822147977879E-02      5.208041498974E-02      4.615733557964E-02      4.311702971771E-02      4.124211343041E-02      3.995042256951E-02      3.899206215818E-02      3.824207870629E-02      3.763106355367E-02      3.017472805604E-01
      4.000000000000E-01      2.023825811837E-01      1.054583948703E-01      8.133719459658E-02      7.197011336056E-02      6.705514196538E-02      6.396776956618E-02      6.179799126645E-02      6.015348282157E-02      5.883798625092E-02      5.774252370481E-02      3.600433322461E-01
      5.000000000000E-01      2.456082503005E-01      1.378178219922E-01      1.072863792093E-01      9.476588036925E-02      8.802384144879E-02      8.370310693667E-02      8.060671636896E-02      7.821453772012E-02      7.626598055459E-02      7.461637186339E-02      3.991200884296E-01
      6.000000000000E-01      2.724270836806E-01      1.600089931516E-01      1.253831681966E-01      1.105207710960E-01      1.023068246509E-01      9.693956033562E-02      9.302745628940E-02      8.995977256503E-02      8.742954133094E-02      8.526614018465E-02      4.211598955780E-01
      7.000000000000E-01      2.828461402401E-01      1.698996318023E-01      1.335318844161E-01      1.173840940975E-01      1.082506376282E-01      1.021783533080E-01      9.769129643474E-02      9.413527846223E-02      9.117988691831E-02      8.864079792537E-02      4.284968782772E-01
      8.000000000000E-01      2.791546203029E-01      1.685106541997E-01      1.323843715900E-01      1.159669524397E-01      1.064999177296E-01      1.001124344674E-01      9.534079800955E-02      9.153082693275E-02      8.835014824343E-02      8.561223334320E-02      4.236172664184E-01
      9.000000000000E-01      2.653503891621E-01      1.592109177981E-01      1.247279147966E-01      1.088042047341E-01      9.947567263164E-02      9.310355087235E-02      8.830137532793E-02      8.444542944520E-02      8.121688918131E-02      7.843555561764E-02      4.094829522864E-01
      1.000000000000E+00      2.466603728488E-01      1.464766136566E-01      1.143174896111E-01      9.928862004118E-02      9.037253435043E-02      8.422107370336E-02      7.955236904456E-02      7.578699649261E-02      7.262720865841E-02      6.990358858718E-02      3.900289650176E-01
      1.100000000000E+00      2.287550532673E-01      1.345685727315E-01      1.046576723338E-01      9.055909830444E-02      8.211975195385E-02      7.625538456296E-02      7.178175842751E-02      6.816202477494E-02      6.511930191122E-02      6.249525566404E-02      3.704312707703E-01
      1.200000000000E+00      2.164499294864E-01      1.264817763682E-01      9.813804793388E-02      8.472747949113E-02      7.666518243922E-02      7.104265363531E-02      6.674233297014E-02      6.325711410491E-02      6.032501865544E-02      5.779584825515E-02      3.564279587397E-01
      1.300000000000E+00      2.122048171077E-01      1.234297092617E-01      9.568580148846E-02      8.258401832797E-02      7.471129912728E-02      6.922222310532E-02      6.502497891150E-02      6.162441738687E-02      5.876474845794E-02      5.629927861912E-02      3.520681420364E-01
      1.400000000000E+00      2.153149254473E-01      1.249218367379E-01      9.688411464157E-02      8.371981710111E-02      7.584072695080E-02      7.036467892143E-02      6.618833590061E-02      6.281188294804E-02      5.997735433538E-02      5.753696734014E-02      3.568512799993E-01
      1.500000000000E+00      2.227297089259E-01      1.292981581648E-01      1.004049710659E-01      8.692293713032E-02      7.889431340288E-02      7.333883308982E-02      6.911769932314E-02      6.571546561325E-02      6.286634553193E-02      6.041828532423E-02      3.663130176680E-01
      1.600000000000E+00      2.309281689588E-01      1.344816130426E-01      1.045873926641E-01      9.069818484917E-02      8.246194053081E-02      7.678513284510E-02      7.248659745352E-02      6.903187658456E-02      6.614554628839E-02      6.367021364602E-02      3.758839537358E-01
      1.700000000000E+00      2.372868695120E-01      1.386913326232E-01      1.079939685841E-01      9.376487762152E-02      8.535051479277E-02      7.956603608311E-02      7.519573235331E-02      7.168963185824E-02      6.876445950649E-02      6.625848484956E-02      3.828411669146E-01
      1.800000000000E+00      2.405578475334E-01      1.409078941187E-01      1.097912232078E-01      9.539511562426E-02      8.689864856078E-02      8.106596583747E-02      7.666310733621E-02      7.313237344582E-02      7.018680270967E-02      6.766276945272E-02      3.862349140724E-01
      1.900000000000E+00      2.407741360608E-01      1.409868623767E-01      1.098552987700E-01      9.550226747989E-02      8.705161058131E-02      8.125609244449E-02      7.688110225390E-02      7.337004771251E-02      7.043716695044E-02      6.791989598473E-02      3.863799183863E-01
      2.000000000000E+00      2.388441260939E-01      1.394494526676E-01      1.086083964921E-01      9.448493734445E-02      8.620409292566E-02      8.053390134113E-02      7.625263834934E-02      7.281200031174E-02      6.993152777593E-02      6.745228002058E-02      3.843616980338E-01
      2.100000000000E+00      2.360040491929E-01      1.370838857392E-01      1.066921484420E-01      9.292669383225E-02      8.491125274913E-02      7.943986892683E-02      7.531103669246E-02      7.198889289815E-02      6.920070932514E-02      6.679272383894E-02      3.815696562315E-01
